prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8032C514-31F5-E011-94F0-B340EC1A7F8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101359,SD NEGERI 1 BABAHAN,50101359,Br. Dinas Babahan Kanginan,BABAHAN,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,no. 29/P/73,01-03-1961,,01-03-1961,Lihat SK Operasional,2021-11-01 10,A,"1,100",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sdsatubabahan@gmail.com,,-8.377600000000,115.126200000000,5,40,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,2,1,2,0,2,4,0,0,1,2,3,0,5,0,0,2,1,0,1,0,1,0,5,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/006EC414-31F5-E011-9AFD-3FCB955BD73C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101013,SD NEGERI 1 BIAUNG,50101013,Biaung,BIAUNG,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,29/P/1973,09-01-1944,29/P/1973,18-06-1974,Lihat SK Operasional,2022-01-10 16,B,"2,946",1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,sdn1biaung@gmail.com,,-8.376600000000,115.173200000000,7,43,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,3,1,0,3,4,0,2,1,4,3,0,6,1,1,1,2,0,0,1,2,3,4,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A1C414-31F5-E011-9D37-ABF29B384968,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101400,SD NEGERI 1 BURUAN,50101400,Buruan,BURUAN,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Skp.DPD Bali Tanggal 10 A,01-11-1951,420/5878/Disdik/2021,16-12-2021,Lihat SK Operasional,2022-01-03 10,A,"1,350",1. -,2. Telkom Speedy,PLN,,03618311937,buruannegeri1@gmail.com,,-8.439100000000,115.118500000000,9,62,57,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,2,6,2,0,1,4,0,1,4,7,2,0,7,2,1,0,2,0,0,1,5,3,6,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0BBC414-31F5-E011-9838-899E521E8890,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101386,SD NEGERI 1 JATILUWIH,50101386,Jatiluwih,JATILUWIH,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,219/1957,01-08-1957,420/5468/Disdik/2021,26-11-2021,Lihat SK Operasional,2021-12-30 09,A,"1,755",1. -,2. Lainnya (Serat Optik),PLN,,,sdn1jatiluwih@gmail.com,,-8.351700000000,115.107400000000,5,33,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,449,6,0,0,1,1,2,0,2,4,0,1,0,2,3,0,5,0,1,1,1,1,0,0,1,3,2,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C8C414-31F5-E011-B091-AB81679FA095,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101042,SD NEGERI 1 MENGESTA,50101042,Br. Kedampal,MENGESTA,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,217/57,01-08-1957,420/6153/Disdik/2021,24-08-1957,Lihat SK Operasional,2022-01-21 09,A,1,,2.,,,,sdnegeri1mengesta@gmail.com,,-8.381500000000,115.118100000000,7,0,0,0,SD 2013,,,2022/2023-2,,,0,0,0,0,2,2,0,3,5,1,0,1,3,4,0,6,1,0,2,1,1,1,0,2,2,5,,,,,,,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F087C414-31F5-E011-B4B4-3B3ED8C52E3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101044,SD NEGERI 1 PENATAHAN,50101044,Penatahan,PENATAHAN,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,28/P/1973,01-08-1950,,30-12-2006,Silakan Upload SK,,A,"1,000",1. -,2. -,PLN & Diesel,,,sd_satupenatahan@yahoo.com,,-8.414900000000,115.087200000000,9,94,87,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,0,2,2,0,5,7,0,1,1,3,6,0,6,3,0,4,2,1,0,1,1,2,7,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F017C514-31F5-E011-91A1-AFCBE0DE8E0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101165,SD NEGERI 1 PESAGI,50101165,Pesagi,PESAGI,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,01/08/1961,01-08-1961,420/4884/Disdik/2021,11-10-2021,Lihat SK Operasional,2021-11-01 10,B,"2,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,03618563096,sdnpesagi@gmail.com,,-8.449000000000,115.101100000000,7,43,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,1,1,2,3,3,0,1,5,0,1,1,4,3,0,7,0,0,3,2,0,0,1,1,0,7,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F7C514-31F5-E011-BAD8-0D5B102B33F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101047,SD NEGERI 1 PITERA,50101047,Br. Pohgending,PITRA,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Dinas Peng Dati I Bali,01-08-1964,420/6152/Disdik/2021,14-08-1976,Lihat SK Operasional,2022-01-24 01,B,"1,050",1. Indosat IM3,2. Telkom Speedy,PLN,,,sdn1piterapgd@gmail.com,,-8.317800000000,115.155100000000,6,24,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,900,6,0,0,0,1,3,0,2,5,0,0,1,2,4,0,5,1,0,3,1,1,0,0,1,1,5,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/007BC414-31F5-E011-9743-9164FCF3ECEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101331,SD NEGERI 1 RIANG GEDE,50101331,Riang Kelod,RIANG GEDE,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,29/P/1973,18-06-1973,29/P/1973,18-06-1973,Lihat SK Operasional,2021-09-02 09,B,"2,400",1. -,2. Lainnya (Wavelan),PLN,,,sdno1rianggede@yahoo.co.id,,-8.494100000000,115.124100000000,9,33,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,18,0,1,1,4,2,0,3,5,0,1,3,4,5,1,6,2,1,1,2,1,0,1,3,1,8,1,1,1,1,1,1,,,
Bali,Kab. Tabanan,Penebel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8047C414-31F5-E011-9A97-3B6D3B24C1D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101049,SD NEGERI 1 TEGALLINGGAH,50101049,Tegallinggah Penebel Tabanan,TEGALINGGAH,KEC. PENEBEL,KAB. TABANAN,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,26/P/1976,01-07-1919,,01-01-1910,Silakan Upload SK,,B,0,1. -,2. Lainnya,PLN,,,wiwiksastrini1@gmail.com,,-8.360300000000,115.147000000000,9,47,61,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,2,2,4,0,3,7,0,0,2,3,6,0,8,1,2,4,1,0,0,0,2,2,7,1,1,1,1,1,1,,,
