prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00EC590-2EF5-E011-8D99-6FB4D3D8A6F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104592,SD NEGERI 1 KUTAPANJANG,10104592,JL H DJAKA YUSUF KUTAPANJANG,KERUKUNAN KUTA PANJANG,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/713/2022,05-09-2022,421.2/713/2022,05-09-2022,Lihat SK Operasional,2022-09-22 08,B,"6,955",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegeri1ktp@gmail.com,,4.018433000000,97.279552000000,17,145,156,13,SD 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,"1,320",10,0,0,2,9,3,0,5,8,1,7,1,8,9,0,15,2,4,3,3,3,2,1,1,5,12,2,3,2,2,2,2,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802DC590-2EF5-E011-9D5D-5FA661E57559,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104607,SD NEGERI 2 KUTAPANJANG,10104607,Jl. Peteri Dimus-Tampeng,TAMPENG,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdn2kutapanjang@gmail.com,,4.022600000000,97.290300000000,9,65,57,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,4,3,0,2,5,0,3,1,3,6,0,8,1,2,1,2,2,0,1,1,1,8,1,1,1,1,1,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603CC590-2EF5-E011-B424-B52569E833AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104490,SD NEGERI 3 KUTAPANJANG,10104490,Kuta Ujung,KUTA UJUNG,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"20,449",1. -,2. -,PLN & Diesel,,,sdn3ktp@gmail.com,,4.025622000000,97.277683000000,10,49,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,600,2,0,0,0,5,1,0,4,5,0,4,1,1,9,1,8,1,0,3,0,2,3,1,1,1,9,1,1,1,1,1,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04AC590-2EF5-E011-A68C-557EA39B5F26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104593,SD NEGERI 4 KUTAPANJANG,10104593,Beranang,BERANANG,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,800,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kutpanjangsd4@gmail.com,,4.005300000000,97.275653000000,9,39,21,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,2,0,5,1,0,3,4,0,4,1,3,6,0,5,4,2,0,2,3,1,1,0,1,8,1,1,1,1,1,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F058C590-2EF5-E011-8279-7D14814810B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104557,SD NEGERI 5 KUTAPANJANG,10104557,Jl. Blangkejeren-Kutapanjang,REMA,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1973,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"8,526",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sitiramlah62@yahoo.com,,4.014900000000,97.299700000000,10,53,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,6,0,0,0,6,1,0,3,5,2,2,1,4,6,2,6,2,3,0,0,2,2,1,2,4,6,1,1,1,1,1,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9067C590-2EF5-E011-B549-272878396745,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104511,SD NEGERI 6 KUTAPANJANG,10104511,Jl.Besar Blangkejeren-Kutapanjang,REMA BARU,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"10,000",1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN & Diesel,,,sdn6ktp.rb@gmail.com,,4.011210000000,97.307677000000,15,132,111,10,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"3,600",10,0,0,0,8,0,0,7,7,0,8,0,5,10,0,10,5,4,1,4,6,0,0,0,1,14,2,1,2,2,2,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E075C590-2EF5-E011-8ECF-D508DEBCA093,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104510,SD NEGERI 7 KUTAPANJANG,10104510,BLANGPEPILON,BENER,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"4,911",1. -,2. -,PLN,,,sdn7kutapanjang@yahoo.co.id,,3.994618000000,97.296508000000,10,59,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,1,1,0,8,0,0,2,2,0,8,0,1,9,1,6,3,1,0,3,4,1,1,0,2,8,1,1,1,1,1,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6084C590-2EF5-E011-B4FF-FBC1B2E98AA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104575,SD NEGERI 8 KUTAPANJANG,10104575,KAMPUNG CIKE,CIKE,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"39,000",1. -,2. -,PLN,,,sdnegeri8ktp@gmail.com,,4.010500000000,97.293400000000,12,55,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,5,0,1,1,5,0,0,7,7,0,4,1,4,8,1,10,1,1,2,4,2,1,1,1,2,10,1,1,1,1,1,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10DEEC90-2EF5-E011-A448-8D697904DD87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108051,SDIT LADIA GALASKA,10108051,JLN.MASJID AL-KAUTSAR,BERANANG,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BANI LUQMAN,AE8061,421.1/279/11.6/2005,31-01-2005,062/1331/2005,22-07-2005,Silakan Upload SK,,B,"2,736",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sditlg2018@gmail.com,,4.014802000000,97.278017000000,9,32,28,5,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,0,0,9,1,9,0,0,0,0,9,1,8,0,4,2,3,0,0,0,0,2,7,1,1,1,1,0,1,,,
Aceh,Kab. Gayo Lues,Kutapanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06ED371-3CFE-E111-8E71-9DD808B60D13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110284,SMP NEGERI  2 KUTAPANJANG,10110284,Jln. Panglime Abu Km.7 Rema Baru,REMA BARU,KEC. KUTAPANJANG,KAB. GAYO LUES,PROV. ACEH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,129 Tahun 2007,05-05-2007,,17-08-2008,Silakan Upload SK,,B,"6,653",1. Telkomsel Flash,2. Telkomsel Flash,PLN,08,,smpn2kutapanjang@gmail.com,http,4.010000000000,97.299800000000,17,60,36,4,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,2,6,2,1,2,7,4,0,6,10,0,4,3,5,12,0,13,4,5,2,4,2,1,1,2,7,10,,,,,,,1,1,2
