prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E0E139-033C-E111-A868-D74CA732F165,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305817,SD GMIT BIAKBUKU,50305817,Sifala,WAKAPSIR,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN TOMINUKU ALOR,AF9704,15 /SKEP/ YAPTOM-GMIT.II/SD/1912,01-06-1912,43 /SKEP/ YAPTOM-GMIT.II/SD/2017,01-08-2017,Lihat SK Operasional,2021-01-15 07,,"11,090",1. Telkomsel Flash,2. -,Lainnya,,,sdgmitbiakbuku@gmail.com,,-8.437900000000,124.546400000000,11,38,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,6,0,1,0,3,0,0,8,8,1,1,1,1,10,2,3,6,2,2,1,2,0,1,3,4,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60B5E139-033C-E111-B5BC-FB092052A1B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305819,SD GMIT BURAGA,50305819,Buraga,TRIBUR,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN TOMINUKU ALOR,AF9704,C.51-HT.03.01.TH.1991,01-08-1943,43/PH.YAPTOM/SKEP/2017,01-08-2017,Lihat SK Operasional,2020-08-27 15,C,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,lilygenakalong82@gmail.com,,-8.417400000000,124.495100000000,9,80,94,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,0,0,2,0,4,4,8,1,0,0,0,9,1,4,4,0,2,3,2,1,0,1,3,6,1,1,2,1,2,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50CCE139-033C-E111-9611-D3099EA9522E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305821,SD GMIT GENDOK,50305821,Tablel,TRIBUR,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN TOMINUKU ALOR,AF9704,43/SKEP/YAPTOM-GMIT.II/SD/2017,08-08-1922,43/SKEP/YAPTOM-GMIT.II/SD/2017,01-01-1910,Silakan Upload SK (link file tidak valid) => [389730-81727--],2020-10-15 08,C,"2,656",1. -,2. -,Tenaga Surya,,,sggmitgendok20@gmail.com,,-8.402600000000,124.499300000000,8,47,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,0,0,0,0,0,1,7,8,0,0,0,2,6,0,3,5,2,3,0,2,1,0,0,1,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F5E139-033C-E111-A73C-59CF3D292B37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305822,SD GMIT KALABALA,50305822,Komafui,WAKAPSIR TIMUR,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN USAHA PENDIDIKAN KRISTEN (YUPENKRIS) GMIT,AF9696,29,01-06-1961,43/SKEP/YAPTOM-GMIT.II/SD/2017,01-01-1910,Lihat SK Operasional,2020-09-01 07,B,"41,292",1. -,2. XL (GSM),Tenaga Surya,,,www.sdgmitkalabala@gmail.com,,-8.406100000000,124.586100000000,5,27,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,600,6,0,1,0,1,0,0,4,4,1,0,0,0,5,0,3,2,1,2,1,0,1,0,0,2,3,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0DD0D39-033C-E111-B0AD-1394AE7C3611,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305858,UPTD SD INPRES LAPANGBARU,50305858,Lapangbaru,KUIFANA,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,62/1986,01-08-1985,52/Pend. 12/Pend.420/SK/VII/2020,06-07-2020,Lihat SK Operasional,2020-09-10 11,B,"7,500",1. Telkomsel Flash,2. Telkomsel Flash,Diesel,,,sdilapangbaru01@gmail.com,http,-8.389100000000,124.537100000000,10,43,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,0,0,3,0,7,10,0,0,0,2,8,0,2,8,2,1,4,3,0,0,0,1,9,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0A00D39-033C-E111-9204-EFF6C3BB2AA6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305859,UPTD SD INPRES LATON,50305859,Laton,MANATANG,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,03-37-1980,10-08-1979,52/Pend. 12/Pend.420/SK/VII/2020,06-07-2020,Lihat SK Operasional,2020-09-10 11,C,"20,301",1. Indosat IM3,2. Telkomsel Flash,Diesel,,,uptdsdilaton@gmail.com,,-8.437400000000,124.463400000000,6,42,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",6,0,0,1,2,2,0,2,6,0,0,0,2,4,0,4,2,1,0,3,1,0,0,1,3,3,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90B50D39-033C-E111-A198-21B5B15B2F1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305868,UPTD SD INPRES ORGEN,50305868,Orgen,ORGEN,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,067/HK/KEP/2013,05-03-2013,52/Pend. 12/Pend.420/SK/VII/2020,06-07-2020,Lihat SK Operasional,2020-09-10 12,B,"6,200",1. Telkomsel Flash,2. Indosat IM3,Tidak Ada,,,sdiorgen1979@gmail.com,,-8.372600000000,124.503600000000,12,47,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,6,0,1,0,5,3,0,4,8,2,2,0,3,9,1,7,4,0,2,4,3,0,2,1,4,8,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D63CA7EA-52F3-4A0A-8012-0BACA5E64428,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003201,UPTD SD NEGERI BUKBUR,70003201,Bukbur,TRIBUR,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,227/HK/KEP/2020,14-07-2020,52/Pend. 12/Pend.420/SK/VII/2020,14-07-2020,Lihat SK Operasional,2020-11-12 08,,"7,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,uptsdnbukbur@gmail.com,,-8.412000000000,124.494900000000,5,19,16,3,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,1,4,3,1,1,0,0,0,0,2,3,1,1,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/101A3BE6-13FF-E111-A694-A9444321B4E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309114,UPTD SD NEGERI BUR AL,50309114,Ds.Margeta,MARGETA,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,165/HK/KEP/2014,15-07-2014,52/Pend. 12/Pend.420/SK/VII/2020,06-07-2020,Lihat SK Operasional,2020-09-10 19,C,"32,800",1. Telkomsel Flash,2. Indosat IM3,Diesel,,,margetaku@gmail.com,http,-8.440400000000,124.434000000000,9,44,31,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",0,0,0,0,2,2,0,5,8,0,1,0,4,5,1,5,3,1,5,1,2,0,0,0,3,6,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Alor,Abad Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603F3AE6-13FF-E111-8FED-49B5706240D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309113,UPTD SD NEGERI IYAMELI,50309113,Daanu,KUIFANA,KEC. ABAD SELATAN,KAB. ALOR,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,78/HK/KEP/2011,01-01-1910,52/Pend. 12/Pend.420/SK/VII/2020,06-07-2020,Lihat SK Operasional,2020-09-10 19,B,"11,881",1. -,2. -,Diesel,,,sdniyameli@yahoo.com,http,-8.390700000000,124.567700000000,9,29,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,000",6,0,1,2,0,1,0,8,9,0,0,0,0,9,0,3,6,3,3,2,0,1,0,0,2,7,1,1,1,1,1,1,,,
