prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4074B5F1-3258-4373-8B40-153943CD4318,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722441,Hidayatul Ulum,60722441,Dusun Runggeng RT13/RW01 Gunung Geni Banyuanyar PROBOLINGGO,GUNUNGGENI,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.885444000000,113.291650000000,0,76,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/740E8334-7CCD-4B0C-97EC-FEE42F8187F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977993,MI RAUDLATUL ULUM,69977993,DSN.SUMUR PAING RT 016/ RW 001,GUNUNGGENI,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,,03-06-2018,,03-06-2018,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF83E5CC-E683-4475-AD51-D6A2628BC6EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716299,MIS AL HASANIYAH,60716299,DUSUN SUMUR LEPAAN,GUNUNGGENI,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan Al Hasaniah GunungGeni,AB2976,Kd.13.13/4/PP.04.1/00213/2005,10-03-2005,Kd.13.13/4/PP.00/01488-067/SK/2010,01-07-2010,Lihat SK Operasional,2016-10-11 08,C,0,,2.,,,,,,-7.911800000000,113.293900000000,0,46,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6391D285-5AAC-4AD5-B481-A80FF9152345,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716315,MIS BAHRUL ULUM,60716315,Dusun Darungan RT 18 RW 06,LIPRAK KIDUL,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,kd.13.13/4/MI/368/2010,01-07-2010,kd.13.13/4/PP.00/01488-366/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-27 06,B,0,,2.,,,,,,-7.872400000000,113.303800000000,0,58,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2C5A572-23C2-416A-8FCA-F37C1FA904ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716292,MIS BUSTANUL ULUM,60716292,DUSUN KARANG ANYAR,LIPRAK WETAN,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Kd.13.13/4/PP.00.4/099/1963,22-04-1963,MIS/13.0059/2016,09-08-2016,Lihat SK Operasional,2020-08-28 20,B,0,,2.,,,,,,-7.856200000000,113.310900000000,0,53,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6BF2D9C-3FA7-48F2-AE5C-F4E25E1D067B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716311,MIS DARUL ULA,60716311,Jl. Jembatan Baru HM. Dahlan RT 12 RW 4,TAROKAN,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.832800000000,113.322100000000,0,45,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3B01AE3-BB86-452D-BE68-3A8B80DB0F5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716305,MIS ISLAHIYAH,60716305,DUSUN TEKONG,KLENANG KIDUL,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m/3/2199/A/1978,17-01-1955,MIS/13.0073/2016,01-07-2010,Lihat SK Operasional,2020-09-17 12,C,0,,2.,,,,,,-7.863800000000,113.323900000000,0,35,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E004E74C-C8FC-48B3-94D7-79C04AAD9AD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716301,MIS ISLAMIYAH,60716301,JL. MASJID NURUL HUDA RT 032 RW 002 DUSUN GUNUNG PARANG,GUNUNGGENI,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan YPSD ISLAMIYAH,AB2961,Mm.18/05.00PP.01.1/00685/2000,02-06-2000,Kd.13.13/4/PP.00/01488-069/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-25 07,B,0,,2.,,,,,,-7.921000000000,113.294800000000,0,30,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66A6A035-72D3-4E85-ADD4-A9DAE77295D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716309,MIS ISLAMIYAH NU,60716309,DUSUN ALAS RT 15 RW 05,LIPRAK KIDUL,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Mm.18/05.00/PP.01.1/00696/2000,02-06-2000,Kd.13.13/4/PP.00/01488-077/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-19 07,B,0,,2.,,,,,,-7.869500000000,113.306400000000,0,46,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Banyuanyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5ECE2F77-C0B5-4639-884B-BC3CF4EC24D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716307,MIS MIFTAHUL HUDA,60716307,-Dusun Nangger Rt26 Rw09 Liprak Kidul,LIPRAK KIDUL,KEC. BANYUANYAR,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Mm.18/05.00/PP.01.1/00697/2000,02-06-2000,MIS/13.0075/2016,09-08-2016,Lihat SK Operasional,2022-06-22 14,B,0,,2.,,,,,,-7.894500000000,113.305600000000,0,39,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
