prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DFA428F-040A-4941-9F43-04CFD567EBFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723883,MIN 2 ENREKANG,60723883,JL. SULTAN HASANUDDIN NO. 48,BUNTU SUGI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,Nomor 91 Tahun 2009,19-06-2009,Wt/6-t/PP.03.2/0425/86,01-12-1986,Lihat SK Operasional,2016-08-05 16,A,0,,2.,,,,,,-3.318900000000,119.824400000000,0,146,151,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9911E55-6283-4024-8397-83AE5B22580D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723885,MIS MUHAMMADIYAH CECE,60723885,JL.POROS KALOSI-BAROKO(CECE),KALOSI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-3.321800000000,119.813100000000,0,53,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC8CC740-4E5A-4517-A37F-ED44AC94752B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723884,MIS MUHAMMADIYAH KALOSI,60723884,"JL. PIERRE TENDEAN NO. 17, KALOSI",KALOSI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,Wt/6-b/PP.03.2/0415/86,01-12-1986,107 TAHUN 2017,08-11-2017,Lihat SK Operasional,2021-12-14 16,B,0,,2.,,,,,,-3.336915000000,119.822821000000,0,56,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A303C5E4-8168-450B-AA2A-478BECA09804,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030719,MTs DARUL ARQAM MUHAMMADIYAH CECE,70030719,Jalan Sumillan,SUMILLAN,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,,,675 TAHUN 2022,29-06-2022,Silakan Upload SK (link file tidak valid) => [218199-952141-https,2022-07-14 09,,0,,2.,,,,,,.000000000000,.000000000000,0,42,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95DB8DF1-2ADE-40A9-847B-DC6F632ACF32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320192,MTSN 2 ENREKANG,40320192,JL. SULTAN HASANUDDIN NO. 73 SUDU,BUNTU SUGI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,I/XII-TSN/79,01-11-1979,I/XII-TSN/79,01-11-1979,Lihat SK Operasional,2021-11-22 01,A,0,,2.,,,,,,-3.319200000000,119.823500000000,0,211,225,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B1C4667-62E8-48B3-82F6-98B971C7CE84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320193,MTSS MUHAMMADIYAH KALOSI,40320193,JL. JEND. AHMAD YANI NO. 29 KALOSI,KALOSI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,406/II.006/SwS.37/1977,20-07-1977,12/XII-Tsn/79,01-11-1979,Lihat SK Operasional,2019-11-22 12,B,0,,2.,,,,,,-3.332032000000,119.847048000000,0,171,160,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2508A22C-932A-4251-AC4E-E324F5FAF8E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983313,MTSS PLUS ULUL ALBAB HIDAYATULLAH ENREKANG,69983313,JL. POROS SUDU CURIO DUSUN TANJUNG,BUNTU SUGI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,Yayasan HIDAYATULLAH,AK8572,748 TAHUN 2018,29-06-2018,748 TAHUN 2018,29-06-2018,Silakan Upload SK (link file tidak valid) => [553036-189892--],2021-12-10 11,C,0,,2.,,,,,,-3.313600000000,119.824600000000,0,29,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E87D5661-A9A4-4116-AEF9-779EC63183F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034163,SD INTEGRAL ULUL ALBAB,70034163,"Jalan Poros Curio-Sudu, Lorong Masjid Al Muttaqin Tanjung",BUNTU SUGI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan HIDAYATULLAH,AK8572,030/01/A13/IV/2021,01-06-2021,23/DPMPTSP/IPLP/IX/2022,12-09-2022,Lihat SK Operasional,2022-10-07 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0B586C3-0D26-E111-B318-DD2242769B6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40305970,SD NEGERI 103 KALOSI,40305970,Kalosi,KALOSI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,01/01/1975,31-12-1973,410.2/789/DIKBUD/VI/2015,24-06-2015,Lihat SK Operasional,2023-03-01 15,A,"2,665",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,sekolahku103enrekang@gmail.com,,-3.349400000000,119.821000000000,9,40,46,6,Sehari Penuh/5 hari,,2022/2023-2,900,9,0,2,1,4,1,0,4,6,0,2,1,4,5,1,7,1,1,1,4,2,0,1,0,1,8,1,1,1,1,1,1,SD 2013,Telkom Speedy,,,
Sulawesi Selatan,Kab. Enrekang,Alla,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E486C3-0D26-E111-B339-D539BEC2185E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40305984,SD NEGERI 112 BELAJEN,40305984,Belajen,KAMBIOLANGI,KEC. ALLA,KAB. ENREKANG,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1975,,01-01-1910,Silakan Upload SK,,A,"3,105",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sdn112belajen@gmail.com,,-3.326800000000,119.823300000000,19,154,143,12,Sehari Penuh/5 hari,,2022/2023-2,"2,200",12,0,1,2,13,2,0,4,8,1,8,2,15,4,0,16,3,0,3,8,3,3,1,1,3,16,2,2,2,2,2,2,SD 2013,Telkomsel Flash,,,
