prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A75368C0-E174-4975-B2BE-3B664CECF576,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901939,MTSN 3 BANGKA BARAT,10901939,DESA PENYAMPAK,PENYAMPAK,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,Kw.29.2/5/PP.00/1635/2016,01-02-2016,Kw.29.2/5/PP.00/1635/2016,01-02-2016,Lihat SK Operasional,2020-01-08 13,B,0,,2.,,,,,,-2.044405000000,105.699333000000,0,66,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3EFACCC-EEAF-4E01-81AB-7A2FFB4446F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901941,MTSS AR-RAHMAN SP. YUL,10901941,JL.RAYA NO.I GANG YUL,SIMPANG YUL,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-1.955200000000,105.680800000000,0,27,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B95ADDD1-D25A-4F49-AE59-79727E2A38C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788308,MTsS MADINATUL ILMI,69788308,JL RAYA SANGKU-TEMPILANG DESA SANGKU,SANGKU,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,SWASTA,MTs,Kementerian Agama,Lainnya,,kw.29.2/5/PP.00/1251/2015,27-02-2015,Nomor,01-03-2015,Lihat SK Operasional,2020-01-14 08,C,0,,2.,,,,,,-2.076484000000,105.708920000000,0,58,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/962FC78A-17F8-423A-91DD-40BAEE86E1DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901940,MTSS NURUL HUDA,10901940,TEMPILANG,TEMPILANG,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,SWASTA,MTs,Kementerian Agama,,,07,06-01-2012,256 TAHUN 2021,01-02-2021,Lihat SK Operasional,2021-07-14 11,B,0,,2.,,,,,,-2.108932000000,105.706707000000,0,86,83,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A5D3AD-31F5-E011-BC34-9118298B0547,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900684,SD Negeri 1 Tempilang,10900684,Jalan Telkom,AIR LINTANG,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,KPTS.028/197/1983,01-01-1910,-KPTS.028/197/1983,01-01-1910,Lihat SK Operasional,2020-01-06 08,B,"3,768",1. -,2. Telkom Speedy,PLN,,07162300083,tempilangsdn1@gmail.com,,-2.106100000000,105.668300000000,10,110,86,8,Pagi/6 hari,,2022/2023-2,"4,400",3,1,1,3,6,2,0,2,5,0,4,1,3,7,0,5,5,1,0,2,0,2,1,4,4,6,SD 2013,Tidak Ada,1,1,2,1,2,1,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C9DFAD-31F5-E011-A382-F9AE7FBD3B68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900638,SD Negeri 10 Tempilang,10900638,Desa Benteng Kota,BENTENG KUTA,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,KPTS.028/197/1983,26-05-1983,KPTS.028/197/1983,26-05-1983,Lihat SK Operasional,2015-10-17 15,B,"5,040",1. -,2. Telkomsel Flash,PLN,,,sdnsepuluhtempilang@yahoo.com,,-2.100000000000,105.674200000000,16,145,108,12,Pagi/6 hari,,2022/2023-2,"2,200",11,0,1,10,9,0,0,7,9,1,6,0,5,11,1,15,0,4,2,6,1,1,1,1,6,10,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D7DFAD-31F5-E011-BA1C-EB6147CA275C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900655,SD Negeri 11 Tempilang,10900655,JL setia Budi RT 08,AIR LINTANG,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1983-26-05,26-05-1983,26-05-1983,26-05-1983,Silakan Upload SK (link file tidak valid) => [342057-507097--],2020-08-27 09,A,"3,023",1. Telkomsel Flash,2. Telkom Speedy,PLN,082176403284,,sdn11tpl20@gmail.com,,-2.092800000000,105.618000000000,10,95,80,8,Pagi/6 hari,,2022/2023-2,"3,500",0,0,0,0,6,0,0,4,5,1,4,0,4,6,1,7,2,2,1,0,2,1,2,2,1,9,SD 2013,Telkomsel Flash,2,2,1,1,1,1,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0E3DFAD-31F5-E011-A3FC-AB25EDF254BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900650,SD Negeri 12 Tempilang,10900650,Jalan Raya Sangku,SANGKU,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,KPTS.028/197/1983,26-05-1983,KPTS.028/197/1983,26-05-1983,Lihat SK Operasional,2015-10-13 13,A,"291,096",1.,2.,PLN,,,,,-1.990900000000,105.651300000000,8,83,76,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,0,7,0,0,1,3,2,3,0,4,4,0,8,0,1,2,2,0,1,1,1,3,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7081E2AD-31F5-E011-962E-9DACA0D33845,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900711,SD Negeri 13 Tempilang,10900711,Desa Kelumbi,BUYAN KELUMBI,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"3,014",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn13tempilang@gmail.com,,-2.105700000000,105.668400000000,7,44,32,6,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,2,4,0,0,3,3,2,2,0,1,6,0,6,1,1,1,0,1,2,1,1,2,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Kepulauan Bangka Belitung,Kab. Bangka Barat,Tempilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/508EE2AD-31F5-E011-8285-EDFCAF5B00EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900706,SD Negeri 14 Tempilang,10900706,Buyan,BUYAN KELUMBI,KEC. TEMPILANG,KAB. BANGKA BARAT,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1980,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"1,152",1. -,2. Telkomsel Flash,PLN,,,sdnempatbelastempilang@gmail.com,,-2.099000000000,105.667100000000,8,34,32,6,Pagi/6 hari,,2022/2023-2,0,3,0,0,2,5,0,0,3,4,0,4,0,1,7,0,8,0,5,0,1,2,0,0,0,3,5,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
