prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B091EFAC-30F5-E011-8CC7-85CE55435973,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103126,SD GMIM 26 LIRANG,40103126,Lirang,LIRANG,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,364/K/H.IV/6-79,30-06-1979,217 TAHUN 1980,26-05-1980,Silakan Upload SK,,B,"84,300",1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,,,sdgmim26lirang@gmail.com,,1.539843300000,125.291068300000,4,27,27,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"1,300",6,0,0,1,1,0,0,3,3,1,0,0,1,3,0,0,4,0,0,1,1,1,1,0,0,4,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2020EFAC-30F5-E011-8DD6-6BF7EDF5F68F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103127,SD GMIM 27 MAWALI,40103127,Mawali Lingkungan IV,MAWALI,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,KEP 268I16.6.IC.90,25-09-1990,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"1,470",1. Telkom Astinet,2. Lainnya (Satelit),PLN,,,Sdgmim27mawali@gmail.com,,1.438478300000,125.236321700000,6,72,80,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,900,6,0,0,2,3,0,1,2,3,0,3,0,3,3,0,3,3,1,0,2,0,1,1,1,0,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A03FB8AC-30F5-E011-A35C-5B7656860E0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103142,SD INPRES 1279 MOTTO,40103142,Jalan Silinaung,MAWALI,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,900,1. Lainnya,2. Lainnya,PLN,,,,,1.493588300000,125.276566700000,8,28,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,1,2,1,4,0,3,8,0,0,0,2,6,0,7,1,2,0,3,3,0,0,0,0,8,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0B8B8AC-30F5-E011-8A31-F9F8F22A74F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103143,SD INPRES 581 BINUANG,40103143,Lingkungan 1,BINUANG,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-04-1981,,01-01-1910,Silakan Upload SK,,B,"2,500",1. Lainnya,2. Telkomsel Flash,PLN,,,,,1.500146700000,125.264876700000,7,33,30,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"1,300",3,0,0,1,3,2,0,2,4,1,2,0,2,5,1,3,3,1,1,0,2,2,1,0,2,5,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/004EB8AC-30F5-E011-BB15-13C1950EF21A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103136,SD NEGERI BINUANG,40103136,Binuang Lingkungan I,BINUANG,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,21-05-1980,,01-01-1910,Silakan Upload SK,,B,"1,750",1. 3 (Tri),2. Telkomsel Flash,PLN,,,sdnegeribinuang.btg@gmail.com,,1.499056700000,125.267225000000,10,39,34,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),900,6,0,0,2,4,3,0,3,6,1,3,0,6,4,0,7,3,0,1,2,2,3,2,0,1,9,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A022B8AC-30F5-E011-9C7C-0FBBBAA58272,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103139,SD NEGERI GUNUNG WOKA,40103139,Gunung Woka,GUNUNG WOKA,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,17-09-1969,,01-01-1910,Silakan Upload SK,,B,966,1. 3 (Tri),2. Telkomsel Flash,PLN,0,0,sdnegerigunungwoka@gmail.com,,1.463038300000,125.262210000000,8,25,21,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),900,6,0,0,2,5,2,0,1,4,0,4,0,7,1,0,8,0,2,0,0,4,1,1,0,0,8,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9062B7AC-30F5-E011-A2FD-056D0DC8D55F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103138,SD NEGERI PINTUKOTA,40103138,Pintukota,PINTUKOTA,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-03-1973,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"1,508",1. Lainnya,2. Lainnya,PLN,,,sdnegeripintukotalembehutara@yahoo.com,,1.453000000000,125.247500000000,8,34,49,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,900,6,0,1,0,4,4,0,0,5,0,3,0,4,4,1,7,0,0,0,1,2,3,1,1,1,7,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/000FDFAC-30F5-E011-9DB3-7938FC288BD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103022,SD NEGERI POSOKAN,40103022,Posokan,POSOKAN,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"1,500",1. -,2. -,PLN,,,sdnposokan@gmail.com,,1.476395000000,125.270850000000,7,26,16,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,1,4,0,2,6,1,0,0,5,2,0,6,1,2,0,1,2,1,1,0,1,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4031B8AC-30F5-E011-AF70-CBA876F4A273,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103028,SD NEGERI SONDAKENREKO,40103028,Lingkungan II,KAREKO,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/SK/SDN-SKO/1975,01-06-1975,,01-01-1910,Silakan Upload SK,,A,"5,940",1. -,2. -,PLN,,,johannismanoppo14@gmail.com,,1.469778300000,125.248006700000,10,43,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,3,1,0,6,8,1,1,0,1,9,2,4,4,1,2,1,2,3,1,0,1,9,1,1,1,1,1,1,,,
Sulawesi Utara,Kota Bitung,Lembeh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5091B9AC-30F5-E011-B929-6D3E9605E2AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103162,SDN INPRES 684 MAWALI,40103162,Jalan Mawali Kecil,MAWALI,KEC. LEMBEH UTARA,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,158,03-11-1993,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"2,400",1. Telkomsel Flash,2. -,PLN,,,sdninpres684mawali40@gmail.com,,1.436993300000,125.230520000000,7,40,41,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,4,0,1,4,2,2,0,3,5,0,2,0,4,3,1,5,1,1,1,1,2,0,2,0,2,5,1,1,1,1,1,1,,,
