prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82938C52-5D1F-461B-A127-55CD629B932A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895825,SD ANGSOL,69895825,Kodi utara,KADAGHU TANA,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Tunas Timur,AH8174,08 TAHUN 2015,04-04-2015,14 TAHUN 2015,04-04-2015,Lihat SK Operasional,2015-05-29 08,,"10,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,purapuragaya45@gmail.com,,-9.630300000000,119.042700000000,6,74,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,6,5,0,1,0,0,0,0,3,3,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/435779E3-07AF-4095-AB72-D68C1156F123,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986222,SD GENERASI PAKONDA,69986222,Pakonda Wodo,KENDU WELA,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN GENERASI PENERUS,AJ4085,01/SK PENDIRIAN/YGP/I/2019,07-01-2019,PK 422.1/119/III/SBD/2019,11-03-2019,Silakan Upload SK (link file tidak valid) => [512555-613553--],2021-09-06 10,,"28,000",1. Telkomsel Flash,2. Telkomsel Flash,Diesel,,,sdpakondagenerasi@gmail.com,,-9.456700000000,119.035000000000,2,70,66,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,000",7,0,1,1,0,0,6,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,2,1,1,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26BCA27B-AFEB-4BBA-9E6B-80AEEC252053,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986221,SD GENERASI PERJUANGAN KALENA RONGO,69986221,KALENA RONGO,KALENA RONGO,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN GENERASI PENERUS,AJ4085,02/SK PENDIRIAN/YGP/1/2019,07-01-2019,PK 422.1/120/III/SBD/2019,11-03-2019,Lihat SK Operasional,2019-03-14 07,C,"7,800",1. Telkomsel Flash,2. Telkomsel Flash,Tenaga Surya,,,sdgenerasikalenarongo@gmail.com,,-9.506848000000,118.969882000000,4,116,103,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,10,0,0,0,0,0,6,0,4,0,0,0,0,4,0,1,3,2,2,0,0,0,0,0,3,1,2,1,1,1,2,2,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0928BAE-16FF-E111-9133-B91E23621B0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304281,SD KATOLIK BOMBO,50304281,BOMBO,KORI,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN NUSA CENDANA,AJ4094,25/SK.24/PP-YSB/X/2006,01-08-1961,25 / SK.24 / PP - YSB / X,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"250,000",1. -,2. Telkomsel Flash,PLN,,,sdk_bombo@yahoo.co.id,,-9.505700000000,119.014200000000,15,179,171,14,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"13,000",9,0,1,0,2,0,1,12,13,1,1,0,0,15,0,3,12,3,6,5,0,0,0,1,6,9,2,1,3,3,3,2,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F4BC4CF-E3E6-47DF-A939-42AAFF4B40B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002629,SD KATOLIK ICEYA NDAHA,70002629,LIMBU KEMBE,KORI,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sang Penebus,AH8173,NOMOR,07-01-2018,NOMOR,12-12-2019,Lihat SK Operasional,2020-07-10 11,,"100,000",1. -,2. Telkomsel Flash,PLN,,,dominggusdeke1@gmail.com,,-9.464054300000,119.041036400000,4,200,197,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,500",5,0,0,0,0,0,1,3,4,0,0,0,0,4,0,4,0,2,1,0,1,0,0,0,2,2,3,1,1,1,1,0,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6731AA35-1AE4-41DF-BFD8-8C5CFFC72452,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035952,SD KATOLIK ILHALOKO,70035952,ILHALOKO,MANGGA NIPI,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,YSP/15/TMC/SBD//VII/2020,01-07-2020,PK.422.1/1128/X/2022,18-10-2022,Lihat SK Operasional,2022-12-09 05,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404A8BAE-16FF-E111-8CD3-ADC7114A058F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304307,SD KATOLIK MANGGANIPI,50304307,Mangganipi,MANGGA NIPI,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN NUSA CENDANA,AJ4094,38/SK.37/DP-YSB/III/2007,01-03-2007,,01-01-1910,Silakan Upload SK,,C,"300,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdkmangganipi2014@gmail.gmail.com,,-9.492500000000,119.040900000000,14,240,222,12,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",12,0,0,0,1,0,10,5,13,0,1,0,0,14,0,11,3,2,8,1,1,0,2,0,8,6,2,2,2,2,2,2,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20D43B3A-033C-E111-BC67-81DBB089727C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304296,SD KATOLIK WAIKAHAKA,50304296,Waikahaka,KALENA RONGO,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN NUSA CENDANA,AJ4094,114 TAHUN 1982,01-08-1957,PK.422.1/93/II/SBD/2023,16-02-2023,Lihat SK Operasional,2023-02-17 16,C,"2,000,000",1. -,2. Telkomsel Flash,PLN,,,sdkwaikahaka2020@gmail.com,,-9.539600000000,118.982900000000,11,187,149,11,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",13,0,0,0,1,0,1,9,10,1,0,0,0,11,0,6,5,1,5,2,2,1,0,0,4,7,1,2,2,2,2,2,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90B58BAE-16FF-E111-B348-5BF37FCFE562,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876135,SD KATOLIK WAIPANOKA,69876135,WAIPANOKA,WAI HOLO,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN NUSA CENDANA,AJ4094,01/08/1960,01-01-1910,,01-01-1910,Lihat SK Operasional,2020-10-09 10,B,"10,000",1. Linknet,2. Linknet,PLN,0,0,waipanoka@gmail.com,,-9.517400000000,119.067700000000,7,155,114,8,SD 2013,Siang/6 hari,,2022/2023-2,Linknet,"5,000",1,0,0,0,2,0,1,4,5,1,1,0,1,6,1,3,3,1,1,1,1,0,3,0,4,3,1,1,2,1,1,2,,,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,Kodi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0061213A-033C-E111-A19B-6BD3898BB724,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304250,SD MASEHI KORI,50304250,Kori,KORI,KEC. KODI UTARA,KAB. SUMBA BARAT DAYA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Masehi Di Sumba,AX2752,AgNo kesr.024.2/128/1938,01-08-1938,,01-01-1910,Silakan Upload SK (link file tidak valid) => [689647-949212--],2022-08-29 05,C,"16,875",1. -,2. Telkomsel Flash,PLN,,,sdmasehikori@gmail.com,,-9.487300000000,119.002200000000,8,175,145,10,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"1,300",10,0,1,3,1,0,6,1,7,1,0,0,1,7,0,6,2,2,2,2,0,1,0,1,3,5,2,2,2,2,1,1,,,
