prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFF25624-05F0-4A1E-96DB-A502E0435667,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963441,Maqamam Mahmuda,69963441,BUNTUL GELENGANG,SIMPANG EMPAT,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MTs,Kementerian Agama,Lainnya,,Nomor 386 Tahun 2016,29-07-2016,Nomor,22-07-2019,Silakan Upload SK (link file tidak valid) => [409613-110980--],2021-01-13 14,B,0,,2.,,,,,,.000000000000,.000000000000,0,179,195,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E67FA1D-DAFD-45CB-9D07-3BD619ACBD78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703053,MIN 10 ACEH TENGAH,60703053,ULU NUWIH,DALING,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,WA/MI/118/1985,21-09-1985,WA/MI/118/1985,21-09-1985,Lihat SK Operasional,2020-01-20 12,B,0,,2.,,,,,,4.634716000000,96.810608000000,0,81,81,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A614671B-3F19-4295-B952-6FEB0989BC61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703051,MIN 8 ACEH TENGAH,60703051,SIMP. IV BEBESEN,DALING,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,4.634283000000,96.841650000000,0,377,350,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC87B203-8015-4CF6-9A1E-30339CD850F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703052,MIN 9 ACEH TENGAH,60703052,UJUNG GERGUNG,KEMILI,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,4.622371000000,96.832362000000,0,130,142,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B21A7E93-334A-4C33-BEB6-FF85C259232C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854123,MIS Alwasliyah Blang Kolak I,69854123,Jln. terminal Lr. Jaya,DALING,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.01.05/4/PP.02.1/1060/2011,30-09-2011,Kd.01.05/4/PP.02.1/1060/2011,30-09-2011,Lihat SK Operasional,2019-12-23 09,C,0,,2.,,,,,,4.630618000000,96.824044000000,0,83,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA3EEDCF-8BF5-4D99-B60E-1C7722CB48F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014199,MTs Tahfidzul Qur'an Al Azzam,70014199,Jl. Lemah Burbana No. 30 A,LEMAH BURBANA,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MTs,Kementerian Agama,,,365 Tahun 2021,23-07-2021,365 TAHUN 2021,23-07-2021,Lihat SK Operasional,2022-06-02 07,,0,,2.,,,,,,4.629200000000,96.841500000000,0,40,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95642DCB-8C9E-4E7A-BABD-3273BA256AC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10114336,MTSS DARUL MUKHLISIN,10114336,BURJIMET,KEBET,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MTs,Kementerian Agama,,,D/W2/MA/014/1993,20-02-1993,D/W2/MA/014/1993,20-02-1993,Lihat SK Operasional,2021-01-27 13,B,0,,2.,,,,,,4.626800000000,96.830600000000,0,133,173,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90820A30-6A1E-4B75-839B-3E3532716D4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10114337,MTsS Ikhwanul Yaqin,10114337,Jl. Lintang Lr. Sara Datu,KALA KEMILI,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MTs,Kementerian Agama,,,048 Tahun 2005,06-07-2005,048 Tahun 2005,06-07-2005,Lihat SK Operasional,2019-12-13 14,B,"2,000",,2.,,,,,,4.660200000000,96.775300000000,0,13,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/951C1E47-3DD5-4C8E-A05A-8A4B0968E3AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994144,MTsS LELABU BEBESEN YAYASAN JAMA` PENGULU BALUHEN,69994144,JALAN SP. IV-BLANG GELE KAMPUNG LELABU,LELABU,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MTs,Kementerian Agama,Lainnya,,2033 Tahun 2019,08-05-2019,251 Tahun 2019,08-05-2019,Lihat SK Operasional,2020-04-24 10,C,0,,2.,,,,,,.000000000000,.000000000000,0,21,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Tengah,Bebesen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/582AD789-C25D-416F-B76E-09A89B825844,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881576,MTSS Ulumul Qur An,69881576,"Jln. Pintu Nangka No,1 Bebesen",ULU NUIH,KEC. BEBESEN,KAB. ACEH TENGAH,PROV. ACEH,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,4.631621000000,96.821640000000,0,88,102,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
