prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0915C09-30F5-E011-A324-31E76511291A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105031,SD NEGERI 07 MERPAK,30105031,Merpak,MERPAK,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420/204 TAHUN 2009,28-12-2009,NOMOR 420/204 TAHUN 2009,28-12-2009,Silakan Upload SK (link file tidak valid) => [395727-827962--],2020-11-10 13,C,"5,000",1. -,2. -,Tenaga Surya,,,sdn7merpak@gmail.com,http,-.490500000000,111.857300000000,4,46,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,5,0,0,0,1,0,0,3,3,0,1,0,1,3,0,2,2,2,1,1,0,0,0,0,1,3,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20335C09-30F5-E011-B41F-5762078686B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104971,SD NEGERI 1 PINOH UTARA,30104971,Jl. HASYIM SATRIA,KOMPAS RAYA,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Silakan Upload SK,,B,"2,415",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnpinohutara@gmail.com,,-.326400000000,111.740500000000,10,57,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,2,6,2,0,2,4,0,5,1,5,5,0,9,1,2,0,6,0,1,1,0,2,8,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80BE5C09-30F5-E011-9578-6161F764236A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105028,SD NEGERI 10 MANDING,30105028,Jl. Manding,MANDING,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Silakan Upload SK,,C,"4,800",1. -,2. -,PLN,,,sdn10manding@yahoo.com,,-.733000000000,111.872600000000,6,44,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,1,0,3,1,0,2,3,0,3,0,3,3,0,4,2,0,0,2,4,0,0,0,2,4,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CC5C09-30F5-E011-BE34-C1F433372F96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105024,SD NEGERI 11 TENGKAJAU,30105024,"Jln. sinder Olok, Dsn. Sinder Olok",TENGKAJAU,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Silakan Upload SK (link file tidak valid) => [481726-511001--],2021-08-02 15,C,"1,936",1.,2.,Tenaga Surya,,,,,-.251341000000,111.789991000000,6,34,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,4,0,0,2,2,2,1,1,1,5,1,4,1,1,1,1,0,1,0,2,5,1,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40DB5C09-30F5-E011-A48C-496AA65EF9E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105022,SD NEGERI 12 ENGKURAI,30105022,Engkurai,ENGKURAI,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Lihat SK Operasional,2021-08-18 12,C,"10,000",1. Lainnya (Satelit),2. Telkom Astinet,Tenaga Surya,,,sdn12engkurai@gmail.com,http,-.281500000000,112.023100000000,6,24,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Satelit),"1,500",3,0,1,1,4,2,0,0,2,1,3,0,4,2,0,6,0,0,2,1,1,1,1,0,2,4,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E95C09-30F5-E011-83AB-BFE317C5672D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104981,SD NEGERI 13 SELAOH,30104981,DUSUN SELAOH,NANGA MAN,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/0500/PDPK-AP,27-02-1996,421.2/0500/PDPK-AP,27-02-1996,Lihat SK Operasional,2018-02-28 07,B,"6,300",1. -,2. -,Tidak Ada,,,sdn13selaoh@yahoo.com,,-.334400000000,111.853100000000,4,25,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,5,0,1,1,2,1,0,1,3,0,1,0,0,4,0,2,2,0,2,1,1,0,0,0,3,1,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F75C09-30F5-E011-A9A7-7BFB2A1F51B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106374,SD NEGERI 14 NATAI PANJANG,30106374,Jln.pendidikan,NATAI PANJANG,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Silakan Upload SK,,C,"2,100",1. -,2. Telkomsel Flash,Tenaga Surya,,,sdn14nataipanjang@gmail.com,,-.248321200000,111.862412500000,9,44,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,1,5,0,0,4,6,0,3,0,4,5,0,6,3,0,4,1,2,0,2,0,5,4,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60065D09-30F5-E011-A2CC-B38DB17AE9DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106375,SD NEGERI 15 SENIBUNG DARAT,30106375,SENIBUNG DARAT,SENIBUNG,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Silakan Upload SK,,C,"5,400",1. -,2. -,Tidak Ada,,,sdn15sdsdarat@yahoo.com,,-.191112900000,111.789388400000,5,23,14,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,300,3,0,0,0,3,0,0,2,2,0,3,0,2,3,1,4,0,0,0,0,2,2,1,0,1,4,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0722BCA-5ADB-E111-93E9-09849733AF3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109674,SD NEGERI 16 SUKA DAMAI,30109674,SUKA DAMAI MASAM,SUKA DAMAI,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,01/10/2010,12-04-2010,822.3/10/2010/BKD-C,12-07-2009,Silakan Upload SK,,C,"3,640",1. -,2. Telkomsel Flash,PLN,,,sdn16sdmasam@yahoo.com,http,-.298577500000,111.696381100000,7,13,22,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,130,6,0,0,0,5,0,0,2,2,1,4,0,4,3,1,6,0,2,1,2,0,2,0,0,2,5,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Melawi,Pinoh Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0AE2BCA-5ADB-E111-9DC6-19F093C882B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109676,SD NEGERI 17 LEBAK TAPANG,30109676,LEBAK TAPANG,TANJUNG ARAK,KEC. PINOH UTARA,KAB. MELAWI,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 420 204 TAHUN 2009,28-12-2009,NOMOR 420 204 TAHUN 2009,28-12-2009,Silakan Upload SK,,C,800,1. Telkomsel Flash,2. -,Tenaga Surya,,,sdn17lebaktapang@gmail.com,,-.370700000000,111.816900000000,5,12,8,5,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,0,5,5,0,0,0,1,4,0,3,2,4,0,0,0,1,0,0,1,4,1,1,0,1,1,1,,,
