prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5F60D9F-7CE8-49B8-AA52-77BF7976A84B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982747,MIS BAHRUL ULUM,69982747,JL. MERPATI V RT.19 RW.03 KELURAHAN RAWA MAKMUR KECAMATAN MUARA BANGKAHULU KOTA,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,INDONESIA,SWASTA,MI,Kementerian Agama,,,227 TAHUN 2018,28-06-2018,227 TAHUN 2018,28-06-2018,Silakan Upload SK (link file tidak valid) => [-],2018-12-07 08,Tidak Terakreditasi,0,,2.,,,,,,.000000000000,.000000000000,0,1,2,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1E95F24-4D18-4EA0-A142-6594D28FA0CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982748,MIS HIDAYATUL HASANIYYAH,69982748,JL. WR.SUPRATMAN NO.29 RT.03 RW.01 KEL.PEMATANG GUBERNUR KEC.MUARA BANGKAHULU,PEMATANG GUBERNUR,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,224 TAHUN 2018,28-06-2018,224 TAHUN 2018,28-06-2018,Lihat SK Operasional,2019-01-24 10,B,0,,2.,,,,,,.000000000000,.000000000000,0,21,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7ACD17C-1E31-458C-AF24-8BB6C47D5B0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705332,MIS MUHAMMADIYAH,60705332,JL.WR.SUPRATMAN,KANDANG LIMUN,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,A-6/076/1990,26-03-1990,Wg/A/IBT/003/1989,01-07-1989,Lihat SK Operasional,2020-02-04 09,B,"1,120",,2.,,,,,,-3.743116000000,102.264079000000,0,103,82,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A9A25B8-2F8B-43CB-882B-2321FB47283F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009990,SD LANGIT BIRU KOTA BENGKULU,70009990,"Jl. Bandar Raya RT. 20, RW. 1",PEMATANG GUBERNUR,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,91203048900063,15-10-2019,800/190/IV.DIK/2021,18-01-2021,Silakan Upload SK (link file tidak valid) => [592108-326029--],2022-02-16 05,,"3,784",,2.,,,,sdlangitbiru20@gmail.com,,-3.761328700000,102.293118800000,10,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,8,10,0,0,0,0,10,0,6,4,8,2,0,0,0,0,0,2,8,SD 2013,,,,,,,,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807875DC-31F5-E011-A50A-D735B1245C3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703119,SD NEGERI 103 KOTA BENGKULU,10703119,Perum Pinang Mas,BENTIRING PERMAI,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,A,"4,600",1. -,2. Telkom Speedy,PLN,,,sdnegeri103@gmail.com,,-3.776000000000,102.288300000000,15,144,140,11,Pagi/6 hari,,2022/2023-2,"1,300",9,0,1,2,7,0,0,8,8,0,3,4,7,8,0,11,4,5,4,0,1,1,2,2,5,10,SD 2013,2,2,2,2,1,2,Tidak Ada,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/700775DC-31F5-E011-93D8-616F33D9B18A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702629,SD NEGERI 68 KOTA BENGKULU,10702629,Jl. Merpati 17,RAWA MAKMUR PERMAI,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/2342/1983,14-06-1983,421.2/2059A.16/IV.DIKBUD/2016,30-06-2016,Lihat SK Operasional,2017-10-03 08,A,"2,100",1. Telkom Speedy,2. Telkom Speedy,PLN,,073628468,sdn68bkl@gmail.com,,-3.770900000000,102.271200000000,16,157,124,12,Pagi/6 hari,,2022/2023-2,"12,000",0,0,1,0,5,0,0,11,11,1,0,4,5,11,0,14,2,5,4,1,2,0,1,3,4,12,SD 2013,2,2,2,2,2,2,Telkom Speedy,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D01575DC-31F5-E011-A590-1542630B5CFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702628,SD NEGERI 69 KOTA BENGKULU,10702628,Jl. Wr. Supratman,KANDANG LIMUN,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"5,000",1. -,2. Telkom Speedy,PLN,,,sdn69_kotabengkulu@yahoo.com,,-3.747300000000,102.285600000000,32,352,311,24,Pagi/6 hari,,2022/2023-2,900,20,0,1,2,18,0,1,13,14,1,10,7,19,13,0,28,4,8,3,8,1,1,6,5,5,27,SD 2013,4,4,4,4,4,4,Tidak Ada,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/002475DC-31F5-E011-A621-738F69C7D43E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702626,SD NEGERI 71 KOTA BENGKULU,10702626,Jl. Wr. Supratman,PEMATANG GUBERNUR,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/2059A.84/IV.DIKBUD/2016,30-06-2016,421.2/2059A.84/IV.DIKBUD/2016,30-06-2016,Lihat SK Operasional,2022-07-15 10,B,"10,720",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegeri71bkl@gmail.com,,-3.771688200000,102.285581500000,26,277,269,20,Pagi/6 hari,,2022/2023-2,"2,200",20,0,1,2,15,0,0,11,11,1,8,6,15,11,2,17,7,3,1,11,3,3,3,2,4,22,SD 2013,4,4,3,3,3,3,Telkomsel Flash,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/403275DC-31F5-E011-A729-676375D58299,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702625,SD NEGERI 72 KOTA BENGKULU,10702625,Jl. Semarak,BENTIRING,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,INP NO.4,01-01-1982,421.2/2059A.69/IV.DIKBUD/2016,01-01-1910,Lihat SK Operasional,2022-07-26 10,B,"11,750",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri72bengkulu@gmail.com,,-3.773200000000,102.302400000000,16,159,148,12,Double Shift/6 hari,,2022/2023-2,"1,300",14,0,2,6,8,0,0,8,9,2,3,2,6,10,0,11,5,5,1,5,0,0,2,3,3,13,SD 2013,2,2,2,2,2,2,Telkomsel Flash,,,
Bengkulu,Kota Bengkulu,Muara Bangkahulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404075DC-31F5-E011-B8C7-3702D7B836BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702449,SD NEGERI 85 KOTA BENGKULU,10702449,"Jl. Kalimantan, Merpati 2",RAWA MAKMUR,KEC. MUARA BANGKAHULU,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,05/HP.3/P3HT/28/1996,24-12-1996,421.2/2059A.76/IV.DIKBUD/2016,30-06-2016,Lihat SK Operasional,2019-03-27 09,A,"5,840",1. 3 (Tri),2. Telkom Speedy,PLN,,,sd85kotabengkulu@gmail.com,,-3.780500000000,102.277900000000,17,166,165,12,Pagi/6 hari,,2022/2023-2,"1,300",12,0,1,2,10,0,0,7,7,0,6,4,9,8,0,12,5,2,4,3,1,2,3,2,3,14,SD 2013,2,2,2,2,2,2,3 (Tri),,,
