prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F3B9BC7-E192-4195-A274-4B29C7837BC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721908,MIS DARUL FIKRI GELOGOR KEMONG,60721908,JL. JURUSAN SIKUR SEMAYA-GELOGOR KEMONG,SEMAYA,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,Kd.19.03/4/PP.004/545/2008,25-08-2008,Kd.19.03/4/PP.004/545/2008,25-08-2008,Lihat SK Operasional,2016-09-06 10,B,0,,2.,,,,,,-8.650500000000,116.453100000000,0,46,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DB4937B-003A-47F1-B45A-1094644BC72E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721903,MIS NW AJAN,60721903,Jalan Gunung Siu Ajan Desa Loyok,LOYOK,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,260/78/MI/NTB/81,20-05-1981,260/78/MI/NTB/81,20-05-1981,Lihat SK Operasional,2015-12-30 06,B,0,,2.,,,,,,-8.614700000000,116.426800000000,0,61,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8854006-FBBB-492A-881B-A241ED0A4051,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721909,MIS NW KEMBANG KUNING,60721909,JALAN PARIWISATA JERUK MANIS DESA KEMBANG KUNING,KEMBANG KUNING,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,wx/1-b/144/1991,23-03-1991,mx-3/IV-a/PP.04/166/1992,08-02-1992,Silakan Upload SK,,B,0,,2.,,,,,,-8.581505000000,116.433559000000,0,49,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83018AF3-8124-4132-A1FF-3B45B61B355C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721905,MIS NW KOTARAJA,60721905,KEBON DALEM,KOTARAJA,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.490679000000,116.442348000000,0,195,191,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5447DEA8-806B-4F05-9668-ECD1C1EABBA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721902,MIS NW LENDANG PENYONGGOK,60721902,LENDANG PENYONGGOK,TETEBATU SELATAN,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,01/Peng/MI.NW/Ld.P/1968,15-12-1968,261/79/MI/NTB/81,20-05-1981,Silakan Upload SK,,C,0,,2.,,,,,,-8.541800000000,116.408700000000,0,67,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F56522C8-6D52-4667-B1C5-5A2D46EEBECE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721907,MIS NW LOYOK,60721907,Gunung Siu-Kotaraja Loyok Desa Loyok,LOYOK,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,09/PAC.NW/Kpts/II-92,21-02-1992,Wx/I-b/137/1993,29-04-1993,Silakan Upload SK,,B,0,,2.,,,,,,-8.515792000000,116.444022000000,0,87,74,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E1A074E-EA24-49DE-A31C-852475806763,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721906,MIS NW PENYENGGIR,60721906,PENYENGGIR,SIKUR BARAT,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,Wx.85.18 MI/3/91,01-07-1985,Wx.85.18 MI/3/91,01-07-1985,Lihat SK Operasional,2015-04-27 09,B,0,,2.,,,,,,-8.533371000000,116.431884000000,0,63,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/901279A4-4C0F-4A7F-985A-B4E46CB04E22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721904,MIS NW SEMAYA,60721904,JLN GUNUNG RUBUH DESA DARMASARI KEC SIKUR,DARMA SARI,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,MX3/Ivb/PP004/298/1993,09-03-1993,wx/1-b/137/1993,29-04-1993,Lihat SK Operasional,2015-07-22 09,C,0,,2.,,,,,,-8.660500000000,116.454500000000,0,39,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E54340A-7B6C-4FBC-8273-1C49DE86C10E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927831,MISNurussalam Kembang Sri,69927831,Jl. Perempungan Dusun Kembang Sri,JERUK MANIS,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.529600000000,116.410100000000,0,44,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Sikur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D4B28FC-9496-4797-A246-52B16B31396B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026017,MTs Darul Muhsinin NW Kebon Dalem Kotaraja,70026017,Jl. Jurusan Kotaraja - Tetebatu Kebon Dalem,KOTARAJA,KEC. SIKUR,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,MTs,Kementerian Agama,,,,,383 TAHUN 2021,02-07-2021,Silakan Upload SK (link file tidak valid) => [196236-182450-https,2022-02-21 12,,"11,055",,2.,,,,,,.000000000000,.000000000000,0,31,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
