prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0867DC9-30F5-E011-B4EB-ADF91080AB14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403076,SD NEGERI 1 ALOSIKA,40403076,Jalan Poros Alosika - Abuki,ALOSIKA,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1964,,01-01-1910,Silakan Upload SK,,B,"15,000",1. -,2. -,PLN,,,sdnegeri1alosika@gmail.com,http,-3.693200000000,121.874100000000,6,46,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,9,0,0,2,2,4,0,0,4,0,1,1,3,3,0,6,0,0,0,1,2,1,1,1,4,2,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E09767C9-30F5-E011-9FDF-393D908D4F5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400377,SD NEGERI 1 PADANGGUNI,40400377,JALAN MADURA,PADANGGUNI,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1987,01-01-1910,420/1598/DIKBUD/2022,01-01-1910,Lihat SK Operasional,2022-08-30 09,B,"9,450",1. -,2. -,PLN,,,sdnegeri1padangguni@gmail.com,http,-3.713400000000,121.878800000000,8,56,59,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,1,3,0,4,7,0,1,0,3,5,0,7,1,0,2,2,2,1,1,0,2,6,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E00A7EC9-30F5-E011-8080-27A981937990,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400365,SD NEGERI 1 SAMBAOSU,40400365,Sambaosu,SAMBAOSU,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1982,20-05-1982,SK Pengganti Izin Operasional,11-05-2022,Lihat SK Operasional,2022-08-03 09,B,"10,504",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn1sambaosu28@gmail.com,,-3.608500000000,121.892800000000,6,29,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,2,2,3,0,1,4,1,1,0,2,4,0,5,1,1,0,2,1,0,2,0,2,4,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/005F7EC9-30F5-E011-8FFF-556A6723C66A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400513,SD NEGERI 1 TOROTAMBI,40400513,JALAN LAUT,LANGGEA,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1984,,01-01-1910,Silakan Upload SK,,B,"5,000",1. -,2. -,PLN,,,sdn1torotambi@gmail.com,,-3.667500000000,121.884900000000,8,48,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,1,6,0,1,8,0,0,0,2,6,0,8,0,0,1,4,2,0,0,1,2,6,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0417EC9-30F5-E011-80E3-3B229F77EB74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400501,SD NEGERI 2 ALOSIKA,40400501,Jln Poros Alosika-Nekudu Desa Alosika,ALOSIKA,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [443257-94295--],2021-05-03 14,B,"14,600",1. Telkomsel Flash,2. -,PLN,,,sdnduaalosika@gmail.com,,-3.610300000000,121.854300000000,10,33,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,2,2,2,0,6,8,0,1,1,2,8,2,6,2,3,2,1,1,1,1,1,3,7,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0CB80C9-30F5-E011-A5EC-991927B06670,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400450,SD NEGERI 2 PADANGGUNI,40400450,Padangguni,PADANGGUNI,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"7,300",1. -,2. -,PLN,,,sdn2.padangguni85@gmail.com,,-3.637100000000,121.840700000000,10,32,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,1,2,4,0,4,8,1,1,0,4,6,1,9,0,1,1,6,1,0,1,0,2,8,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00F680C9-30F5-E011-BD19-DF579E51174F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400464,SD NEGERI 2 SAMBAOSU,40400464,Sambaosu,SAMBAOSU,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,01/57/X/1989,28-09-1989,,01-01-1910,Silakan Upload SK,,C,"13,000",1. -,2. Telkomsel Flash,PLN,0408,,sdnegeri2sambaosuu@gmail.com,http,-3.597800000000,121.885700000000,7,64,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,1,2,0,4,6,0,1,0,3,4,0,5,2,0,0,5,0,0,2,0,3,4,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80BE7EC9-30F5-E011-8EEE-7D40DB625AE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400487,SD NEGERI 2 TOROTAMBI,40400487,JALAN LAUT,LANGGEA,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-03-1984,,01-01-1910,Silakan Upload SK,,B,"5,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegeri2torotambi@gmail.com,,-3.590700000000,121.857500000000,9,79,79,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,0,2,4,2,0,3,5,1,1,2,6,3,0,6,3,2,1,0,2,2,0,2,5,4,1,1,2,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E06E7FC9-30F5-E011-ADF6-E10D2FAABA15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400194,SD NEGERI ATODOPI,40400194,Jalan Tanggul No.1,ATODOPI,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-2002,,01-01-1910,Silakan Upload SK,,C,"7,500",1. -,2. -,PLN,,,sdnegeriatodopi2@gmail.com,,-3.591700000000,121.918600000000,6,9,27,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,400",3,0,0,3,1,3,0,2,5,0,1,0,3,3,0,6,0,1,1,2,0,1,1,0,0,6,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/407C7FC9-30F5-E011-86B9-7926D19B3FB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403113,SD NEGERI MATANGGORAI,40403113,Desa Matanggorai,MATANGGORAI,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-2003,,01-01-2004,Silakan Upload SK,,C,100,1. -,2. -,PLN,,,sdnegerimatanggorai01@gmail.com,,-3.692000000000,121.886900000000,7,31,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,1,1,2,0,4,6,0,0,1,3,4,1,5,1,0,1,0,4,1,0,1,1,6,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/904092CA-30F5-E011-B121-71A53B755E8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400247,SMP NEGERI 2 ABUKI,40400247,Jl. Garuda,ALOSIKA,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0135/O/1989,14-03-1989,0135/O/1989,01-01-1910,Silakan Upload SK,,C,"21,000",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,smpn2abukiyess@gmail.com,,-3.701300000000,121.888700000000,24,80,86,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",14,1,1,0,11,4,0,9,13,0,8,3,12,12,0,17,7,4,6,2,5,2,3,2,10,14,,,,,,,2,2,2
Sulawesi Tenggara,Kab. Konawe,Padangguni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402F95CA-30F5-E011-83A8-9FF714852E1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404865,SMP SATU ATAP 2 ABUKI,40404865,Desa Sambaosu,SAMBAOSU,KEC. PADANGGUNI,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,134 TAHUN 2008,15-03-2008,134 TAHUN 2008,15-03-2008,Silakan Upload SK,,C,"10,000",1.,2.,PLN,,,,,-3.669842800000,121.911616800000,15,35,27,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,1,1,0,3,3,0,9,13,0,2,0,7,8,0,12,3,5,5,2,2,0,1,0,7,8,,,,,,,1,1,1
