prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/718CCBC9-8AA6-4EF4-8254-8A0D623AEB74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70012099,MIS AL AMINAH,70012099,KP. BENGKUNG DESA DALEMBALAR,DALEMBALAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,136 Tahun 2012,26-04-2012,198 Tahun 2019,11-03-2019,Lihat SK Operasional,2021-08-17 21,,"1,100",,2.,,,,,,.000000000000,.000000000000,0,35,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7283BFA6-D192-4A4F-889C-1783CE8205BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827700,MIS Al Mu`min,69827700,"Jl Raya Mandalawangi, Kp Cihaseum, Desa Kupahandap",KUPAHANDAP,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,kd.28.02.4/PP.00/123/2012,20-06-2012,kd.28.02.4/PP.00/123/2012,20-06-2012,Lihat SK Operasional,2017-03-28 01,B,0,,2.,,,,,,-6.330665000000,106.032400000000,0,114,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE01F5B0-0994-4A00-AB41-38F9B552585F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69819639,MIS Al Muawanah,69819639,Kp. Peuntas,KUPAHANDAP,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.02/4/PP.00/2645/2012,20-06-2012,Kd.02/4/PP.00/2645/2012,20-06-2012,Lihat SK Operasional,2017-03-28 01,Tidak Terakreditasi,520,,2.,,,,,,-6.371743000000,106.036063000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A3A9EA1-438D-4407-BE8D-0A15827BDA25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854134,MIS Ar Ruhama,69854134,Kp. Cilanggar,KADUMADANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.28.02.4/PP.00/104/2012,20-06-2012,Kd.28.02.4/PP.00/104/2012,20-06-2012,Lihat SK Operasional,2017-03-28 01,B,"1,081",,2.,,,,,,-6.332800000000,106.042300000000,0,158,169,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48817B34-073A-43C0-BAF2-B997C9FE4534,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827694,MIS Darul Huda Leuwipapan,69827694,Jl. Batu Qur`an Cibulakan,KADUBUNGBANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.28.2/PP.00/61/2005,31-08-2005,Kd.28.2/PP.00/61/2005,31-08-2005,Lihat SK Operasional,2017-04-03 09,Sertifikat Kedaluwarsa,0,,2.,,,,,,-6.324597000000,106.019089000000,0,56,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4027015C-275F-4378-944C-EF4D13DB1B01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881927,MIS Nurussa`adah Cibulakan,69881927,Jl. Batu Qur`an Kp. Cibulakan,KADUBUNGBANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.28.02/4/PP.00/1250/2010,05-05-2010,Kd.28.02/4/PP.00/1250/2010,05-05-2010,Lihat SK Operasional,2017-04-03 09,B,"1,417",,2.,,,,,,-6.417037000000,106.034082000000,0,37,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18FF6976-7D9E-4765-904F-9C036142A53E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721052,MIS SYEKH MANSHUR,60721052,Kp. Kalahang,KADUDODOL,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,Kd.28.02.4/PP.00/69/2012,20-06-2012,Kd.28.02.4/PP.00/69/2012,20-06-2012,Lihat SK Operasional,2017-03-28 01,B,"1,400",,2.,,,,,,-6.371596000000,106.047503000000,0,28,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7A10E10-FD23-44B3-AB61-8524FB658DE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827705,MIS Taajul Ulum,69827705,Kp. Malangnengah Kadubungbang RT 14/09,KADUBUNGBANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,AX4366,Kd.28.02/PP.00/228/2008,30-11-2008,Kd.28.02/PP.00/228/2008,30-11-2008,Lihat SK Operasional,2017-03-28 01,B,0,,2.,,,,,,-6.334000000000,106.025900000000,0,88,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D577DCCF-37C3-4ED8-A887-DA27E8557A0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977903,MTS DAAR RUHAMA,69977903,CILANGGAR,KADUMADANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,1124 TAHUN 2017,03-08-2017,1124 TAHUN 2017,03-08-2017,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,B,0,,2.,,,,,,-6.332100000000,106.042200000000,0,86,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54393313-41B3-4964-A4BF-5FEC89CDD50C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977902,MTS TAHFIDZ DR-NQ,69977902,KP. CITEREUP 017/006,ROCEK,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,1125 TAHUN 2017,03-08-2017,1125 TAHUN 2017,03-08-2017,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,C,0,,2.,,,,,,.000000000000,.000000000000,0,11,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
