prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4024EC8E-631D-4D79-AF28-2D042672CF50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69820635,MIS AR RAUDLAH,69820635,Pangtenggih Ds Planggiran Tanjung Bumi,PLANGGIRAN,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.13.26/4/PP.00/218/SK/2010,12-04-2010,Kd.13.26/4/PP.00/218/SK/2013,11-06-2013,Silakan Upload SK,,B,400,,2.,,,,,,-6.921868000000,113.024780000000,0,54,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13EB87F9-F9A1-4602-82D1-DDF4CF43AB48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69820634,MIS RAUDLATUL HIDAYAH,69820634,Dsn Bulanjang DS Bandang Dajah,BANDANG DAYA,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.13.26/4/PP.00/218/SK/2010,14-07-2010,Kd.13.26/4/PP.00/218/SK/2013,06-03-2013,Silakan Upload SK,,C,400,,2.,,,,,,-6.891717000000,113.040495000000,0,61,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3287E53-968C-4150-BBDF-9DC2622041A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719386,MIS RAUDLATUL ULUM,60719386,LARANGAN TIMUR TANJUNG BUMI,LARANGAN TIMUR,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,MIS/26.0084/2016,20-06-2017,MIS/26.0084/2016,20-06-2017,Silakan Upload SK,,B,400,,2.,,,,,,-6.892448000000,113.026060000000,0,68,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00107DA6-F51F-4652-8C1E-1B78DFE3AF6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719385,MIS RAUDLATUL ULUM,60719385,DESA BRUKONG TANJUNG BUMI,TANJUNG BUMI,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.925600000000,113.089900000000,0,77,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D478A6D-85B9-4184-B0FA-43C120524319,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994600,MTs AR-RAUDLAH,69994600,PANGTENGGIH,PLANGGIRAN,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,,684 Tahun 2019,22-04-2019,MTsS/26.0143/2019,22-04-2019,Lihat SK Operasional,2021-10-12 07,,0,,2.,,,,,,.000000000000,.000000000000,0,25,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF28F80A-F6A4-40C9-9228-30A7DD2929C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977794,MTS RAUDLATUL ULUM KELBUNG,69977794,Jl. Kelbung Larangan Timur Tanjungbumi Bangkalan,LARANGAN TIMUR,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,746 TAHUN 2017,23-01-2017,746 TAHUN 2017,23-01-2017,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,C,0,,2.,,,,,,.000000000000,.000000000000,0,16,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BCD68F2-9416-41E4-B60D-C94C86F24BC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20583160,MTSS AL AZHAR,20583160,KAMPUNG KRAMAT DESA PASESEH TANJUNG BUMI,PASESEH,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,MTs/4/PP.00/1/SK/2010,12-07-2010,Kd.13.26/4/PP.00/1387/SK/2011,10-08-2011,Silakan Upload SK,,B,0,,2.,,,,,,-6.890400000000,113.085500000000,0,85,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0348CD47-A305-4E40-BF80-54638B0D4FAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20583157,MTSS AL HASANI,20583157,JL MURAQI SABREH AENG TABAR  TANJUNG BUMI BANGKALAN,AENGTABAR,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Kw.13.4/4/PP.03.2/373/SKP/2010,11-03-2010,Kd.13.26/4/PP.00/822/SK/2010,30-06-2010,Lihat SK Operasional,2016-02-01 07,B,0,,2.,,,,,,-6.922416000000,113.036658000000,0,102,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29DB4330-9EF7-4532-AA08-3FE05B68148A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70008975,MTSS BAITAL MUSLIMIN,70008975,JL. RAYA AENG TABER RT. 001 RW. 004,AENGTABAR,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,361 Tahun 2020,24-04-2020,MTsS / 26.0145 / 2020,24-04-2020,Lihat SK Operasional,2021-03-19 13,,0,,2.,,,,,,.000000000000,.000000000000,0,36,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Tanjungbumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E8D3181-0296-486D-8D06-F29486FC9FB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009421,MTSS DARUL ULUM,70009421,JL. KH. NAWAWI RT. 002 RW. 003 LARANGAN TIMUR,LARANGAN TIMUR,KEC. TANJUNGBUMI,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,362 Tahun 2020,27-04-2020,MTsS/26.0146/2020,27-04-2020,Lihat SK Operasional,2021-04-04 06,,0,,2.,,,,,,.000000000000,.000000000000,0,54,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
