prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3001DDAC-30F5-E011-94B9-19E663BA5854,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102280,SD GMIM WAWONA,40102280,Wawona,WAWONA,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,01,01-04-1967,KEP. 268/I 16.6/Ic 90,25-09-1990,Lihat SK Operasional,2023-01-19 15,B,"3,000",1. -,2. Telkomsel Flash,PLN,,,sdgmimwawona40102280@gmail.com,,1.309200000000,124.558600000000,6,44,45,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,0,0,0,0,1,0,4,1,5,0,0,1,2,4,0,2,4,0,1,1,1,0,1,2,0,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60C9A6AC-30F5-E011-A0CE-E9EA32D871DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102080,SD INPRES BAJO,40102080,Desa Bajo Kec. Tatapaan,BAJO,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,tidak ada,01-04-1980,TIDAK ADA,01-01-1910,Silakan Upload SK,,B,"1,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinpresbajotatapaan@gmail.com,,1.271800000000,124.560400000000,5,38,24,6,SD 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",5,0,1,2,3,0,0,2,4,0,1,0,2,3,0,2,3,1,1,3,0,0,0,0,2,3,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10BBA6AC-30F5-E011-9137-8337145258B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101956,SD INPRES PASLATEN,40101956,Jaga III,PASLATEN,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-10-1980,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"2,432",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinprespaslaten40101956@gmail.com,,1.076000000000,124.364300000000,7,65,42,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,9,0,1,2,5,1,0,1,4,1,2,0,4,3,0,7,0,0,2,1,1,0,1,2,0,7,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6019A6AC-30F5-E011-88A7-7FDD52E2F1DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101879,SD INPRES PUNGKOL,40101879,Pungkol,PUNGKOL,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,tidak ada,01-04-1982,TIDAK ADA,01-01-1910,Silakan Upload SK,,B,"2,350",1. -,2. Telkomsel Flash,PLN,,,sd.inpres.pungkol@gmail.com,,1.339400000000,124.535400000000,4,19,20,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,1,0,0,3,3,0,1,0,1,3,0,4,0,2,1,0,1,0,0,0,1,3,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D7A6AC-30F5-E011-B4A6-DD202DAF1EE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101954,SD INPRES RAP-RAP,40101954,Jaga IV,RAP-RAP,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,12 Tahun 1979,01-12-1979,420/190/DIKBUD-MS/XI-2022,24-01-2023,Lihat SK Operasional,2023-01-31 14,B,"1,250",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdinpresraprap1@gmail.com,,1.376600000000,124.559200000000,6,73,65,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,900,4,0,1,2,1,0,0,5,5,0,1,0,3,3,0,5,1,1,2,1,1,0,1,0,0,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/303601AD-30F5-E011-B0FF-AB80FD1812FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101945,SD INPRES SONDAKEN,40101945,Sondaken,SONDAKEN,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1957,,01-01-1910,Silakan Upload SK,,C,"2,200",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,sdinpressondaken@gmail.com,,1.362700000000,124.547900000000,5,37,31,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",3,0,0,0,2,0,0,3,3,2,0,0,5,0,0,3,2,0,0,1,2,1,0,1,1,4,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C027A6AC-30F5-E011-8B53-BB98A4CD951B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101900,SD NEGERI PASLATEN,40101900,Paslaten,PASLATEN,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-04-1956,,01-01-1910,Silakan Upload SK,,B,"2,260",1. Telkomsel Flash,2. -,PLN,,,sdnegeripaslaten40101900@gmail.com,,1.076000000000,124.364300000000,7,47,73,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,0,2,0,0,5,5,1,1,0,3,4,0,5,2,1,0,1,1,2,2,0,0,7,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2036A6AC-30F5-E011-B5F1-21029078ED80,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101903,SD NEGERI POPARENG,40101903,Jln Pariwisata Sulu Rap-rap,POPARENG,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1957,,01-01-1910,Silakan Upload SK,,B,"1,238",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,1.277100000000,124.542900000000,6,61,47,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,1,0,3,0,0,3,3,1,2,0,6,0,0,4,2,0,0,1,1,3,0,1,2,4,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60ACA6AC-30F5-E011-86CB-3BA829868B82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101907,SD NEGERI RAP-RAP,40101907,Rap-rap,RAP-RAP,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,10 Tahun 1951,01-03-1951,420/195/DIKBUD-MS/I-2023,24-01-2023,Lihat SK Operasional,2023-01-31 14,B,"1,400",1. -,2. -,PLN,,,sdnraprap2020@gmail.com,,1.375700000000,124.560500000000,6,64,57,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,3,0,0,3,3,0,3,0,2,4,0,5,1,4,0,0,0,2,0,0,0,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Tatapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0FCA5AC-30F5-E011-91CB-915F54317FC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101898,SD NEGERI SULU,40101898,Jaga 2,SULU,KEC. TATAPAN,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,--,01-01-1955,--,01-01-1955,Silakan Upload SK,,B,"2,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnsulu40101898@gmail.com,,1.284900000000,124.617600000000,7,53,46,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,1,0,2,2,0,3,5,1,1,0,4,3,0,6,1,2,0,0,0,2,1,2,1,6,1,1,1,1,1,1,,,
