prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0ECB178-2FF5-E011-99D0-7137F3A75271,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303016,SD NEGERI 02 SIGAPOKNA,10303016,Sigapokna,SIGAPOKNA,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"10,000",1. -,2. -,Lainnya,0,,sdn002sigapokna@gmail.com,http,-1.009700000000,98.822800000000,9,55,60,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,0,1,0,3,1,0,5,6,0,3,0,3,6,0,7,2,1,2,2,4,0,0,0,5,4,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D00B073A-BFF8-E111-B13A-B59BBB3186E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303028,SD NEGERI 05 SIMATALU,10303028,Dusun Paipaijet Hulu,SIMATALU SIPOKAK,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"22,500",1.,2.,Tidak Ada,,,,,-1.475100000000,98.816900000000,9,52,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,9,0,0,2,2,0,0,7,8,1,0,0,0,9,0,1,8,3,1,2,1,1,1,0,7,2,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E067B278-2FF5-E011-8D43-6F53BADB0559,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303038,SD NEGERI 11 SIMALEGI,10303038,Simalegi Muara,SIMALEGI,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [656282-558159--],2022-07-22 06,B,"4,900",1. -,2. Telkomsel Flash,Diesel,,,sdnegeri11simalegi@gmail.com,,-1.147800000000,98.636000000000,7,32,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,000",6,0,0,2,4,0,0,3,6,1,0,0,0,7,1,5,1,2,3,1,0,1,0,0,3,4,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/408FB278-2FF5-E011-A349-65E1A3663C00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302963,SD NEGERI 14 SIMALEGI,10302963,Simalegi Tengah,SIMATALU SIPOKAK,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"7,000",1. -,2. -,Tidak Ada,,,sdn14simalegi@yahoo.com,http,-1.008000000000,98.707800000000,7,32,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,0,4,0,0,3,5,2,0,0,0,7,0,4,3,1,1,2,1,1,1,0,2,5,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90AAB278-2FF5-E011-A6B8-C5504891625C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302955,SD NEGERI 16 SIGAPOKNA,10302955,Sigapokna,SIGAPOKNA,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1983,,01-01-1910,Silakan Upload SK,,C,56,1. Telkomsel Flash,2. Telkomsel Flash,Diesel,,,sdn16sigapokna@gmail.com,http,-.961300000000,98.800500000000,8,53,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,220,5,0,0,0,3,1,0,4,6,0,2,0,1,7,0,5,3,3,0,1,2,2,0,0,4,4,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5060F00D-BFF8-E111-8095-E39968AF93D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302958,SD NEGERI 17 SIMATALU,10302958,Dusun Bojo,SIMATALU SIPOKAK,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,17 Tahun 2015,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. Telkomsel Flash,2. -,Tidak Ada,,,sdn17simataluyes@gmail.com,,-1.424600000000,98.740200000000,6,15,9,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,3,0,0,0,2,0,0,4,6,0,0,0,3,3,0,2,4,1,3,1,0,0,1,0,3,3,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50CCB278-2FF5-E011-9B82-15D1FA318738,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10309860,SD NEGERI 18 SIMALEGI,10309860,Dusun Betaet Utara Desa Simalegi,DESA SIMALEGI,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,896.2/02/BKD/DISDIK/I-2010,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [808760-872313--],2023-03-28 08,B,"4,521",1. -,2. -,Diesel,,,sdn18simalegi@yahoo.com,,-1.281000000000,98.643000000000,13,80,70,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,9,0,0,4,6,1,0,6,9,4,0,0,0,13,0,11,2,1,0,2,4,3,2,1,5,8,1,1,1,1,1,2,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20DAB278-2FF5-E011-B1A3-33D90674B926,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10309861,SD NEGERI 19 SIGAPOKNA,10309861,Sigapokna,SIGAPOKNA,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"5,500",1. -,2. -,Lainnya,,,operator19.2022@gmail.com,,-.988600000000,98.848100000000,11,39,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,220,0,0,0,0,4,1,0,6,7,1,1,2,2,9,1,7,3,0,1,2,4,2,1,1,5,6,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/234FE3A3-E337-4AB5-A466-84576CD09F08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809571,SD NEGERI 22 SIMATALU,69809571,SIMATALU,SIMATALU SIPOKAK,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,12-12-2013,188.45-379 TAHUN 2013,12-12-2013,Silakan Upload SK,,C,"10,000",1. -,2. -,Tidak Ada,,,pediagaris@gmail.com,,-1.348400000000,98.879600000000,10,108,92,10,SD 2013,Double Shift/6 hari,,2022/2023-2,Tidak Ada,0,0,0,0,0,4,0,0,6,10,0,0,0,1,9,0,8,2,3,3,4,0,0,0,0,5,5,2,2,2,1,2,1,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67CF5BF3-19C6-459A-A34D-B29FB644E8DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809514,SD NEGERI 24 SIGAPOKNA,69809514,Tiniti,SIGAPOKNA,KEC. SIBERUT BARAT,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Sk pendirian sdn 24 sigapokna,12-12-2013,188.45-377 TAHUN 2013,12-12-2013,Lihat SK Operasional,2023-02-22 08,C,480,1. -,2. -,Tidak Ada,0,0,sdnsigapokna2020@gmail.com,,-.962300000000,98.735200000000,10,42,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,5,1,0,4,6,0,3,1,6,4,0,9,1,2,2,5,0,0,1,0,3,7,1,1,1,1,1,1,,,
