prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D0CD3E1-7771-437E-86A3-48119AF46B09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724320,MIS AL MUNAWWARAH,60724320,Dusun Tangnga Tangnga,SARJO,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,AHU-0032965.AH.01.04.TAHUN 2016,22-08-2016,667 TAHUN 2016,16-08-2016,Silakan Upload SK (link file tidak valid) => [642515-695424--],2022-06-28 22,C,0,,2.,,,,,,-.877000000000,119.555500000000,0,40,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/109C2375-FDF5-48F7-9775-F83F393CD3E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40605930,MTSS MA`ARIF AL-BARAQAH 2 ROJO,40605930,JL. TRANS SULAWESI SARJO,LETAWA,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-1.513944000000,119.498079000000,0,54,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60DF2D23-CAC1-E111-8D7A-13FA9066B183,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601625,SD INPRES MAPONU,40601625,MAPONU,MAPONU,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,451/956/sek/x/2000,01-01-2000,451/956/SEK/X/2000,01-01-2000,Silakan Upload SK,,C,"4,032",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,ahwilmaponu33@gmail.com,,-.932500000000,119.523500000000,7,39,28,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,2,1,0,4,5,0,1,1,2,5,1,4,2,0,2,4,0,0,1,0,3,4,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10102E23-CAC1-E111-8F89-31241366F545,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601659,SD INPRES SARJO,40601659,SARJO,SARUDE,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,625",1. Smartfren,2. -,PLN,,,sdinpressarjo@gmail.com,,-.874400000000,119.569100000000,8,44,38,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,3,1,0,4,5,0,1,2,3,5,0,6,2,1,2,2,1,0,0,2,3,5,SD 2013,Smartfren,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/209F2D23-CAC1-E111-86B4-75A7D0B90CDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601706,SDN BALABONDA,40601706,Sarjo,SARJO,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,410/561.a/SET/V/2017,01-01-1982,410/561.a/SET/V/2017,01-01-1910,Lihat SK Operasional,2022-07-29 16,Sertifikat Kedaluwarsa,"4,827",1.,2.,PLN,,,,,-.872000000000,119.554400000000,11,62,63,6,Pagi/6 hari,,2022/2023-2,"1,200",3,0,1,2,8,0,0,3,4,2,5,0,2,9,1,7,3,0,2,2,3,1,3,0,4,7,SD 2013,Smartfren,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82D5383D-44D1-4966-B86C-5899F70C5CD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786440,SDN LANTA,69786440,LANTA,LETAWA,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,29-07-2013,NOMOR,29-07-2013,Silakan Upload SK,,C,"1,935",1. -,2. XL (GSM),PLN,,,sdnlantasarjo@gmail.com,,-.869900000000,119.556600000000,10,40,39,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,5,1,0,4,7,1,2,0,2,8,1,6,3,1,3,4,0,2,0,0,3,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80402E23-CAC1-E111-9DB8-41AAAC5019D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601748,SDN LETAWA,40601748,LETAWA,LETAWA,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"1,147",1. -,2. Telkom Speedy,PLN,,,sdnletawa2@gmail.com,,-.902400000000,119.537900000000,7,80,79,6,Pagi/6 hari,,2022/2023-2,"1,300",8,0,1,2,5,0,0,2,3,0,4,0,4,3,0,7,0,2,2,0,2,1,0,0,1,6,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30A02E23-CAC1-E111-A062-F15773326808,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40605501,SDN MAPONU BARU,40605501,MAPONU,MAPONU,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,415.2 017 SD-MB XII 2009,01-01-1910,410/894.a/SET/VI/2017,01-01-1910,Lihat SK Operasional,2022-01-10 20,C,"4,200",1. Telkomsel Flash,2. -,PLN,0,,sdmaponu@gmail.com,,-.919500000000,119.524200000000,6,44,57,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,1,1,0,4,5,0,1,0,1,5,1,4,1,1,2,2,1,0,0,0,2,4,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C129DF0-A475-4408-863A-68E3B2C1A550,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69774577,SDN PAMBUA,69774577,SARJO,LETAWA,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,410/666.a/SET/VI/2013,24-06-2013,NOMOR,13-09-2013,Lihat SK Operasional,2021-08-16 16,C,"2,500",1. Axis,2. Lainnya,PLN,,,sdnpambua@gmail.com,,-.888300000000,119.548000000000,9,36,47,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,1,4,1,0,4,6,1,2,0,2,7,1,6,2,3,1,3,2,0,0,0,3,6,SD 2013,Axis,1,1,1,1,1,1,,,
Sulawesi Barat,Kab. Pasangkayu,Sarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20702E23-CAC1-E111-BF35-A5AB677CDE6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601781,SDN UJUNG SOLI,40601781,BALABONDA,SARJO,KEC. SARJO,KAB. PASANGKAYU,PROV. SULAWESI BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,11,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,268",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnujungsoli@gmail.com,,-.874100000000,119.549900000000,11,71,77,7,Pagi/6 hari,,2022/2023-2,"1,200",7,0,1,1,6,0,0,5,5,2,4,0,1,10,0,10,1,1,4,0,3,2,1,0,2,9,SD 2013,Telkomsel Flash,1,2,1,1,1,1,,,
