prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA1DBD16-2296-41E9-9B2C-8C505E116D7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704138,MIS SINGKARAK,60704138,LEMBANG SINGKARAK,SANIANG BAKA,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.702942000000,100.602342000000,0,31,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76AAB7E7-3252-41D3-B75F-6E5BABE9A67B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311127,MTSN 4 SOLOK,10311127,JL. TEMBOK KACANG,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,INDONESIA,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-.672220000000,100.529160000000,0,64,59,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A67ED16D-FC99-48A5-BB80-09E6C1EEA3B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311131,MTSS DARUSSALAM AUR DURI SUMANI,10311131,JL. LINTAS SUMATERA KM.9,SUMANI,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.729900000000,100.606900000000,0,104,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB055993-90BC-478E-830C-89AFDC8FEA8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10307845,MTSS M PADANG BELIMBING,10307845,PADANG BELIMBING,ARIPAN,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,-C/Kw.03.4/4/Mts/22/2011,01-07-2011,-C/Kw.03.4/4/Mts/22/2011,01-07-2011,Lihat SK Operasional,2021-05-28 04,C,0,,2.,,,,,,-.678100000000,100.554200000000,0,4,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/130C6463-084A-43AC-ABC7-7E1523F1E323,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311129,MTSS MUHAMMADIYAH SANING BAKAR,10311129,BALAI LALANG SANING BAKAR,SANIANG BAKA,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Solok,AO5527,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.716903000000,100.505848000000,0,69,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89C3E2BB-FEF4-49D8-BC1E-B8DF58460C6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311128,MTSS MUHAMMADIYAH SUMANI,10311128,JL. KASIK PASAR SUMANI,SUMANI,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Solok,AO5527,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.729281000000,100.594234000000,0,114,119,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B08959B8-4CA6-E111-9A3B-85917BDF59D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10310702,SD ISLAM TERPADU BAITUL AMAL SUMANI,10310702,SUMANI,SUMANI,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Baitul Amal,AM0682,01,05-09-1994,,18-08-2009,Silakan Upload SK,,C,310,,2.,,,,sditbaitulamal@gmail.com,,-.713600000000,100.594600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD 2013,,,,,,,,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/541E7F57-9BA3-42AC-96C0-0ED01828DA0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69984416,SD IT CAHAYA QUR`AN,69984416,Jl. Lintas Sumatera KM.10 Bandaliko Sumani,SUMANI,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN CAHAYA QUR'AN,AX4619,AHU-06436.50.10.2014,22-09-2014,420/2298/Disdikpora/Sektr-2018,25-09-2018,Lihat SK Operasional,2019-01-09 14,,900,1. Telkomsel Flash,2. Telkom Astinet,PLN,,,,http,-.718945000000,100.581688000000,8,86,90,7,Sehari Penuh/5 hari,,2022/2023-2,"2,200",11,0,2,4,0,0,10,1,8,0,0,0,0,8,0,6,2,6,1,1,0,0,0,0,2,6,SD 2013,2,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A392FE-F5F7-E111-9607-2B599F6D468E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301640,SD N 01 SINGKARAK,10301640,Tanah Lapang Singkarak,SINGKARAK,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/1112/Disdikpora-2022,28-04-2022,800/1112/Disdikpora-2022,28-04-2022,Lihat SK Operasional,2022-06-09 23,A,"2,800",1. Lainnya,2. Lainnya,PLN,,,sdn01ska@gmail.com,,-.694900000000,100.595000000000,10,65,103,8,Sehari Penuh/5 hari,,2022/2023-2,"2,650",12,0,0,2,8,0,0,2,2,4,1,3,8,2,1,7,2,1,1,2,1,1,1,3,2,8,SD 2013,1,2,1,2,1,1,Lainnya,,,
Sumatera Barat,Kab. Solok,X Koto Singkarak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00CB9478-2FF5-E011-A8FA-6FB2321B619B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301657,SD N 02 KACANG,10301657,Kacang,KACANG,KEC. X KOTO SINGKARAK,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,00000,01-01-1946,,01-01-1910,Silakan Upload SK,,B,550,1. Telkomsel Flash,2. Telkomsel Flash,PLN,00000,,sdn02kacang@yahoo.com,,-.666100000000,100.540700000000,7,32,23,6,Sehari Penuh/5 hari,,2022/2023-2,450,6,0,1,0,2,3,0,2,5,1,0,1,2,5,0,7,0,0,1,5,0,0,0,1,0,7,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
