prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87A4C655-8B7B-4295-9EF6-3F570995BCD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723145,MIN 1 Balangan,60723145,KOMPLEK AL HASANIYAH LAYAP,LAYAP,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,42/1968,06-07-1968,42/1968,06-07-1968,Lihat SK Operasional,2017-07-27 09,A,0,,2.,,,,,,-2.337571600000,115.446958100000,0,226,203,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7CE0466-753D-46BA-B516-34618F6EE7E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723146,MIS AL ABRAR,60723146,JL. MESJID DARUL SUHADA DS. HUJAN MAS,HUJAN MAS,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,SWASTA,MI,Kementerian Agama,,,1.0/3/288/11a/78,03-01-1963,1125/2016,05-12-2016,Lihat SK Operasional,2017-05-15 13,B,312,,2.,,,,,,-2.329000000000,115.425600000000,0,18,9,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2DCD625-6731-42A7-B5A0-228C3569A034,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723147,MIS AL HIDAYAH,60723147,JL.GUNUNG PANDAU DS.BABAYAU RT.01,BABAYAU,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,SWASTA,MI,Kementerian Agama,,,Wo/6/PP.032/027/1994,05-01-1999,1135/2016,05-12-2016,Lihat SK Operasional,2017-05-15 13,B,"1,299",,2.,,,,,,-2.306040700000,115.514337900000,0,49,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/140248DB-51F8-4D5D-BF23-E26F061282B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723148,MIS MIFTAHUL ULUM,60723148,JL.GUNUNG PANDAU,BALIDA,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,SWASTA,MI,Kementerian Agama,,,W.o/3.A/136/a SKT 9 1997,06-01-2007,94/2017,25-01-2017,Lihat SK Operasional,2017-06-02 07,B,"10,194",,2.,,,,,,-2.300726000000,115.526121800000,0,19,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC80F405-20E0-46FD-8F7D-807057D8D541,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315468,MTSN 1 Balangan,30315468,KOMP. AL HASANIYAH LAYAP,LAYAP,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,620/1968,18-01-1968,620/1968,18-01-1968,Silakan Upload SK,,A,0,,2.,,,,,,-2.337088600000,115.446895800000,0,240,251,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2D149AB-04E4-4305-B4CD-5CDABB401571,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752724,MTSS AL HIDAYAH BABAYAU,69752724,JL. GUNUNG PANDAU DS. BABAYAU,BABAYAU,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,SWASTA,MTs,Kementerian Agama,,,W.0/6.d/PP.00.6/1486.d/2000,01-07-1999,1149/2016,09-12-2016,Lihat SK Operasional,2017-05-15 07,B,"1,299",,2.,,,,,,-2.305748600000,115.514335200000,0,39,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0F88B78-54A3-4B3F-A3F8-F829417AF7AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003433,SD ISLAM AL ISTIQOMAH,70003433,KELURAHAN PARINGIN KOTA,PARINGIN KOTA,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-ISTIQOMAH BALANGAN,AW7608,420/577/BPSD/Disdik/2020,21-07-2020,800/081/SKT/Disdik/2020,21-07-2020,Lihat SK Operasional,2020-08-19 11,,"6,600",1. Axis,2. Lainnya,PLN,,,,,-2.311078900000,115.549233300000,10,29,30,3,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,0,0,7,5,10,0,0,0,0,10,0,6,4,4,5,1,0,0,0,0,3,7,SD 2013,Axis,1,1,1,0,0,0,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E06B4453-30F5-E011-B14E-E7446263DF8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304024,SD NEGERI BALIDA,30304024,Desa Balida,BALIDA,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/155/BK.Sarpras/Disdikbud/2023,01-01-1972,421/155/BK.Sarpras/Disdikbud/2023,01-01-1972,Lihat SK Operasional,2023-03-15 13,B,"1,155",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,sdnbalida123@gmail.com,,-2.323200000000,115.483500000000,6,48,39,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,3,3,0,0,3,1,1,1,4,2,0,5,1,0,0,2,1,1,1,1,1,5,SD 2013,Telkom Speedy,1,1,1,1,1,1,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B05E4453-30F5-E011-BA69-031E97CB81BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304034,SD NEGERI DAHAI,30304034,Desa Dahai,DAHAI,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,05-11-1997,421/0384/DISDIK/2019,06-06-1946,Lihat SK Operasional,2023-03-14 10,B,"1,156",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdndahai@gmail.com,,-2.266300000000,115.479300000000,8,62,72,6,Pagi/6 hari,,2022/2023-2,"1,200",6,0,1,1,6,0,0,2,2,2,3,1,5,3,0,5,3,0,1,0,4,1,1,1,1,7,SD 2013,Telkom Speedy,1,1,1,1,1,1,,,
Kalimantan Selatan,Kab. Balangan,Paringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F24553-30F5-E011-BF8F-3B92724CD59C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304017,SD NEGERI DANAU BANTA,30304017,Desa Murung Ilung Rt.04,MURUNG ILUNG,KEC. PARINGIN,KAB. BALANGAN,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/155/BK.Sarpras/Disdikbud/2023,13-02-2023,421/155/BK.Sarpras/Disdikbud/2023,13-02-2023,Lihat SK Operasional,2023-03-08 08,C,"1,225",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdndanau336@gmail.com,,-2.430300000000,115.438400000000,9,21,26,6,Siang/6 hari,,2022/2023-2,450,6,0,1,2,6,2,0,1,3,1,3,2,8,1,0,8,1,0,1,3,2,0,2,1,3,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
