prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70F1A840-31F5-E011-8FFC-1D4458EAC97F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302285,SD INPRES AIYAIGO,60302285,Aiyaigo,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1983,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 11,C,96,1. -,2. -,PLN,,,sdinpres.ayaigo@gmail.com,,-3.949800000000,136.516600000000,5,93,92,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,2,2,0,0,3,3,1,1,0,1,4,0,0,5,1,0,2,2,0,0,0,3,2,1,1,1,1,1,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/200BA940-31F5-E011-8037-0D80DEB498BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302304,SD INPRES PANIBAGATA,60302304,Panibagata,PANIBAGATA,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1982,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-13 07,,"70,000",1. Telkomsel Flash,2. Telkomsel Flash,Tenaga Surya,,,panibagatasdinpres9@gmai.com,,-3.801769400000,136.351332200000,5,128,125,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,100,6,0,0,0,1,0,0,4,4,1,0,0,0,5,0,0,5,0,1,1,0,2,0,1,4,1,1,1,1,1,1,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305F47CF-9FFE-E111-A4CB-07E6ECC5553F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60303986,SD YPPGI AKAWEIDA,60303986,Akaweida,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN GEREJA-GEREJA INJILI DI TANAH PAPUA,AJ4272,,01-01-1910,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 12,,96,1. -,2. -,PLN,,,,,-3.883400000000,136.407300000000,3,241,175,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,0,0,1,0,2,3,0,0,0,0,3,0,2,1,1,1,1,0,0,0,0,2,1,1,1,1,1,1,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/401A0941-31F5-E011-B179-495A1CC40D96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302355,SD YPPGI DAPUGAIDA,60302355,Dapugaida,PANIBAGATA,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK (YPPK) TILEMAS,AC8830,,16-04-1965,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 13,B,"665,000",1. -,2. Telkomsel Flash,Tenaga Surya,,,sdyppgi.dapugaida1@gmail.com,,-3.832400000000,136.352500000000,4,215,208,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,100,6,0,0,0,3,0,0,1,0,2,1,1,1,3,1,2,1,0,0,1,0,1,2,0,3,1,3,1,1,1,2,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00FF0841-31F5-E011-9B9A-2BBA1F844F40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302369,SD YPPGI KEBO 1,60302369,Kebo 1,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/003/PDP/VII/2008,08-02-2008,422.2/003/PDP/VIII/2010,05-01-2010,Lihat SK Operasional,2020-11-11 13,B,96,1. -,2. -,PLN,,,sdyppgi.kebo1@gmail.com,,-3.885400000000,136.463700000000,6,305,283,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,4,0,0,2,2,2,1,1,1,5,1,0,5,1,0,0,1,2,1,1,2,4,1,1,1,1,1,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/600D0941-31F5-E011-ACBD-57FE6F44337F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302370,SD YPPGI KEBO 2,60302370,Kebo 2,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN GEREJA-GEREJA INJILI DI TANAH PAPUA,AJ4272,SK/040/BP-YPPGI/P/IX/1966,01-01-1966,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 13,C,"2,300",,2.,,,,sdyppgi.kebo272@gmail.com,http,-3.926800000000,136.524400000000,5,0,0,0,SD 2013,,,2022/2023-2,,,0,0,0,0,1,0,0,4,4,0,1,0,1,4,1,2,2,0,0,2,1,2,0,0,2,3,,,,,,,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20E50841-31F5-E011-81A9-09D29DCED68D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302394,SD YPPK BIAMOMA,60302394,Biamoma,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK (YPPK) TILLEMANS,AH8222,,01-01-1969,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 13,,140,1. -,2. -,PLN,,,sdyppk.biamoma@gmail.com,http,-3.959100000000,136.523100000000,7,152,97,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,2,2,0,0,5,5,0,1,1,1,6,3,4,0,0,1,3,0,1,1,1,5,2,1,1,1,1,1,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F20841-31F5-E011-8833-21EB155E25BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302427,SD YPPK YAGAI,60302427,Yagai,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK (YPPK) TILLEMANS,AH8222,,01-01-1910,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 14,,"50,000",1. -,2. -,Lainnya,,,sdyppkyagai099@gmail.com,,-3.815600000000,136.467900000000,6,203,175,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,0,9,0,0,0,1,0,0,5,5,1,0,0,1,5,1,1,4,0,1,4,1,0,0,0,2,4,1,1,1,1,1,1,,,
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F54741-31F5-E011-AFA3-FB3E3BE9358B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302433,SMP NEGERI 1 KEBO,60302433,Kebo,KEBO I,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421.2/375/PDP/2008,20-07-2008,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-12 12,B,600,1. -,2. -,Diesel,,,smpnegerikebo@gmail.com,,-3.917500000000,136.529100000000,10,92,41,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,9,0,0,0,4,0,0,6,7,0,3,0,1,9,1,5,4,0,2,3,2,0,2,1,8,2,,,,,,,2,2,2
Papua Tengah,Kab. Paniai,Yagai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AB076A7-68EC-4052-9CC2-33ABD704B484,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944133,SMP YPPGI PANIBAGATA,69944133,Jln. Trans Paniai,PANIBAGATA,KEC. YAGAI,KAB. PANIAI,PROV. PAPUA TENGAH,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN GEREJA-GEREJA INJILI DI TANAH PAPUA,AJ4272,SK/724/BP-YPPGI/P/III/201,28-02-2012,421.1/009/PDP/2020,11-11-2020,Lihat SK Operasional,2020-11-11 13,,"6,300",1. -,2. -,PLN,,,,,-3.821558100000,136.344322400000,7,116,93,7,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,0,3,0,1,4,5,0,2,0,0,7,0,4,3,0,1,5,0,0,1,0,6,1,,,,,,,3,3,1
