prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDFFDF6F-4A73-4626-9CAF-60DAC7DD0688,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728459,MIS PLUS JA-ALHAQ,60728459,Jl. Bhayangkara No 43,SIDO MULYO,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,93,27-02-2017,93,27-02-2017,Lihat SK Operasional,2017-02-28 09,A,730,,2.,,,,,,-3.835392000000,102.297358000000,0,204,201,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA85F9D3-C961-4DA2-A490-E3F910D4116E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027899,SD HIGHSCOPE INDONESIA BENGKULU,70027899,Jl. Kapuas Raya No. 205,PADANG HARAPAN,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN YODAN KELUARGA KASIH,AX1906,421.75/1309286329/SD/DPMPTSP/IX/2021,27-09-2021,800/1267/II.D.DIK/2022,01-04-2022,Lihat SK Operasional,2022-04-10 09,,"5,559",,2.,,,,,,-3.825369800000,102.288702600000,11,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,11,1,11,0,0,0,0,11,0,2,9,10,1,0,0,0,0,0,3,8,SD 2013,,,,,,,,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10AE7DDC-31F5-E011-91D1-678438C547B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702655,SD NEGERI 05 KOTA BENGKULU,10702655,Jl. Asahan,PADANG HARAPAN,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,00075/1996,01-01-1910,421.2/2059A.28/IV/DIKBUD/2016,01-01-1910,Lihat SK Operasional,2021-08-27 12,A,"4,250",1. -,2. Telkom Speedy,PLN,,073623038,sdnegeri5kotabengkulu@gmail.com,,-3.821500000000,102.291300000000,31,365,366,24,Double Shift/6 hari,,2022/2023-2,"2,650",16,1,1,10,20,0,0,11,11,2,10,8,17,14,0,30,1,5,2,3,9,1,1,10,5,26,SD 2013,4,4,4,4,4,4,Tidak Ada,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40BB7DDC-31F5-E011-909F-032071FE64E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703105,SD NEGERI 20 KOTA BENGKULU,10703105,Jl. P.Natadirdja,JALAN GEDANG,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,07040305400014,17-01-1990,,17-09-1996,Lihat SK Operasional,2020-08-24 20,A,0,1. Indosat IM3,2. Telkom Speedy,PLN,073624918,073624918,sdnduapuluhkotabengkulu@yahoo.com,,-3.824900000000,102.301300000000,26,257,252,18,Pagi/6 hari,,2022/2023-2,"2,200",12,0,1,2,14,0,1,11,12,2,6,6,14,12,1,18,7,6,1,5,3,0,5,6,2,24,SD 2013,3,3,3,3,3,3,Indosat IM3,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00C87DDC-31F5-E011-8899-057F200B6D03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702559,SD NEGERI 24 KOTA BENGKULU,10702559,Jl. Manggis,SIDO MULYO,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,A,"2,816",1. -,2. Telkom Speedy,PLN,,0736349076,sdn24_bengkulu@yahoo.co.id,,-3.812000000000,102.298800000000,33,378,357,24,Double Shift/6 hari,,2022/2023-2,"1,300",19,1,2,2,13,0,0,20,20,1,7,5,10,23,1,26,6,6,6,12,2,0,2,5,5,28,SD 2013,4,4,4,4,4,4,Tidak Ada,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D47DDC-31F5-E011-8114-D3DBD3ED0869,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702643,SD NEGERI 35 KOTA BENGKULU,10702643,Jl. Titiran,CEMPAKA PERMAI,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,14-07-1997,14-07-1997,29-06-2016,29-06-2016,Lihat SK Operasional,2019-05-17 10,B,"1,596",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnkotabengkulu35@gmail.com,,-3.838200000000,102.306700000000,7,71,71,6,Siang/6 hari,,2022/2023-2,"1,300",6,0,2,2,5,0,0,2,2,0,2,3,6,1,0,7,0,1,0,0,2,0,1,3,0,7,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FE7DDC-31F5-E011-897E-C9BD205B6C5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702663,SD NEGERI 44 KOTA BENGKULU,10702663,Jl. Kalimas,PADANG HARAPAN,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,260",1. Indosat IM3,2. Telkom Speedy,PLN,,0736343045,sdn44padangharapan@gmail.com,,-3.824039300000,102.285501700000,13,111,103,9,Pagi/6 hari,,2022/2023-2,"2,200",11,0,1,1,4,0,0,9,9,0,3,1,3,10,1,7,5,5,3,1,1,2,0,1,3,10,SD 2013,2,2,1,2,1,1,Indosat IM3,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30257EDC-31F5-E011-9471-599E661CBAD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702632,SD NEGERI 55 KOTA BENGKULU,10702632,Jl. Sadang 2 Lingkar Barat,LINGKAR BARAT,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/2059A.10/IV.DIKBUD/2016,30-06-2016,421/2059A.10/IV.DIKBUD/2016,30-06-2016,Lihat SK Operasional,2020-09-12 13,B,"10,088",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn55_kotabengkulu@yahoo.com,,-3.833381000000,102.299479200000,13,112,100,10,Pagi/6 hari,,2022/2023-2,900,10,0,1,3,3,0,0,10,10,2,1,0,3,10,1,10,2,4,3,3,1,1,1,0,3,10,SD 2013,2,1,1,2,2,2,Telkomsel Flash,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40597EDC-31F5-E011-BF12-1128D6AE47E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702470,SD NEGERI 81 KOTA BENGKULU,10702470,Jl. Rangkong Perumnas Gading Cempaka,CEMPAKA PERMAI,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,001,01-01-1990,421.2/2059A.93/IV.DIKBUD/2016,30-06-2016,Lihat SK Operasional,2021-12-24 09,A,"2,038",1. Indosat IM3,2. Telkom Speedy,PLN,,073651881,,,-3.835100000000,102.306000000000,9,104,97,6,Pagi/6 hari,,2022/2023-2,900,8,0,1,3,3,0,0,6,6,1,1,1,3,6,0,9,0,3,0,1,2,1,1,1,0,9,SD 2013,1,1,1,1,1,1,Indosat IM3,,,
Bengkulu,Kota Bengkulu,Gading Cempaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30667EDC-31F5-E011-839A-B3E3A6464C14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703117,SD NEGERI 82 KOTA BENGKULU,10703117,Jl. Hibrida 10,SIDO MULYO,KEC. GADING CEMPAKA,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1992,,01-01-1910,Silakan Upload SK,,A,"5,000",1. 3 (Tri),2. Telkom Speedy,PLN,0,,sdnegeri82.bengkulu@gmail.com,,-3.827300000000,102.314700000000,31,294,265,22,Double Shift/6 hari,,2022/2023-2,"2,200",11,0,1,1,19,0,0,12,12,1,6,12,18,13,1,17,13,7,2,6,1,1,3,11,9,22,SD 2013,4,4,4,4,3,3,3 (Tri),,,
