prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9437013-3A92-4F0F-AEEB-E245F6F17A6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727149,MIS AL-FALAH DDI ANGKONA,60727149,JL. POROS ANGKONA-MALILI KM. 24 DESA TAMPINNA KEC. ANGKONA,TAMPINNA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,1987,17-08-1987,116 TAHUN 2012,12-06-2012,Lihat SK Operasional,2019-09-04 09,B,0,,2.,,,,,,-2.605000000000,120.950800000000,0,132,115,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65ABEBB1-DD49-47CF-BE9A-B7B5FA850367,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009185,MIS AL-MUJAHIDIN NW MANTADULU,70009185,DUSUN CAMPUR JAYA DESA MANTADULU,MANTADULU,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,YY.O27/PPAM-NW/DM/SK/VI/2015,03-06-2015,NOMOR 335 TAHUN 2020,30-06-2020,Lihat SK Operasional,2021-06-08 09,,"10,000",,2.,,,,,,.000000000000,.000000000000,0,26,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CE62CF1-20D1-46D9-89FE-0DA30C4F699C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727150,MIS NAHDATUL WATHAN,60727150,DUSUN MULYASRI,TAWAKUA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,kd.21.26/025/PP-BW-NW/TA/LT/VI/2008,01-06-2008,116 Tahun 2012,12-06-2012,Lihat SK Operasional,2017-03-27 07,C,0,,2.,,,,,,-2.376833000000,120.894234000000,0,59,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2A00CA6-1054-4EE7-81A6-1EB6CA0274F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727688,MTSS AL-MUJAHIDIN,60727688,"Dsn Campur Jaya, Desa Mantadulu Kec. Angkona Kab, Luwu Timur Prov, Sul-Sel",MANTADULU,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,NOMOR,20-12-1999,NOMOR,01-09-2002,Lihat SK Operasional,2019-09-05 05,C,0,,2.,,,,,,-2.454200000000,120.919500000000,0,90,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/280520A2-94C0-4383-98A2-E3079309EB87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727689,MTSS AS-SYAFI`IYAH,60727689,Jl.Syeikh Yusuf,TARIPA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,Kd.21.26/3/PP.00.5/76/2011,19-01-2011,116 Tahun 2012,12-06-2012,Lihat SK Operasional,2017-03-22 10,B,0,,2.,,,,,,-2.434300000000,120.894100000000,0,48,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79A79E44-F7AB-4D5F-BEA7-2D72E75AA79E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320271,MTSS BIRRUL WALIDAIN,40320271,MULYASARI,TAWAKUA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,kd.21.26/025/PP-BW-NW/TA/LT/VI/2008,01-06-2008,116 Tahun 2012,12-06-2012,Lihat SK Operasional,2017-03-23 11,B,0,,2.,,,,,,-2.403813000000,120.914177000000,0,22,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2F5F5AC-8293-4449-A3E0-D60177735276,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320270,MTSS MUH..DARUL ARQAM,40320270,JL.POROS MALILI ANGKONS KM 21,MALIWOWO,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,No,12-12-1991,116 Tahun 2012,12-06-2012,Lihat SK Operasional,2017-03-20 08,B,0,,2.,,,,,,-2.596200000000,120.979600000000,0,22,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54AB9624-FE4D-4199-BFED-796C21A7DD7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320269,MTSS SA. AL-FALAH DDI ANGKONA,40320269,JL.POROS ANGKONA MALILI KM.24,TAMPINNA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,13 Tahun 2010,17-02-2010,116 Tahun 2012,12-06-2012,Lihat SK Operasional,2017-03-20 08,C,0,,2.,,,,,,-2.605700000000,120.951200000000,0,23,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/205E1CC5-0D26-E111-8E26-DB58C35FE3A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40309922,SD MUHAMMADIYAH DARUL ARQAM,40309922,Jl. Pesantren No. 416,TAMPINNA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Luwu Timur,AO5694,No. 12/PCM/ML/XII/1991,12-12-1991,NO,20-06-2015,Lihat SK Operasional,2022-05-12 11,C,"14,300",1. Lainnya,2. Telkomsel Flash,PLN,,,sdmuhammadiyah_darularqam@yahoo.com,,-2.596400000000,120.979500000000,9,96,84,6,Sehari Penuh/5 hari,,2022/2023-2,"2,000",6,0,1,0,1,0,10,0,8,0,1,0,0,9,0,4,5,5,1,1,1,0,1,0,3,6,SD 2013,Lainnya,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Luwu Timur,Angkona,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B005A2BE-0D26-E111-95A0-79937D6C5D6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310022,SD NEGERI 202 ANGKONA,40310022,Jln Poros Angkona-Malili,TAMPINNA,KEC. ANGKONA,KAB. LUWU TIMUR,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,.,01-01-1910,Silakan Upload SK,,B,"2,639",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnegeri202angkona@gmail.com,,-2.598900000000,120.959200000000,12,107,91,9,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,0,2,8,2,0,2,5,0,5,2,7,5,0,12,0,1,1,5,1,1,2,1,5,7,SD 2013,Telkom Speedy,2,2,2,1,1,1,,,
