prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40C0CCAC-30F5-E011-8F32-13CAF4C920DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102183,SD GMIM BUNAG,40102183,BUNAG,BUNAG,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,13/DPMPTSP/IOS/MT/VIII-2020,31-08-2020,13/DPMPTSP/IOS/MT/VIII-2020,31-08-2020,Lihat SK Operasional,2020-09-01 06,B,170,1. -,2. -,PLN,0,,sdbunag57@gmail.com,sdbunag57@gmail.com,1.008400000000,124.612200000000,6,40,36,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,6,0,1,1,0,0,4,2,6,0,0,0,2,4,2,3,1,0,3,0,2,1,0,0,1,5,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80D4D6AC-30F5-E011-B50C-2DD6DF0496E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102093,SD GMIM LOWATAG,40102093,Jaga I,LOWATAG,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,PDK,27-05-1986,21/DPMPTSP/IOS/MT/VIII-2020,31-08-2020,Lihat SK Operasional,2022-11-15 11,C,"4,000",1. -,2. -,PLN,,,junitaleong@ymail.com,,.980100000000,124.625200000000,3,27,21,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,6,0,1,2,1,0,2,0,2,0,1,0,1,2,0,1,2,0,0,2,0,0,0,1,0,3,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09AD6AC-30F5-E011-8472-8BCC69B4F123,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102124,SD GMIM RANOAKO,40102124,RANOAKO,BANGA,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,PPK.221665,20-04-1965,,01-08-1964,Silakan Upload SK,,C,"1,380",1. Telkomsel Flash,2. Linknet,PLN,,,,,1.030900000000,124.611100000000,3,25,26,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,1,0,2,0,2,0,1,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09C56AC-30F5-E011-96F8-49ED66F6F760,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102117,SD GMIM TAMBELANG,40102117,Tambelang,TAMBELANG,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,PPK 2/3/16/65,01-08-1968,,01-01-1910,Silakan Upload SK,,C,"1,600",1. -,2. -,PLN,,,sdgmimtambelang2000@gmail.com,,1.009900000000,124.611100000000,4,37,31,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,6,0,1,3,2,0,1,1,2,1,1,0,1,3,1,2,1,0,0,1,1,0,1,1,0,4,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/302686AC-30F5-E011-B7AD-1778DDE0F622,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101934,SD INPRES KALAIT,40101934,Kalait Jaga 5,KALAIT,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1981,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,652",1. Smartfren,2. Telkomsel Flash,PLN,0,,meilankaruh118@gmail.com,,1.026100000000,124.582900000000,9,58,44,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,"1,300",6,0,1,3,8,0,0,1,3,1,4,1,7,2,1,7,1,1,0,3,0,0,4,1,1,8,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00809BAC-30F5-E011-A97A-A7E1D8F37F54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101860,SD NEGERI KECIL BANGA,40101860,Banga,BANGA,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/SDN/SK/05-1985,02-12-2006,,01-01-1910,Silakan Upload SK,,C,"1,200",1. -,2. -,Tidak Ada,,,sdnkecilbanga2018@gmail.com,,.986000000000,124.634100000000,5,15,12,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,3,0,0,1,5,0,0,0,3,1,1,0,2,3,1,2,2,0,0,3,0,1,0,1,1,4,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/601901AD-30F5-E011-99F3-233B1326D13A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101856,SD Negeri Kecil Suhuyon,40101856,Suhuyon,SUHUYON,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,008,01-01-1983,150/MT/DIKPORA/III-2015,02-03-2015,Lihat SK Operasional,2017-12-08 12,C,"5,624",1. -,2. -,PLN,,,sdnkecils@gmail.com,,1.007000000000,124.585600000000,7,12,23,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,0,0,0,0,6,0,0,1,2,0,5,0,6,1,0,6,1,0,0,1,0,2,2,2,2,5,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/914630E7-B13D-4EF9-90B2-7874B6BA508B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69857940,SMP NEGERI 10 TOULUAAN,69857940,DESA BANGA,BANGA,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,580/MT/DIKPORA/VI-2014,26-06-2014,580/MT/DIKPORA/VI-2014,26-06-2014,Lihat SK Operasional,2015-04-15 10,B,"3,000",1. -,2. -,PLN,,,smpnegerixtouluaan@gmail.com,http,.989389000000,124.626157000000,6,5,6,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",3,1,0,1,4,0,0,2,2,0,4,0,2,4,0,5,1,1,0,0,1,2,2,0,4,2,,,,,,,1,1,1
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40798132-52FD-E111-B77D-1F95B37FA845,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101972,SMP NEGERI 2 TOULUAAN,40101972,TOULUAAN,TAMBELANG,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,217/O/2000,17-11-2000,1602.H/MT/DIKPORA/VII-201,24-07-2012,Silakan Upload SK,,C,"2,489",1. -,2. -,PLN,0,,smpn2touluaan2000@gmail.com,,1.014300000000,124.611400000000,9,35,25,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",0,1,1,2,9,0,0,0,3,0,5,1,5,4,0,8,1,2,4,2,0,0,1,0,7,2,,,,,,,1,1,1
Sulawesi Utara,Kab. Minahasa Tenggara,Touluaan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90AC8132-52FD-E111-88A2-79C37FA93EFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101973,SMP NEGERI 3 TOULUAAN,40101973,TOULUAAN,KALAIT DUA,KEC. TOULUAAN SELATAN,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,377a/1.16.7/Lt.87,01-01-1910,KEP 211/I 16.7/U.89,01-05-1989,Silakan Upload SK,,A,"9,023",1. -,2. Telkomsel Flash,PLN,,,sombaeightjan@gmail.com,,1.029100000000,124.587200000000,8,50,59,4,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,000",6,1,1,2,4,0,0,4,7,0,1,0,2,6,0,5,3,3,4,0,0,0,1,0,4,4,,,,,,,1,1,2
