kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
190406,PAUD GENERASI TANPA BATAS,https://dapo.kemdikbud.go.id/sekolah/5C2B3B3F3EAFA397C0E5,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2a16a11f-6b4c-43af-a626-278f894d1b32,05 Feb 2023 04:10:38,,Kurikulum 2013,70001162,Swasta,TK,Yayasan,2,2019-01-14,139/PAUD/DPMPTSPTT/XII/2019,2019-12-23,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,70001162 PAUD GENERASI TANPA BATAS,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Smartfren,Aeng batu-batu,/,KARAMA,Aeng Batu-Batu,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,48,23,25,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK AENG BATU-BATU,https://dapo.kemdikbud.go.id/sekolah/09C4DEA1B58EE92031A6,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ca860372-6c56-46d1-ab9c-f015799f6cde,18 Feb 2023 10:33:20,C,Kurikulum 2013,40316049,Swasta,TK,Yayasan,,,,,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,40316049 TK AENG BATU BATU,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,GALESONG UTARA,0 / 0,Aeng Batu-batu,GALESONG UTARA,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,31,11,20,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK AL IKHLAS PAKKABBA,https://dapo.kemdikbud.go.id/sekolah/1B0ADD1D3A3BD0589979,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5ecdb918-8e7e-4ff5-9778-d92791c2e43c,01 Feb 2023 20:41:15,B,Kurikulum 2013,40316057,Swasta,TK,Yayasan,31,2002-02-13,560/DPN-TU/2002,2003-06-20,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,40316057 TK AL IKHLAS PAKKABBA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Desa Pakkabba,0 / 0,JULUMATA,Pakkabba,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,-5,119,4,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,74,37,37,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK AL-AMIN,https://dapo.kemdikbud.go.id/sekolah/7810AE020CD96D034C09,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/8e4f4584-19e6-4c49-b80f-4c8fc9c31a1e,27 Mar 2023 21:28:22,B,Kurikulum 2013,69895523,Swasta,TK,Yayasan,3,2010-11-03,1493/DPPO-SET/2012,2012-04-12,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,69895523 TK AL AMIN,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,,900,Smartfren,DESA BONTOLANRA,/,Kunjung Mae,Bonto Lanra,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,28,16,12,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK CERIA,https://dapo.kemdikbud.go.id/sekolah/0C1240020DB8B5948F94,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/a0dd1e14-25d5-46ef-a5ce-1481217cce33,29 Mar 2023 09:33:37,B,Kurikulum 2013,40316073,Swasta,TK,Yayasan,1,2005-08-04,2380/DPPO-SEK/2010,2010-08-18,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,40316073 TK CERIA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Tabaringan,0 / 0,TABARINGAN,Bontolebang,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,34,18,16,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK CITRA LESTARI,https://dapo.kemdikbud.go.id/sekolah/297CADCB96D216070DC7,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ad660d84-0844-409f-a9c2-365ca690a563,26 Mar 2023 21:23:58,B,Kurikulum 2013,69899029,Swasta,TK,Yayasan,57,2009-07-22,417/DPPO-SEK/2010,2010-03-02,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,69899029 TK CITRA LESTARI,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,450,Tidak Ada,Desa Bontolanra,/,BONTOKADDOPEPE,BONTOKADDOPEPE,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,27,14,13,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK DHARMA WANITA BONTOLEBANG,https://dapo.kemdikbud.go.id/sekolah/D127CB752BA81DC869EF,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/b241ae20-0bbd-4972-85f6-c3e465f7e49d,02 Mar 2023 13:53:12,B,Kurikulum 2013,40316075,Swasta,TK,Yayasan,,1900-01-01,994/IO6.4/DS/99,1999-09-07,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,40316075 TK DHARMA WANITA BONTOLEBANG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Desa Bontolebang,0 / 0,,Bontolebang,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,44,22,22,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK DHARMA WANITA BONTOSUNGGU,https://dapo.kemdikbud.go.id/sekolah/06860EBEBDFC42FB6A9C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7d74c762-7a30-4d2b-a039-c901257238ab,26 Mar 2023 21:34:59,C,Kurikulum 2013,40316076,Swasta,TK,Yayasan,,1900-01-01,994/IO6.4/DS/99,1999-09-07,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,40316076 TK DHARMA WANITA BONTOSUNGGU,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Desa Bontosunggu,0 / 0,,Bonto Sunggu,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,28,17,11,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK DHARMA WANITA TAMASAJU,https://dapo.kemdikbud.go.id/sekolah/D70174B0BC5D6561A002,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/c40beece-e520-4714-ba93-6b993b38b4a7,21 Feb 2023 12:33:38,B,Kurikulum 2013,40316077,Swasta,TK,Yayasan,102,2011-12-28,923/IO6.4/DS/2000,2000-09-19,Tidak ada,BPD SULAWESI SELATAN,CABANG TAKALAR,40316077 TK DHARMA WANITA TAMASAJU,Bersedia Menerima,Pagi,Belum Bersertifikat,Tidak Ada,1300,Smartfren,Tamasaju,0 / 0,tamasaju,Tamasaju,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,72,40,32,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
190406,TK DIAN ANANDA,https://dapo.kemdikbud.go.id/sekolah/3F1323E115663ED467DE,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/c4cd7dd8-16a1-42d1-a438-aec021840cb8,09 Feb 2023 21:20:25,B,Kurikulum 2013,69896137,Swasta,TK,Yayasan,57,2011-10-18,982/DPPO-SET/2012,2012-02-02,K - Kesulitan Belajar,BPD SULAWESI SELATAN,CABANG TAKALAR,69896137 TK DIAN ANANDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Desa Bontosunggu,/,Tamasongo,Bonto Sunggu,Kec. Galesong Utara,Kab. Takalar,Prov. Sulawesi Selatan,92255,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,47,17,30,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
