kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
020509,TK AL MUCHTARI,https://dapo.kemdikbud.go.id/sekolah/28324F36B6BCB3528F27,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9ce8b1e1-5ed9-456d-af67-be4eb227ed39,19 Feb 2023 01:31:38,B,Kurikulum 2013,20256842,Swasta,TK,Yayasan,8/TKA/VII/1998,1998-04-01,8/i02.5/DS/1998,1998-05-13,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,20256842 TK AL MUCHTARI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Lainnya,Kp. Nanggoh Ds Lemah Duhur Caringin Bogor,1 / 2,Cimande,Lemah Duhur,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,5,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,55,25,30,6.0,6,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,3.0,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,TK ISLAM AL-FATHONIYAH,https://dapo.kemdikbud.go.id/sekolah/1A5AE931C5876D83CB7C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/36c543c9-ffae-4c33-93ab-ef7686e763f4,08 Dec 2022 22:10:22,,Kurikulum 2013,69868453,Swasta,TK,Yayasan,,,421.1/137-DISDIK/2008,,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868453 TK ISLAM AL FATHONIYAH,,,,,,,Kp.Cikereteg Rt 03/Rw 11,3 / 1,CIDERUM,CIDERUM,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,TK.SUKMA SEJAHTERA II,https://dapo.kemdikbud.go.id/sekolah/192F604BDDBCA74D89A0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2e4465ad-9e48-4050-926e-b77a8fd18396,27 Mar 2023 07:47:57,B,Kurikulum 2013,69868452,Swasta,TK,Yayasan,,,421.1/374 -DISDIK,,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868452 TK.SUKMA SEJAHTERA II,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,889,Tidak Ada,CIDERUM RT 02 RW 09,2 / 9,,CIDERUM,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,69,27,42,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,3.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,TKIT AS SALAM,https://dapo.kemdikbud.go.id/sekolah/42ED7B35C8FCB9BFB660,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/36706947-6d86-4e75-a68d-cf2f17464e7f,,,,70037163,Swasta,TK,Yayasan,0003/111/2021,2021-03-03,421.1-TK/286/0000/DPMPTSP/2023,2023-01-19,Tidak ada,,,,,,,,,,Kp. Curug Dengdeng RT. 004 RW. 005,/,,Caringin,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,
020509,AL DZIKRI,https://dapo.kemdikbud.go.id/sekolah/1ED25A02B56845B1CD1D,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/3ffb32aa-2a1d-4cf7-884a-d889afc01e4a,03 Feb 2023 21:33:29,B,Kurikulum 2013,69868960,Swasta,KB,Yayasan,400/009/Kpts/III/2012,2012-03-09,421.II/181-Disdik/2014,2014-02-13,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868960 AL DZIKRI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,KP. CIPOPOKOL HILIR RT 001 RW 003,1 / 3,KP. CIPOPOKOL HILIR,Pasir Muncang,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,32,16,16,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,AN-ANABA,https://dapo.kemdikbud.go.id/sekolah/94B58113EC9CF44BBEF6,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/c277c760-cb1b-47d3-9f3a-c29f6193ec03,28 Aug 2022 12:48:33,B,Kurikulum 2013,69868980,Swasta,KB,Yayasan,421.1/18-DISDIK/2009,2009-03-02,421.1/18-DISDIK/2009,2009-03-02,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868980 AN ANABA,,,,,,,Jl. rAYA Mayjen HE. Sukma Kp. Bendungan RT.04/03,4 / 3,,Ciherang Pondok,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,KB AL - BASITH,https://dapo.kemdikbud.go.id/sekolah/11A4460036200A8864DD,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/e60c86f3-8697-4918-99b0-2d5661f0f651,,,,69868971,Swasta,KB,Pemerintah Pusat,,,421.1/401- DISDIK/2013,,Tidak ada,BJB,Cigombong,Paud Al-Basith,,,,,,,KP. BABAKAN,14 / 4,,CIMANDE,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,,,,,,,,,,,,,,,,,,
020509,KB AL - FALAH,https://dapo.kemdikbud.go.id/sekolah/6BAB896A230E40CF422A,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/e6cff0bc-b907-4b76-a94a-e310fc05e102,28 Feb 2023 14:35:53,Belum Terakreditasi,Kurikulum 2013,69868981,Swasta,KB,Yayasan,,,421.1/181-DISDIK/2011,,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868981 KB AL   FALAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,KP. LEMBUR SITU RT 04/04,4 / 4,Lembur Situ,CIMANDE HILIR,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,2,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,31,13,18,1.0,2,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,KB AL - HIDAYAH,https://dapo.kemdikbud.go.id/sekolah/41946C2658F1E04AFE14,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ef275748-a6fa-4d4a-962e-197f4112385b,31 Jan 2023 14:29:55,Belum Terakreditasi,Kurikulum 2013,69868978,Swasta,KB,Yayasan,,,421.111/418/2010,,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868978 KB AL   HIDAYAH,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,Lainnya,150,Tidak Ada,KP. CIHERANG PONDOK,7 / 1,,CIHERANG PONDOK,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,16,8,8,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020509,KB AL BAROKAH,https://dapo.kemdikbud.go.id/sekolah/5D1894F1834771B96282,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/4731ad6e-e437-4855-8bd6-2458d9a0bc53,19 Jan 2023 08:38:46,C,Kurikulum 2013,69868962,Swasta,KB,Lainnya,08/KD/Kpts/DS/II/2006,2006-02-27,421.I/143.5-Disdik/2014,2014-01-09,Tidak ada,BPD JABAR BANTEN,KCP CIAWI BOGOR,69868962 KB AL BAROKAH,Bersedia Menerima,Sore,Belum Bersertifikat,PLN,900,Tidak Ada,JLN. MAYJEN H.EDI SUKMA. KM 18 RT 004 003 RW,3 / 4,KP. MUARA JAYA,Muara Jaya,Kec. Caringin,Kab. Bogor,Prov. Jawa Barat,16730,-6,106,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,53,27,26,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
