kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
051826,TK AL QURAN NURUL HUDA,https://dapo.kemdikbud.go.id/sekolah/4BB1EE7A5DAC56128DA1,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/78f18ba3-25d6-4333-9393-698beeda320b,20 Mar 2023 10:40:30,,Kurikulum 2013,70009327,Swasta,TK,Yayasan,503/0002/IPPLF/35.07.122/2018,2018-03-20,421.1/1215/35.07.101/2020,2020-11-09,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,70009327 TKAL QURAN NURUL HUDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,950,Telkomsel Flash,Jalan Brawijaya RT. 19 RW. 05,19 / 5,Loring,Sukopuro,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,52,28,24,4.0,4,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA KEMIRI 2,https://dapo.kemdikbud.go.id/sekolah/025049F116438F8D531E,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/adea578f-6a93-4c57-955e-560051ceeef6,01 Mar 2023 10:55:35,,Kurikulum 2013,70009339,Swasta,TK,Yayasan,503/0011/IPLF/35.07.122/2018,2018-11-26,420/275/PAUD/35.07.101/2019,2019-08-06,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,70009339 TK DW KEMIRI 2,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Dusun Tengo - Kemiri,/,DUSUN TENGO,Kemiri,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,31,16,15,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN KEMANTREN,https://dapo.kemdikbud.go.id/sekolah/D62B8F765F8E4E304477,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0e067a4e-537f-45ce-afc9-9b91b3138ae0,21 Mar 2023 07:56:35,,Kurikulum 2013,69726607,Swasta,TK,Yayasan,401/104.26/E-90,1990-03-10,420/400/35.07.101/2016,2016-02-04,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69726607 TK DWP KEMANTREN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN & Diesel,900,Tidak Ada,JL. RAYA NO. 12 KEMANTREN RT. 08 RW. 04 DUSUN KEMANTREN,8 / 4,KEMANTREN,Kemantren,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,27,13,14,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN KEMIRI 1,https://dapo.kemdikbud.go.id/sekolah/EAF55F70210F5A5C2F55,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7d39d41a-e65d-432c-958f-9ac935f72aa5,10 Mar 2023 21:10:56,,Kurikulum 2013,69952066,Swasta,TK,Yayasan,503/0017/IPPLF/35.07.303/2016,2016-03-11,420/3729/35.07.101/2016,2016-08-03,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69952066 TK DWP KEMIRI 1,Bersedia Menerima,Pagi,9001,PLN,900,Tidak Ada,JL. RAYA DESA KEMIRI RT. 005 RW. 002,5 / 2,Krajan,Kemiri,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,58,34,24,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN KENONGO,https://dapo.kemdikbud.go.id/sekolah/043F4134077C473B8D92,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2bb7584d-7dd2-45c0-a267-48d4b6c294ef,24 Jan 2023 11:15:48,B,Kurikulum 2013,69726615,Swasta,TK,Yayasan,346/10426/E5.1987,1987-03-16,420/700/PAUD/35.07.101/2018,2018-04-05,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69726615 TK DWP KENONGO,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,250,Tidak Ada,JL. NUSA INDAH RT. 18 RW. 03 DUSUN PRECET,18 / 3,precet,Kenongo,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,29,13,16,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN NGADIREJO,https://dapo.kemdikbud.go.id/sekolah/CBACF7AD07F87FD1F14B,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7c5014f7-ad06-41dc-9bd2-a52bb3913e67,19 Jan 2023 11:56:41,C,Kurikulum 2013,69726623,Swasta,TK,Yayasan,070/344/429.131/2001,2001-10-09,420/699/PAUD/35.07.101/2018,2018-04-05,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69726623 TK DWP NGADIREJO,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Linknet,JL. RAYA NGADIREJO RT. 11 RW. 02 DUSUN KAMPUNG ANYAR,11 / 2,kampung anyar,Ngadirejo,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,52,30,22,7.0,7,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN NURUL HUDA,https://dapo.kemdikbud.go.id/sekolah/C22BF73D94C83615E2D3,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7bf2f24d-6b96-4516-9fcc-d769674f5c0e,30 Jan 2023 22:53:03,,Kurikulum 2013,69952063,Swasta,TK,Yayasan,503/0018/IPPLF/35.07.303/2016,2016-03-11,421.1/845/35.07.101/2020,2020-04-03,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69952063 TK DWP NURUL HUDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,JL. RAYA KERISIK RT. 01 RW. 03 DUSUN KERISIK,1 / 3,kerisik,Kemiri,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,47,23,24,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,3.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN PANDANREJO,https://dapo.kemdikbud.go.id/sekolah/DCBD22FA20836D230123,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/197b0de2-2acb-4da5-a4fb-0577fa90c761,28 Jan 2023 04:41:46,,Kurikulum 2013,69952058,Swasta,TK,Yayasan,503/0010/IPPLF/35.07.303/2016,2016-03-04,420/697/PAUD/35.07.101/2018,2018-04-05,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69952058 TK DWP PANDANREJO,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,JL. DIPONEGORO NO. 135 RT. 051 RW. 013 DUSUN PANDANREJO,51 / 13,pandanrejo,Sukopuro,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,34,13,21,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN PANDANSARI LOR 1,https://dapo.kemdikbud.go.id/sekolah/EB65B6A78722E254D814,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/e0094b3c-547a-4f68-8c14-dcff6b1e0b8c,10 Mar 2023 18:59:29,C,Kurikulum 2013,69726627,Swasta,TK,Yayasan,075/104.26/DS/1998/SK,1998-04-15,421.1/1104/35.07.101/2022,2022-03-07,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69726627 TKDWP PANDANSARI LOR1,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,JL. DIPONEGORO NO. 1 RT. 01 RW. 01 BAYANG PANDANSARI LOR,1 / 1,Bayang,Pandansari Lor,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,-7,112,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,36,18,18,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
051826,TK DHARMA WANITA PERSATUAN PANDANSARI LOR 2,https://dapo.kemdikbud.go.id/sekolah/42CF0B702EFA6E9746D2,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/4728b9fc-4526-47fa-af56-00b5d2e8e45c,25 Jan 2023 20:07:14,Belum Terakreditasi,Kurikulum 2013,69952060,Swasta,TK,Yayasan,503/0016/IPPLF/35.07.303/2016,2016-03-11,420/672/PAUD/35.07.101/2018,2018-04-05,Tidak ada,BPD JAWA TIMUR,CABANG MALANG,69952060 TKDWP PANDANSARI LOR2,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Indosat IM3,JL. PAHLAWAN RT. 28 RW. 03 DUSUN BEGAWAN,28 / 3,Begawan,Pandansari Lor,Kec. Jabung,Kab. Malang,Prov. Jawa Timur,65155,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,15,8,7,3.0,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
