kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
120222,TK SD SATU ATAP,https://dapo.kemdikbud.go.id/sekolah/D7AE1740C0036BD9530F,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/bfc64293-b16c-44bb-bcde-a24ec542f34c,29 Jan 2023 20:49:42,,Kurikulum 2013,69782758,Negeri,TK,Pemerintah Daerah,,,420/2617/04/D.I/2009,,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69782758 TK SD SATU ATAP,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,SIMPANG BUMI HARJO,1 / 1,2,BUMI NABUNG TIMUR,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,3,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,ABA 1,https://dapo.kemdikbud.go.id/sekolah/BFDB920DC73F0B3EEFD5,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/3c07f85e-7138-451a-a140-ec17048964f9,04 Mar 2023 14:21:03,C,Kurikulum 2013,69782752,Swasta,TK,Yayasan,15/PDA/D-TK/XI/2019,2019-11-19,420/0434/04/D.a.VI.01/2019,2019-05-25,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69782752 ABA 1,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,TEMPLEK DUSUN 3,2 / 2,3,Bumi Nabung Timur,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,-6,106,2,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,65,31,34,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,ABA 2,https://dapo.kemdikbud.go.id/sekolah/98F32D913C6D7DD60BC3,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/a008642d-c9ca-4724-9ea9-07622dcb5aca,15 Mar 2023 21:09:44,C,Kurikulum 2013,69790496,Swasta,TK,Yayasan,1899/KEP/I.0/B/2020,1900-01-01,420/0433/04/D.a.VI.01/2019,1900-01-01,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69790496 ABA 2,Bersedia Menerima,Pagi,Belum Bersertifikat,,900,Indosat IM3,KH. AHMAD DAHLAN NO 13,1 / 2,7,Bumi Nabung Timur,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,34,13,21,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,AISYIYAH BUSTANUL ATHFAL 3,https://dapo.kemdikbud.go.id/sekolah/AF9BDC9B90910E177C92,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/cf9fb580-61e6-4091-9b79-20d4f72546d1,04 Mar 2023 14:31:25,C,Kurikulum 2013,69790504,Swasta,TK,Lainnya,17/PDA/D-TK/XI/2019,2019-11-19,420/0431/04/D.a.VI.01/2019,2019-02-01,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69790504 AISYIYAH BUSTANUL ATHFAL 3,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,RAYA BUMI NABUNG BARU,2 / 3,Dusun 2,Bumi Nabung Baru,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34157,-4,105,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,34,22,12,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,AL FIRMAN,https://dapo.kemdikbud.go.id/sekolah/4468553D3536A8ED755D,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0c2a1ade-54a8-4e8c-a8e2-6cc8763dd5c0,27 Mar 2023 10:41:46,B,Kurikulum 2013,69790514,Swasta,TK,Lainnya,,,420/450/04/D.8/06,,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69790514 AL FIRMAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,899,Telkomsel Flash,KH. HASYIM ASYARI,2 / 1,Dusun XX,Bumi Nabung Ilir,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,-4,105,2,4,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,1,57,27,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,DARUSSALAM,https://dapo.kemdikbud.go.id/sekolah/302807679AB2604075EC,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/409b23f2-3b38-4393-90f9-6caaf9a45cde,31 Jan 2023 22:05:41,C,Kurikulum 2013,69790485,Swasta,TK,Lainnya,,,004/20224434,,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69790485 DARUSSALAM,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,Telkomsel Flash,BUMI NABUNG,3 / 2,13,BUMI NABUNG ILIR,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,15,5,10,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,KARTINI 01,https://dapo.kemdikbud.go.id/sekolah/81C237773F92811951C4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/45bf2f6e-76e0-4a6d-a6de-e29b052f8b18,03 Mar 2023 17:06:39,C,Kurikulum 2013,69782742,Swasta,TK,Yayasan,420/458/04/D.8/2006,2006-02-20,420/0437/04/D.a VI.01/2019,2019-05-25,Tidak ada,BRI,Bandar Jaya/Bandar Jaya,PAUD TK KARTINI 01,Tidak Bersedia Menrima,Pagi,Belum Bersertifikat,PLN,900,Indosat IM3,SRIKENCONO,4 / 2,2,Sri Kencono,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,54,33,21,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,KARTINI 02,https://dapo.kemdikbud.go.id/sekolah/94BF0D62AABA2A220A63,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/6d80885e-d660-4c7b-a27b-9ccc9e210212,14 Mar 2023 01:54:55,C,Kurikulum 2013,69782745,Swasta,TK,Yayasan,420/458/04/D.8/2006,2006-02-20,420/0438/04/D.a VI.01/2019,2019-05-25,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69782745 KARTINI 02,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Indosat IM3,RAYA SRIKENCONO,3 / 1,1,Sri Kencono,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,14,6,8,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,MAFTAHUL HIDAYAH,https://dapo.kemdikbud.go.id/sekolah/BF870ADB97B44B7BA405,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/57fdaaf3-10ac-4935-87c3-87f54ecceb66,26 Mar 2023 08:02:28,C,Kurikulum 2013,69790518,Swasta,TK,Yayasan,001/017/YMH/C.1/VII/1998,1998-07-17,428.2/28/C.24/D.1/1/2019,2019-05-25,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69790518 MAFTAHUL HIDAYAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Telkomsel Flash,SUSUK MULYO,2 / 1,19,Bumi Nabung Ilir,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,-4,105,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,44,18,26,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120222,PERTIWI 1,https://dapo.kemdikbud.go.id/sekolah/DC741875A204447D81B0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/891028cc-fabd-4861-83eb-266762a48e44,07 Mar 2023 19:57:00,C,Kurikulum 2013,69790506,Swasta,TK,Lainnya,,,420/455/04/D.8/2006,,Tidak ada,BPD LAMPUNG,Unit Kotagajah,69790506 PERTIWI 1,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,ABUNG KIWAH,1 / 1,2,BUMI NABUNG ILIR,Kec. Bumi Nabung,Kab. Lampung Tengah,Prov. Lampung,34168,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,15,7,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
