kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
120529,TK DARMA WANITA TRIMAKMUR JAYA,https://dapo.kemdikbud.go.id/sekolah/CED48AC98DE2E404C8B4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/87734471-7059-45ec-9639-c20b42874c93,17 Mar 2023 10:11:56,,Kurikulum 2013,69860434,Swasta,TK,Lainnya,143/22/KET/TMJ-MGT/TB/V/2012,2010-07-15,427/36/PAUD/V1.D1/TB/VI/2020,2020-05-06,Tidak ada,BPD LAMPUNG,UNIT 2,69860434 TK DW TRI MAKMUR,Bersedia Menerima,Pagi,Belum Bersertifikat,,1300,Telkomsel Flash,Tri Makmur Jaya,1 / 3,Tri Makmur Jaya,TRI MAKMUR JAYA,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,53,25,28,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,TK DHARMA WANITA MUTIARA PERTIWI,https://dapo.kemdikbud.go.id/sekolah/2D4F735E5357201EBD66,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5722e662-a7f3-44fa-891f-b794c73cb8e4,16 Feb 2023 05:35:26,,Kurikulum 2013,70008069,Swasta,TK,Lainnya,2147483647,2020-10-02,2147483647,2020-10-02,Tidak ada,BPD LAMPUNG,MENGGALA,70008069 TK DW MUTIARA PERTIWI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Cempaka Jaya RT.005 RW. 001,/,,cempaka jaya,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,,0,0,2,4,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,75,36,39,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
120529,TK DHARMA WANITA SWASEMBADA 2,https://dapo.kemdikbud.go.id/sekolah/51E5510008C559DBE3A0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/4616e731-6489-4d5f-aef3-3b128237f976,27 Aug 2022 22:05:23,,Kurikulum 2013,10813503,Swasta,TK,Yayasan,427/1003/PAUD/V1.D1/TB/II/2021,2021-02-15,427/1003/PAUD/V1.D1/TB/II/2021,2021-02-15,Tidak ada,BPD LAMPUNG,MENGGALA,10813503 TK SWASEMBADA 02,,,,,,,Jln.Tri Sido Rukun,0 / 0,,KAHURIPAN DALAM,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,KB BAKTI PERTIWI,https://dapo.kemdikbud.go.id/sekolah/9BAB686F65994FC33EBA,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/b2b7c64e-f9cc-4781-b4f1-6d3c3d59729f,27 Jan 2023 05:55:53,C,Kurikulum 2013,69860488,Swasta,KB,Yayasan,,,427/784/11.5-D1/TB/VI/201,,Tidak ada,BPD LAMPUNG,MENGGALA,69860488  KB BAKTI PERTIWI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Telkomsel Flash,Jaln Cik Din IV/BEDAROU INDAH,1 / 4,Dusun IV,BEDARAU INDAH,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,18,9,9,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,KB HARAPAN BANGSA,https://dapo.kemdikbud.go.id/sekolah/8852F51D866931ACF101,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/96615293-3ee0-49be-a33b-517d7ec55d34,27 Feb 2023 20:11:34,,Kurikulum 2013,69860490,Swasta,KB,Yayasan,,,427/164/II.5-D1/TB/VI/201,,Tidak ada,BPD LAMPUNG,MENGGALA,69860490  KB HARAPAN BANGSA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkomsel Flash,JL KP LINGAI MENGGALA TIMUR,/,,LINGAI,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,20,14,6,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,KB HARUM CEMPAKA,https://dapo.kemdikbud.go.id/sekolah/D82ED4C8414C5F1E0CAB,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/a93ae884-97f5-4224-8f02-d72c1402906d,14 Oct 2022 18:51:13,,Kurikulum 2013,69860489,Swasta,KB,Yayasan,,1900-01-01,427/163/II.5-D1/TB/VI/201,1900-01-01,Tidak ada,BPD LAMPUNG,MENGGALA,69860489  KB HARUM CEMPAKA,,,,,,,"JLN. LINTAS KIBANG PACING, KP CEMPAKA DALAM",/,,Cempaka Dalam,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,KB KARYA BHAKTI,https://dapo.kemdikbud.go.id/sekolah/FDA17003D02E61751CEE,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/bbc49a97-2b4b-4574-b019-1b7930ba09f9,29 Mar 2023 07:37:06,,Kurikulum 2013,69860487,Swasta,KB,Pemerintah Pusat,427/071/II.5-D1/V/2012,2012-07-01,427/071/II.5-D1/V/2021,2021-02-11,Tidak ada,BPD LAMPUNG,MENGGALA,69860487 KB KARYA BHAKTI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Mashuri AP,3 / 2,Bina Marga,Menggala,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,3,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,57,32,25,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,PAUD AL-IKHLAS,https://dapo.kemdikbud.go.id/sekolah/93DFB09EBD2B47D02B5C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/629ccd63-326d-4e2b-b84b-2eb5e8539dd6,02 Mar 2023 14:48:37,,Kurikulum 2013,69926414,Swasta,KB,Yayasan,0011/PAUD-AL/SP-IO/MT-TB/,2014-06-02,427/165/II.5-DI/TB/VI/201,2014-06-10,Tidak ada,BPD LAMPUNG,MENGGALA,69926414 KB ALIKHLAS,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,1200,Tidak Ada,KP. KIBANG PACING JAYA,1 / 2,KIBANG PACING,KIBANG PACING JAYA,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,4,4,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,46,27,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,PAUD DHARMA WANITA PERMATA BUNDA,https://dapo.kemdikbud.go.id/sekolah/94CAED5D37CEFC55DD9F,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9a2f74c5-91de-49ea-8596-615df466153d,05 Mar 2023 16:48:45,,Kurikulum 2013,70006973,Swasta,KB,Yayasan,2147483647,2020-09-28,2147483647,2020-09-28,Tidak ada,BPD LAMPUNG,MENGGALA,70006973 KB DW PERMATA BUNDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,JALAN SRIWIJAYA,1 / 3,BINA MARGA,Menggala,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34616,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,32,19,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
120529,TK PAUD KOBER KASIH BUNDA,https://dapo.kemdikbud.go.id/sekolah/AC76841FE61D8E6F3F56,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/30136afe-40c3-4f96-94f6-c5f999621998,27 Feb 2023 20:30:42,,Kurikulum 2013,69970388,Swasta,KB,Yayasan,427/35/VI-D1/TB/IV/2017,2017-04-25,427/35/VI-D1/TB/IV/2017,2017-04-25,Tidak ada,BPD LAMPUNG,Menggala,69970388 KB KASIH BUNDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,0,Telkomsel Flash,Jln. Asobirin Lapindo Kp. Sungai Luar,1 / 1,,Sungai Luar,Kec. Menggala Timur,Kab. Tulang Bawang,Prov. Lampung,34596,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,33,21,12,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
