kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
200720,TK GEMBIRA,https://dapo.kemdikbud.go.id/sekolah/9B7EA5DBA6E88E3E50B0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/dc5e1a1c-5532-4a2b-ac16-a1d4c629619f,30 Jan 2023 17:51:08,B,Kurikulum 2013,69903037,Swasta,TK,Yayasan,001/TK-GB/2013,2013-12-30,421.1/233.a/2014,2014-03-10,K - Kesulitan Belajar,BPD SULAWESI TENGGAR,CABANG BOMBANA,69903037 TK GEMBIRA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Lainnya (Wavelan),Desa Watumalomba,/,BELI-BELI,Watu Melomba,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,46,22,24,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
200720,TK KAPITA,https://dapo.kemdikbud.go.id/sekolah/92A809EBE4AD4319AA9D,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/da2a323a-a38e-430b-8528-df4dee2e5174,31 Mar 2023 07:30:20,B,Kurikulum 2013,40404335,Swasta,TK,Yayasan,01 tahun 2006,2006-03-25,421.1/394/2016,2016-01-02,Tidak ada,BPD SULAWESI TENGGAR,CABANG BOMBANA,40404335 TK KAPITA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkom Speedy,DESA TONTONUNU,0 / 0,TONTONUNNU,Tontonunu,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,43,21,22,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
200720,TK PERINTIS TETEHAKA,https://dapo.kemdikbud.go.id/sekolah/FACA28AED2576028D7B7,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2e26c068-2975-40bd-83e7-e90a48b06c61,31 Mar 2023 02:57:18,B,Kurikulum 2013,40405104,Swasta,TK,Yayasan,01/TK/07/2008,2008-07-01,503.4/0007/DPMPTSP/01/2022,2022-01-05,Tidak ada,BPD SULAWESI TENGGAR,CABANG BOMBANA,40405104 TK PERINTIS TETEHAKA,Bersedia Menerima,Pagi,Belum Bersertifikat,Tidak Ada,0,Telkom Speedy,JL. PERINTIS DESA TETEHAKA JAYA,3 / 1,DUSUN II TETEHAKA JAYA,Tetehaka,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,19,8,11,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
200720,TK RIMBA JAYA TONGKOSENG,https://dapo.kemdikbud.go.id/sekolah/F89C1802743174979F26,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/f111bc73-2e91-4222-8566-6a77954770d2,29 Mar 2023 23:21:58,B,Kurikulum 2013,69767607,Swasta,TK,Yayasan,,,800/047/2013,,I - Cerdas Istimewa,BPD SULAWESI TENGGAR,CABANG BOMBANA,69767607 TK RIMBA JAYA TONGKOSENG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,TALIANGKI TONGKOSENG,0 / 0,Tongkoseng dusun eemoico,TONGKOSENG,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,3,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,51,26,25,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
200720,TK PERMATA HATI,https://dapo.kemdikbud.go.id/sekolah/4602D06F783E100D4197,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/daa47d1d-7828-4e44-96e6-a4cb6d845d0b,26 Jan 2023 09:18:18,B,Kurikulum 2013,69767624,Swasta,KB,Yayasan,421.1.1/248/2016,2016-01-02,421..1/284/2016,2016-01-02,Tidak ada,BPD SULAWESI TENGGAR,CABANG BOMBANA,69767624 TK PERMATA HATI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN & Diesel,450,Telkom Astinet,POROS TONTONUNU,0 / 0,PUUWONUA,Puu Wonua,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,33,19,14,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
200720,SD NEGERI 143 TETEHAKA,https://dapo.kemdikbud.go.id/sekolah/6A00575428AB0802D5D0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/60802637-57bf-e111-a417-43beb26bdff8,06 Mar 2023 09:35:47,C,Kurikulum 2013,40404559,Negeri,SD,Pemerintah Daerah,421.1/099/2010,2010-02-08,,1910-01-01,Tidak ada,BPD SULTRA,BOMBANA,SDN 143 TETEHAKA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Desa Tetehaka,0 / 0,Tetehaka Jaya,Tetehaka,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,6,6,0,0,0,0,0,1,1,0,4,4,1,0,6,3,6,3,5,8,4,6,8,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,59,33,26,6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
200720,SD NEGERI 59 TONGKOSENG,https://dapo.kemdikbud.go.id/sekolah/4585D6B17149072AE07B,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/703816ca-30f5-e011-856d-b94979170687,27 Mar 2023 22:59:40,C,Kurikulum 2013,40402468,Negeri,SD,Pemerintah Daerah,07/07/19767,1978-12-07,,1978-07-07,Tidak ada,BPD,Bombana,SD TONGKOSENG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Desa Tongkoseng,0 / 0,tongkoseng,Tongkoseng,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,7,7,0,0,0,0,0,1,2,0,4,5,3,1,23,19,17,18,11,10,13,11,11,18,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,170,86,84,7,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,5,,,,,,,,,,,,,,,,,,
200720,SD NEGERI 85 TONTONUNU,https://dapo.kemdikbud.go.id/sekolah/E57C2B305E9D731967FD,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/e0eb13ca-30f5-e011-9b3b-bff3f6e52db9,04 Mar 2023 10:23:27,B,Kurikulum 2013,40402446,Negeri,SD,Pemerintah Pusat,,1982-06-01,,1982-09-01,Tidak ada,BPD SULAWESI TENG...,BPD SULAWESI TENGGARA CABANG BOEPINANG...,SDN85TONTONUNU...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Desa Tontonunu,0 / 0,,TONTONUNU,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,7,7,0,0,0,0,0,4,1,0,1,7,1,1,13,7,11,7,9,13,5,15,18,19,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,137,63,74,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
200720,SDS SANGKAMA,https://dapo.kemdikbud.go.id/sekolah/42820BB0909BC90F3511,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9b4fa455-67a9-43ff-9c1a-2153589b98e3,01 Sep 2022 13:32:46,C,Kurikulum 2013,69775672,Swasta,SD,Yayasan,No 01 Tahun 2013,2013-05-20,800/1400/2013,2013-07-10,Tidak ada,BANK SULTRA,Bombana,SDS SANGKAMA,,,,,,,Jalan Poros Sangkama Desa Tongkoseng,0 / 0,Sangkama,Tongkoseng,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
200720,SDS TOLUTO,https://dapo.kemdikbud.go.id/sekolah/97596DA581F163F344E0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/38f71fbb-7ed8-4955-b46c-df58bd334fa1,29 Jan 2023 13:10:30,Tidak Terakreditasi,Kurikulum 2013,69899642,Swasta,SD,Yayasan,"DINAS PENDIDIAKAN,PEMUDA DAN OLAH RAGA",1900-01-01,257/2015,2015-06-03,Tidak ada,BPD SULTRA,BOMBANA,SDS TOLUTO,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkomsel Flash,DUSUN TOLUTO,0 / 0,Toluto,Tongkoseng,Kec. Tontonunu,Kab. Bombana,Prov. Sulawesi Tenggara,93772,-4,121,5,3,0,0,0,0,0,3,3,0,0,1,0,0,0,0,2,3,1,3,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,11,9,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
