kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
052711,TK AISYIYAH BUSTANUL ATHFAL,https://dapo.kemdikbud.go.id/sekolah/4C8D41C9A6E6010DD5DB,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/f4eb794b-d321-47f9-8365-5e48e2e94456,23 Feb 2023 09:52:27,B,Kurikulum 2013,69906093,Swasta,TK,Yayasan,420/1721/434.102/2004,2004-08-02,849/3099/434.201/2021,2021-09-14,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69906093 TK AISYIYAH BUSTANUL ATHFAL,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,Telkomsel Flash,Jl. Raya Ketapang Barat,/,Sumber bhakti,Ketapang Barat,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,70,33,37,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
052711,TK AL - AMIN,https://dapo.kemdikbud.go.id/sekolah/229AAD165615B72459C5,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/cd41c704-c208-4ac7-8955-d56b884ecc95,11 Mar 2023 04:29:39,,Kurikulum 2013,69910555,Swasta,TK,Yayasan,12,2004-09-12,849/3085/434.201/2021,2021-08-03,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69910555 TK AL AMIN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,"Dusun Duk Barat,Lebak",/,Duk Barat,Ketapang Barat,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,-6,113,6,9,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,2,119,59,60,6.0,6,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2,,,,,,,,,,,,,,,,,,
052711,TK AL THOLIBIL ULUM,https://dapo.kemdikbud.go.id/sekolah/06536980181BE6966718,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ccf577ba-5553-4684-a83f-1bfa869a42b3,31 Jan 2022 11:16:02,,,69922992,Swasta,TK,Yayasan,421.1/3328/434.101/2015,2015-11-19,421.1/3328/434.101/2015,2015-11-19,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69922992 TK AL THOLIBIL ULUM,,,,,,,Jl. Paopale Daya,/,,Paopale Daya,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,,,,,,,,,,,,,,,,,
052711,TK AL-AZHAR,https://dapo.kemdikbud.go.id/sekolah/A6A020FB96A85DFA1DF0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/56dc2713-6fc0-45a8-af81-03e52a7bf05a,19 Feb 2023 23:57:40,Belum Terakreditasi,Kurikulum 2013,69906092,Swasta,TK,Yayasan,7,2012-02-11,421.1/1757/434.101/2015,2015-07-14,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69906092 TK ALAZHAR,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,XL (GSM),Dusun Kombang,/,Kombang,Ketapang Laok,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,-6,113,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,67,33,34,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2,,,,,,,,,,,,,,,,,,
052711,TK AL-FALAH,https://dapo.kemdikbud.go.id/sekolah/037E08731142766531F7,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/cd1bab91-690e-4bf3-acc5-4f5588ac2fd3,18 Mar 2023 19:24:49,,Kurikulum 2013,69940370,Swasta,TK,Yayasan,421.1/887/434.101/2016,2016-03-02,421.1/887/434.101/2016,2016-03-02,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69940370 TK ALFALAH,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,Lainnya (Wavelan),Bunten Tumur,/,Tengah Timur,Bunten Timur,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,-6,113,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,25,14,11,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
052711,TK AL-HASANY,https://dapo.kemdikbud.go.id/sekolah/1BB7EF5E771CFFEA34D4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/f6b6471d-ee66-499a-970f-c690a63cfa12,,,,70037600,Swasta,TK,Yayasan,77,2016-02-05,849/4720/434.201/2022,2022-10-03,Tidak ada,,,,,,,,,,Dusun Potoan,/,,Ketapang Barat,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,
052711,TK AL-ULUM,https://dapo.kemdikbud.go.id/sekolah/3E86609F2E29AAC8CB93,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/92d2b2d9-6c85-4d0e-8083-641ccc5108d9,03 Feb 2023 21:54:56,,Kurikulum 2013,69873427,Swasta,TK,Yayasan,420/3117/434.102/2003,2003-12-24,849/3090/434.201/2021,2021-09-14,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69873427 TK ALULUM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Smartfren,Ds. Bunten Barat,/,Onjur,Bunten Barat,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,-6,113,3,4,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,42,22,20,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
052711,TK AN NASYA,https://dapo.kemdikbud.go.id/sekolah/31C7BFF5FE5158971B0E,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/3df25d7a-1e10-43de-b391-37b4edd2bf63,03 Mar 2023 22:23:51,,Kurikulum 2013,69967766,Swasta,TK,Yayasan,421.1/5060/434.101/2016,2016-12-28,421.1/5060/434.101/2016,2016-12-28,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69967766 TK AN NASYA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1500,XL (GSM),Sumber payung,/,MANJU BARAT,Paopale Laok,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,41,20,21,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
052711,TK AS SHOLIHIN,https://dapo.kemdikbud.go.id/sekolah/CFDBC5015B8298BD0C7A,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/29b92a7b-7727-4011-b0af-6871b5e4ad1e,19 Jan 2023 11:00:57,,Kurikulum 2013,70007977,Swasta,TK,Yayasan,849/383/434.201/2020,2020-08-13,849/383/434.201/2020,2020-08-13,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,70007977 TK AS SHOLIHIN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,3 (Tri),Dusun Bunten Barat,/,,Bunten Barat,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,17,7,10,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
052711,TK AZ-ZUHROH,https://dapo.kemdikbud.go.id/sekolah/971396B0ABE64F3075F8,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/f2a75769-311b-4efd-9ae9-9069e01fe330,17 Mar 2023 09:13:34,,Kurikulum 2013,69873428,Swasta,TK,Yayasan,420/1763/434.302/2004,2004-08-04,421.1/2895/434.101/2015,2015-10-05,Tidak ada,BANK RAKYAT INDONESI,SAMPANG,69873428 TK AZZUHROH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Dsn. Gunung Anyar,/,Gunung Anyar,Ketapang Laok,Kec. Ketapang,Kab. Sampang,Prov. Jawa Timur,69261,-6,113,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,27,13,14,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
