kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
021128,TK AISYIYAH AL IRSYAD KADUNGORA,https://dapo.kemdikbud.go.id/sekolah/6B8CA9EA4ABF3099D379,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/8ed6a0df-6bbb-4ea7-901d-623954ae64b3,28 Mar 2023 09:53:48,,Kurikulum 2013,70004598,Swasta,TK,Yayasan,800/1544-Disdik,2020-09-23,800/1544-Disdik,2020-09-23,Tidak ada,BPD JABAR BANTEN,Kadungora,70004598 TK AISYIYAH AL IRSYAD KAD,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,3 (Tri),Jl. Raya Bandung Garut No 184,4 / 6,Kp Nangkabongkok,Gandamekar,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,17131,-7,107,2,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,35,15,20,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,
021128,TK AISYIYAH I,https://dapo.kemdikbud.go.id/sekolah/6A2FE6603D89C7452CBF,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2ccffe36-56ed-4a37-8e84-5f906fd7db61,27 Jan 2023 18:08:05,B,Kurikulum 2013,20259915,Swasta,TK,Yayasan,421.1/1488-DISPEND,2001-05-07,421.1/1488-DISPEND,2001-05-07,Tidak ada,BPD JABAR BANTEN,KADUNGORA,20259915 TK AISYIYAH I,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkom Speedy,JL. RAYA CIHUNI DS. GANDAMEKAR,3 / 2,,Gandamekar,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,41,13,28,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021128,TK AISYIYAH II,https://dapo.kemdikbud.go.id/sekolah/D21DACD5F1FD66CFC253,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/65c5bf37-273c-4c92-9e9a-6c327c36a55d,26 Jan 2023 10:18:57,B,Kurikulum 2013,20259920,Swasta,TK,Yayasan,421.1/726-Disdik,2017-03-09,421.1/726-Disdik,2017-03-09,Tidak ada,BPD JABAR BANTEN,Kadungora,20259920 TK AISYIYAH II,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,KP. CISAAT KADUNGORA,2 / 8,,Cisaat,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,35,22,13,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021128,TK AISYIYAH POJOK,https://dapo.kemdikbud.go.id/sekolah/E861D0020C92D3F32C9C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/fd03ad6c-9c6a-461b-a388-40cc7ff99608,15 Mar 2023 07:53:11,B,Kurikulum 2013,20271316,Swasta,TK,Yayasan,421.1/3423-DISDIK,2011-09-20,421.1/3423-DISDIK,2011-09-20,Tidak ada,BPD JABAR BANTEN,KADUNGORA,20271316 TK AISYIYAH POJOK,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,Telkomsel Flash,KP. POJOK,3 / 7,,Cikembulan,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,21,15,6,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021128,TK AL - FIKRIYAH,https://dapo.kemdikbud.go.id/sekolah/3195CF4F7E41E6175CED,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/687528d8-0001-48f4-b211-b8e10a2a124e,26 Jan 2023 10:45:35,,Kurikulum 2013,20259927,Swasta,TK,Yayasan,421.1/4463-DISDIK,2006-12-06,421.1/4463-DISDIK,2006-12-06,Tidak ada,BPD JABAR BANTEN,KADUNGORA,20259927 TK AL   FIKRIYAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,KP. CISAAT RT/RW 03/04 DS.CISAAT,3 / 4,CISAAT,Cisaat,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,23,13,10,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
021128,TK AL FATHONAH,https://dapo.kemdikbud.go.id/sekolah/696973B55059C8077B49,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/38c05e83-1ac2-478b-a983-9ef9a39cd5ea,17 Jan 2023 23:14:56,,Kurikulum 2013,69911526,Swasta,TK,Yayasan,421.1/41421-Disdik,2013-12-31,421.1/41421-Disdik,2013-12-31,Tidak ada,BPD JABAR BANTEN,KCP KADUNGORA,69911526 TK AL FATHONAH,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,Smartfren,Jl. Rancasalak RT 06/09 Kp. Cihaur,4 / 16,dua,Karangmulya,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,34,20,14,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
021128,TK AL WASILAH,https://dapo.kemdikbud.go.id/sekolah/C456413DB378A1743940,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/6b94b581-69f0-4afc-a942-0ad782d60da0,15 Mar 2023 08:55:11,B,Kurikulum 2013,20259970,Swasta,TK,Yayasan,421.1/1968-DISDIK,2004-08-03,421.1/1968-DISDIK,2004-08-03,Tidak ada,BPD JABAR BANTEN,KADUNGORA,20259970 TK AL WASILAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,Telkom Speedy,KP. KIARA DODOT DS. GANDAMEKAR,2 / 1,,Gandamekar,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,26,7,19,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021128,TK AL-MAARIF,https://dapo.kemdikbud.go.id/sekolah/F3F849F8AE257E2DB7A1,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9b0e828b-60e5-44ce-80d0-7dbae4d77157,12 Mar 2023 20:01:30,,Kurikulum 2013,20260025,Swasta,TK,Yayasan,421.1/572-DISDIK,2006-12-19,421.1/572-DISDIK,2006-12-19,Tidak ada,BPD JABAR BANTEN,KADUNGORA,20260025 TK AL MAARIF,Bersedia Menerima,Pagi,9001,PLN,900,XL (GSM),KP.CIHARUMAN,3 / 4,,Harumansari,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,22,14,8,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
021128,TK AL-MUHAJIRIN,https://dapo.kemdikbud.go.id/sekolah/4CF269BBA7D6F7970DBC,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/3d3d0f48-525d-4ba1-93bc-bea7fbf84042,22 Mar 2023 21:44:56,B,Kurikulum 2013,20259891,Swasta,TK,Yayasan,421.1/1459-Disdik,2009-05-08,421.1/1459-Disdik,2009-05-08,Tidak ada,BPD JABAR BANTEN,Kadungora,20259891 TK AL MUHAJIRIN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Kp. Sukasari RT 01 RW 13,1 / 13,,Rancasalak,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,24,13,11,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021128,TK AL-MUNASYIFA,https://dapo.kemdikbud.go.id/sekolah/0DE9F8C0196E143A7D8C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/4a684ab0-a11f-4d60-af89-620aa623bc26,27 Jan 2023 21:51:45,,Kurikulum 2013,69912908,Swasta,TK,Yayasan,421.1/4121-Disdik,2013-12-31,421.1/4121-Disdik,2013-12-31,Tidak ada,BPD JABAR BANTEN,KADUNGORA,69912908 TK AL MUNASYIFA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Kp.Cigadog Babakan RT.01 RW.04,1 / 7,DUSUN 3,Tanggulun,Kec. Kadungora,Kab. Garut,Prov. Jawa Barat,44153,-7,107,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,45,25,20,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
