kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
241904,TK NEGERI MIKKU ATE,https://dapo.kemdikbud.go.id/sekolah/9648374CACB4930209A4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/405c7a26-aafd-4ae8-bf40-8ca6986ef822,19 Feb 2023 10:22:33,,Kurikulum 2013,69942900,Negeri,TK,Pemerintah Daerah,52LPMBH-CC7/SBD/X/2006,2006-11-06,PK.422.1/342/53.18/VI/2019,2019-06-13,Tidak ada,BPD NUSA TENGGARA TI,WAITABULA,69942900 TK NEGERI MIKKU ATE,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,900,XL (GSM),"LOLA RAMO,Ds, WAIMANGURA",/,Mikku Ate,Waimangura,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,68,33,35,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,
241904,TK SATAP POTTO KATILLU,https://dapo.kemdikbud.go.id/sekolah/7C32F40279B0E4DAD201,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0fd2b05a-5322-451a-8786-1c730d2f24e6,05 Feb 2023 20:07:53,,Kurikulum 2013,69944755,Negeri,TK,Pemerintah Daerah,98/RP/WB/SBD/II/2016,2016-02-24,PPO.422.1/40/SBD/III/2016,2016-03-29,Tidak ada,BPD NUSA TENGGARA TI,WAITABULA,69944755 TK SATAP POTTO KATILLU,Bersedia Menerima,Pagi,Belum Bersertifikat,,1300,Tidak Ada,Potto Katillu,5 / 3,Potto Katillu,Reda Pada,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87253,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,22,12,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
241904,PAUD BUNGA KASIH,https://dapo.kemdikbud.go.id/sekolah/BBF571B9DD7FC6C803EB,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7cebbfb9-a4dc-4fd4-970b-16b1d2054319,21 Sep 2022 10:38:16,C,Kurikulum 2013,69942970,Swasta,TK,Lainnya,474/DW/SBD/IV/2016,2009-03-23,PPO.422.1/59/SBD/IV/2016,2016-04-13,Tidak ada,BPD NUSA TENGGARA TI,ELOPADA WAIKABUBAK,69942970 PAUD BUNGA KASIH,,,,,,,WAIMANGURA DEPAN SMKN I,/,Dimu Dede,Waimangura,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87253,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
241904,PAUD BUNGA MAWAR,https://dapo.kemdikbud.go.id/sekolah/ADE62065D24CF750D35E,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/21fcb6be-4900-4830-aa53-ccf3f6ca9718,29 Aug 2022 17:12:09,,Kurikulum 2013,69942971,Swasta,TK,Lainnya,10 VOL 13/10B/SBD/IV/2016,2016-04-12,PPO.422.1/55/SBD/IV/2016,2016-04-12,Tidak ada,nama_bank,cabang,rek_atas_nama,,,,,,,TABULOTANA,1 / 1,,Watu Lambara,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
241904,PAUD BUNGA TERATAI,https://dapo.kemdikbud.go.id/sekolah/DDC77E5408FCCF8FB7AE,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/d6dda5d0-b890-48c8-8d68-8da3451115da,,,,69942968,Swasta,TK,Lainnya,411.2/23/PR/WB/SBD/IV/201,2016-04-12,PPO.422.1/63/B/SBD/IV/201,2016-04-14,Tidak ada,BANK NTT,WAITABULA,PAUD BUNGA TERATAI,,,,,,,PERO,/,DUSUN 4,Raba Ege,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
241904,PAUD KASIH,https://dapo.kemdikbud.go.id/sekolah/EB793F93BDD5B730160C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0d6680ec-e3b4-45d3-bcc9-f8552f77ef9a,,,,69942973,Swasta,TK,Lainnya,440/17/SBD/MRKT/X/2015,2015-09-05,PPO.422.1/97/SBD/IV/2016,2016-04-18,Tidak ada,bankNTT,CABANG WAYTABULA,PAUD KASIH,,,,,,,MAROKOTA,1 / 1,Puu Mawo,Marokota,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
241904,PAUD NDETA ATE,https://dapo.kemdikbud.go.id/sekolah/DC71DCD1C9998E3133B0,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/af56c857-3e59-4f82-862a-a97b6b6b6769,17 Feb 2023 04:51:30,,Kurikulum 2013,69942976,Swasta,TK,Lainnya,58/KD/SBD/IV/2016,2016-04-18,PPO.422.1/005/SBD/IV/2015,2015-04-01,Tidak ada,BPD NUSA TENGGARA TI,CABANG WAITABULA,69942976 PAUD NDETA ATE,Bersedia Menerima,Pagi,9001,PLN,900,Telkomsel Flash,GKS NDETA ATE,2 / 3,NDETA ATE,Kabali Dana,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,23,12,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
241904,PAUD SALOM,https://dapo.kemdikbud.go.id/sekolah/EEF7CDD144A99D352BA6,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5d533993-286d-47a2-94d2-61915cd86646,05 Feb 2023 19:57:57,,Kurikulum 2013,69942963,Swasta,TK,Lainnya,140/02/LK/WB/SBD/IV/2016,2016-04-11,PPO.422.1/63/SBD/IV/2016,2016-04-12,Tidak ada,BPD NUSA TENGGARA TI,Waimangura,69942963 PAUD SALOM,Bersedia Menerima,Pagi,Belum Bersertifikat,Lainnya,1300,Tidak Ada,GOLLU DARA,/,GOLLU DARA,LUA KOBA,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,18,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
241904,PAUD ST PAULUS,https://dapo.kemdikbud.go.id/sekolah/0B0A7E3B706499B7CF72,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/a11a1ae8-4d78-4409-ba4f-97622cd7794f,31 Aug 2022 22:34:41,,Kurikulum 2013,69942977,Swasta,TK,Yayasan,170/MA/59/II/2014,2014-02-04,PPO.422.1/48/SBD/I/2016,2015-01-01,Tidak ada,BANK NTT,WAITABULA,PAUD ST. PAULUS,,,,,,,NIRI ALA,6 / 2,NIRI ALA,Menne Ate,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
241904,TK KRISTEN IMANUEL WAIMANGURA,https://dapo.kemdikbud.go.id/sekolah/BF7725BBEC87126ACCAA,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/67f02624-fcdf-4860-8c03-b18ae750b515,31 Jan 2023 10:30:17,,Kurikulum 2013,69942972,Swasta,TK,Lainnya,474/DW/SBD/IX/2015,1991-12-12,PPO.422.1/524/SBD/V/2015,2015-06-10,Tidak ada,BPD NUSA TENGGARA TI,waitabula,69942972 TK KR IMANUEL WAIMANGURA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,XL (GSM),WAIMANGURA,2 / 2,Waimangura,Waimangura,Kec. Wewewa Barat,Kab. Sumba Barat Daya,Prov. Nusa Tenggara Timur,87254,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,52,26,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
