prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE38E5B6-3541-41A8-A0D1-CC0EDE2D83A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668652,LKP ALIFA KREATIF,K5668652,Dusun Pagutan,PAGUTAN,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/77/Disdik,15-01-2018,421.9/77/Disdik,15-01-2018,Lihat SK Operasional,2018-01-16 13,C,0,,2.,,,,alifakreatif30@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64192F55-C862-4F9D-9E1E-C10729A768A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989905,LKP AN-NAJAH,K9989905,Pancordao Desa Aik Dareq Kecamatan Batukliang,AIK DAREQ,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/1634/Disdik,31-10-2019,421.9/1634/Disdik,31-10-2019,Lihat SK Operasional,2019-11-12 11,,190,,2.,,,,,,-8.593400000000,116.290800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AA4BD5A-8038-460D-9E2B-07242A2CE40B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997867,LKP ANITA SALON,K9997867,Dusun Tunjang,PAGUTAN,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/762/Disdik,02-09-2021,421.9/762/Disdik,02-09-2021,Lihat SK Operasional,2022-03-01 21,,380,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFCE2857-B0A0-42AA-AD53-FFC6FAD486F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667681,LKP DYNAMIC EDUCATION CENTER (DEC),K5667681,Dusun Jurang Ripin,BARABALI,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.9/3134/Dikpora,28-12-2016,421.9/3134/Dikpora,28-12-2016,Lihat SK Operasional,2017-04-03 11,,320,,2.,,,,dynamicedu.c@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3952F3B2-C3D5-44E9-B4FC-2E33E314363D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996910,LKP INDA SALON,K9996910,Tojong-ojong Timur,SELEBUNG,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/1137/Disdik,16-12-2022,421.9/1137/Disdik,16-12-2020,Lihat SK Operasional,2021-01-14 17,,190,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F9011B-721C-4E7C-86B6-E0EA60674E51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996855,LKP KANIA SALON,K9996855,Dusun Gunung Ripin,BARABALI,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/1138/Disdik,16-12-2020,421.9/1138/Disdik,16-12-2020,Lihat SK Operasional,2020-12-29 21,,600,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2807BEA4-1496-41C2-AB57-6EAC77A86F6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997430,LKP KELAS KOMPUTER BATUKLIANG,K9997430,Dusun Sengkol I,AIK DAREQ,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/249/Disdik,21-04-2021,421.9/249/Disdik,21-04-2021,Lihat SK Operasional,2021-07-27 13,,170,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12265250-16D6-404A-A350-6FDEBE54E672,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990392,LKP MIMI REA SALON,K9990392,Dusun Penyengak,PERESAK,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/269/Disdik,12-03-2020,421.9/269/Disdik,12-03-2020,Lihat SK Operasional,2020-06-19 19,,118,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Pariwisata,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEC39C16-570F-41C1-9BCB-8B404388890D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981025,LKP SALON LILIS,K9981025,Dusun Sengkol,AIK DAREQ,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/1199/Disdik,08-05-2018,421.9/1199/Disdik,08-05-2018,Lihat SK Operasional,2019-01-25 13,,170,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C066F91-3D62-464D-B62D-A8130953E650,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655987,LKP WAHANA EDUCATION,K5655987,Dusun Pagutan,PAGUTAN,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/468.II/Dikpora,14-04-2014,421.9/468.II/Dikpora,14-04-2014,Lihat SK Operasional,2017-03-22 14,C,130,,2.,,,,wahanacorp@yahoo.co.id,wahanacorp.blogspot.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22B14C4F-FEFA-4694-8DA2-3703F9A854D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9959827,PKBM AL-HASANAH,P9959827,Dusun Beber,BEBER,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/480/Dikpora,11-04-2011,421.9/480/Dikpora,11-04-2016,Lihat SK Operasional,2017-03-27 11,,170,,2.,,,,,,-8.631027800000,116.289949800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84DD8276-95A9-4812-AD1E-02344A314ACE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996524,PKBM ALAM ATTHAYIBY,P9996524,Dusun Bujak,BUJAK,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/402/Disdik,11-06-2020,421.9/402/Disdik,11-06-2020,Lihat SK Operasional,2020-07-23 08,,0,1. -,2. Biznet (Kabel),PLN,,,,,-8.632875100000,116.311567100000,4,0,0,2,Sore/6 hari,,2022/2023-2,900,1,0,0,0,1,1,2,0,3,0,1,0,0,4,0,0,4,0,0,1,2,1,0,0,1,3,1,0,0,0,0,0,0,0,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D73863DB-DE85-45B6-A9A2-99F75215696E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9980018,PKBM ANDIK PAS,P9980018,Dusun Tojong-ojong,SELEBUNG,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/2330/Disdik,26-09-2018,421.9/2330/Disdik,26-09-2018,Lihat SK Operasional,2019-07-22 09,,310,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,Andikpaspkbm@gmail.com,http,-8.622700000000,116.310300000000,0,0,0,6,Sehari Penuh/5 hari,,2022/2023-2,"7,700",4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Tengah,Batukliang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F2ABF57-DA41-443D-893A-089C2CF5912F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9962895,PKBM ARROHMAH,P9962895,Dusun Tampak Siring,TAMPAK SIRING,KEC. BATUKLIANG,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/2500/Dikpora,30-12-2016,421.9/2500/Dikpora,30-12-2016,Lihat SK Operasional,2017-07-25 15,,100,,2.,,,,,,-8.608273300000,116.344940000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,1,1,2,4,0,0,0,0,4,0,1,3,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Paket C IPS 2013,
