prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/763EF565-3E50-4D18-8A44-9C9D6EC0F770,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668593,LKP AIDA SALON,K5668593,Jl. Lebak Sari No.45  RT.006  RW.02,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AG6568,031/JT/PLS/V/7-211/VII/1995,14-06-1995,036/1.851.4,09-01-2014,Lihat SK Operasional,2018-12-17 14,,400,,2.,,,0218412155,lkpaidasalon@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3FFDBB97-3DCC-4631-999A-F7EA95E996BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989973,LKP BIMBEL AL HAFIZH,K9989973,Jl. Kampung Asem RT.006 RW.001,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,026/P.1/31.75.05.1003/-1.828.2/2018,11-10-2018,026/P.1/31.75.05.1003/-1.828.2/2018,11-10-2018,Silakan Upload SK,,,245,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DFDD457-FEF6-4F79-8381-BB0905A29BDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997658,LKP KUMON KALISARI RAYA,K9997658,"Jl. Kalisari Raya No.34, RT.002 / RW.003",KALISARI,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1/A.5/31.75.05.1004.02.026.R.5/3/-1.851.332/e/2021,18-11-2021,1/A.5/31.75.05.1004.02.026.R.5/3/-1.851.332/e/2021,18-11-2021,Lihat SK Operasional,2021-12-09 01,,205,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1EB8DF2-64C8-4F05-91A9-D1B891DB0B3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996565,LKP National English Centre (NEC) Kalisari,K9996565,Jl. H. Hasan No.28 RT.03 RW.10,BARU,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1/A.5a/31.75.05.1002.03.011.R4/-1.851.332/2020,03-08-2020,1/A.5a/31.75.05.1002.03.011.R4/-1.851.332/2020,03-08-2020,Lihat SK Operasional,2020-09-14 17,,224,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86E07ABB-22FC-4097-AF8C-581ACF66267B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663232,LKP RCEP (Robby Candra Education Program),K5663232,"Jl. Buah No.51 RT 005/09 Kp. Asam, Cijantung, Jaktim, DKI Jakarta",CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,2752/1.851.4,18-08-2014,2752/1.851.4,18-08-2014,Lihat SK Operasional,2018-09-07 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4601807A-7E44-4026-951C-1E76BF9B5427,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663197,LKP ROOSSARY,K5663197,"Jl. Pandan Alas Rt.03/02 No.42 Cijantung, Jakarta Timur, DKI Jakarta 13770",CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,573/1.851.4,23-04-2014,1573/1.851.4,23-04-2014,Lihat SK Operasional,2018-09-13 13,,0,,2.,,,0218412349,lkproossary@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9485DA31-DB71-47C7-BA94-E6C225621C98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663234,LKP Tirto Ayu,K5663234,"Jl. Telaga 2 No. 14 Rt 013/Rw 09 Kel Pekayon, Kec. Pasar Rebo, Jakarta Timur, DK",PEKAYON,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01,11-11-2019,01,11-11-2019,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EECB5FFC-E789-4E2D-A201-C49BF17C5B07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663198,LPK CRYSTAL,K5663198,"Jl. Pedati Utara I No.1 Rt.05/06 Cijantung, Jakarta Timur,  13770",CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NOMOR 11 TAHUN 2004,02-02-2004,01,04-01-2004,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F22D495-7267-4C5A-8519-40FD9A5F31B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2967213,PKBM FORTUNA,P2967213,Jl. Madrasah No.6 RT 08/09 Kel.Pekayon Kec.Pasar Rebo Jakarta Timur,PEKAYON,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1225/1.851.4,02-03-2014,1225/1.851.4,02-03-2014,Lihat SK Operasional,2016-11-28 10,A,130,1. Indosat IM3,2. Lainnya (Kabel),PLN,,0218704990,pkbmfortuna12@gmail.com,http,-6.343600000000,106.862400000000,2,0,0,7,2013,Siang/6 hari,,2022/2023-2,"2,200",2,0,0,2,0,0,6,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Indosat IM3
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF832B21-CD49-46A0-8BF5-9A67432B0F70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2967042,PKBM RAMBUTAN,P2967042,Jl.Rambutan RT.004/RW10 Kel.Baru,BARU,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AMAR MA'RUF,AM7467,085/1.851.4,20-05-2014,085/1.851.4,20-05-2014,Lihat SK Operasional,2019-10-14 10,A,225,1. Smartfren,2. Telkomsel Flash,PLN,,02122823431,sitihasanahhasni@gmail.com,,-6.329400000000,106.849500000000,0,0,0,14,2013,Sehari Penuh/5 hari,,2022/2023-2,"2,300",3,0,0,1,0,0,6,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Smartfren
