prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2231DD79-70C3-4E9F-BD70-7F44A3B2A411,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654300,LKP Athena,K5654300,"Jl.Ahmad Yani No.53 Rt.02/05, Karimun",TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,26/AKTE-NOTARIS/XII/2016,04-01-2016,421.9/DISDIK.P.PAUD.PNF/VIII/345/2017,06-03-2017,Silakan Upload SK,,,0,,2.,,,07777360222,helly1174@yahoo.co.id,,.000000000000,.000000000000,0,0,0,10,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/967D77DD-26C6-4731-931D-AC7CF32E7628,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654303,LKP Awana Education Center,K5654303,"Jl.Ampera Blok A No.1-2 Tanjung Balai, Karimun 26191",TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,26/AKTE-NOTARIS/XII/2016,09-05-2016,421.9/DISDIK.P.PAUD.PNF/VIII/345/2017,16-07-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/667BDFEC-E716-4BA4-AAD6-DACD100D6AF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654297,LKP BINA PRESTASI,K5654297,Jl. Gang Trikora No 38,TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,22/AKTE-NOTARIS/XII/2014,10-12-2014,421.9/PAUDNI/XII/2016/350,14-12-2016,Lihat SK Operasional,2017-03-20 09,Tidak Terakreditasi,0,,2.,,,07777360624,binaprestasi.lkp@gmail.com,http,.000000000000,.000000000000,0,0,0,0,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABC6D318-475C-411D-9770-FE07192BA972,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654318,LKP Boston Language Tutorial,K5654318,Jl. Ampera No 07,TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,77/AKTE-NOTARIS/I/2016,28-07-2016,421.1/DISDIK.P.PAUD PNF/IV/174/2017,18-07-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36468E63-1602-46B9-B41E-260D389100B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654325,LKP Britania English Course,K5654325,Jl. Trikora No. 29 Tg.Balai Karimun,TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,77/AKTE-NOTARIS/I/2016,12-01-2016,421.1/DESDIK.P.PAUD PNF/V/219/2017,09-05-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F85704B3-BEEB-4053-9CA8-D25AA93E54C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654301,LKP Bunda,K5654301,Jl. Ahmad Yani Komp.Telaga Emas Blok B No.2-3 Kolong Karimun,SUNGAI LAKAM BARAT,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,67/AKTENOTARIS/III/2010,23-03-2010,421.9/P.PAUD-PNF.DISDIK/IV/164/2017,04-04-2018,Silakan Upload SK,,Terakreditasi,0,,2.,,,0777327867,lkpbundakarimunkepri@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/278213FE-E779-44AE-99FC-68114B68CD44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654329,LKP Clifford English Course,K5654329,Jln. A. Yani No. 44 Sungai Lakam,SUNGAI LAKAM TIMUR,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,26/AKTE-NOTARIS/XII/2016,13-07-2016,421.9/DISDIK.P.PAUD.PNF/VIII/345/2017,08-08-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7F61646-2BF2-4116-9151-C569E2BC1456,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654298,LKP Mandiri 2005,K5654298,Jl.Setia Budi No.140,TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,76/AKTE-NOTARIS/VII/2018,04-06-2018,421.9/DISDIK.P.PAUD.PNF/VIII/345/2017,14-02-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BCD2785-6797-48B6-A490-4DBDF00E4394,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654327,LKP Manjusri English Collage,K5654327,Jl. Teuku Umar No.12 (depan tiki),TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,77/AKTE-NOTARIS/I/2016,11-01-2016,421.1/DISDIK.P.PAUD PNF/III/105/2017,11-07-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Karimun,Karimun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABB33529-3430-419E-A281-B816DBFC759F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654302,LKP Metta Tutor,K5654302,Jl. A. Yani No 18  RT.05/03,TANJUNG BALAI KOTA,KEC. KARIMUN,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,26/AKTE-NOTARIS/XII/2016,13-12-2016,421.1/DISDIK.P.PAUD PNF/III/105/2017,14-03-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
