prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B5EFA63-D6AD-42F9-8B70-B20AE6258053,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659195,LKP Macro Komputer,K5659195,"Jl. M.T. Haryono No.38 RT/RW 06/II Sintang, Kalimantan Barat",KAPUAS KANAN HULU,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,04-10-2016,,07-03-2017,Silakan Upload SK,,Terakreditasi,0,,2.,,056521437,056521437,c.macro@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81FD850A-22A3-49F1-BDA5-0E794C81A339,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659196,LKP Pratiwi Komputer,K5659196,Jl. M. Saad No.97 Sintang Kalimantan Barat 78611,TANJUNG PURI,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,02-02-2015,,03-02-2016,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CEDA7F6-7492-4B3F-A588-16A9EAFA3B92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980846,LKP SENENTANG MANDIRI,K9980846,JALAN OEVANG OERAY,BANING KOTA,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/085/DISDIKBUD-D/2017,13-11-2017,421.9/085/DISDIKBUD-D/2017,13-11-2017,Lihat SK Operasional,2018-11-16 08,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4037B6DB-184B-456C-B1A5-6F233E3E3E3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948309,PKBM BERLIAN,P9948309,JALAN MT HARYONO,KAPUAS KANAN HULU,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,400.3.2/035/PKBM/DPMPTSP/2023,24-03-2023,021-SINTANG/PNFI/230211,23-02-2011,Lihat SK Operasional,2023-04-12 12,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmberlian2012@gmail.com,,.067185500000,111.475685400000,4,0,0,8,Sehari Penuh/3 hari,,2022/2023-2,900,1,0,0,0,3,0,0,1,3,1,0,0,0,4,0,0,4,0,0,0,1,2,0,1,2,2,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD749619-547E-414B-82A6-68036F6BB609,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970033,PKBM BINA HARAPAN PERMATA,P9970033,JALAN PENGERAN ANTASARI,TANJUNG PURI,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK6874,421.1/081/DISDIKBUD-D/TAHUN 2017,02-11-2017,421.1/081/DISDIKBUD-D/TAHUN 2017,02-11-2017,Lihat SK Operasional,2017-12-13 11,,0,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,.065144200000,111.498005600000,2,0,0,6,Sehari Penuh/3 hari,,2022/2023-2,"1,300",1,0,1,0,1,0,0,1,1,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2013,Telkom Speedy
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6C82FF6-0679-4B29-9B78-4679D71CE795,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948499,PKBM HANDAYANI,P9948499,LINTAS MELAWI,LADANG,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/04266/PNFI,06-05-2009,421.9/04266/PNFI,06-05-2009,Lihat SK Operasional,2016-10-12 14,,0,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN & Diesel,,,pkbm.handayani.stg@gmail.com,,.068379100000,111.492096400000,2,0,0,7,Sehari Penuh/3 hari,,2022/2023-2,"1,300",4,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,1,4,0,0,0,0,0,0,0,2013,Lainnya (Wavelan)
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22D418D4-F887-458E-B149-304DEA9524C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2965916,PKBM Kapuas,P2965916,Jl.Sintang - Tempunak Desa Anggah Jaya,ANGGAH JAYA,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,026-Sintang/PNFI/040412,04-04-2012,050/03/KS-PM,26-10-2011,Silakan Upload SK (link file tidak valid) => [776774-668612--],2023-02-14 09,C,0,1. -,2. Telkomsel Flash,PLN,,,PKBMKAPUAS@YAHOO.COM,,.086400000000,111.506100000000,1,0,0,3,Siang/6 hari,,2022/2023-2,"9,000",8,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2013,Tidak Ada
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/788FAE67-5744-476C-BE00-4BEC2123A71B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9952860,PKBM LADANG CHELSEA,P9952860,JALAN TEUKU UMAR,LADANG,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM LADANG CHELSEA,AK6871,035-SINTANG/PAUDNI/060415,29-02-2016,035-SINTANG/PAUDNI/060415,29-02-2016,Lihat SK Operasional,2016-11-10 12,C,"3,500",1. -,2. -,PLN,,,pkbmladangchelsea@gmail.com,,.086400000000,111.506100000000,20,0,0,6,Siang/6 hari,,2022/2023-2,900,3,0,0,2,0,0,16,7,20,0,0,0,0,20,0,4,16,13,5,2,0,0,0,0,11,9,3,0,0,0,0,0,0,0,2013,Tidak Ada
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33A314F7-B902-4D97-9689-D1E4DEFF0EE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998015,PKBM SMART LEARNING CENTER,P9998015,Jl.Oevang Oeray BTN Akcaya Indah Lestari RT 005 RW 002,SUNGAI ANA,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,893/001/PKBM/DPMPTSP/TAHUN 2022,09-02-2022,893/001/PKBM/DPMPTSP/TAHUN 2022,09-02-2022,Lihat SK Operasional,2022-02-21 15,,176,1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,6,0,0,4,Pagi/6 hari,,2022/2023-2,"1,299",10,0,0,0,0,0,0,6,6,0,0,0,0,6,0,5,1,5,1,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,2013,Tidak Ada
Kalimantan Barat,Kab. Sintang,Sintang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A51A5695-614E-410A-ADB8-352376D5C7F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9952869,PKBM WIRANU,P9952869,SUNGAI DURIAN,KAPUAS KANAN HULU,KEC. SINTANG,KAB. SINTANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/2315/DIKMAS,30-12-2000,421.9/2315/DIKMAS,30-12-2000,Lihat SK Operasional,2016-11-10 15,B,0,1. Indosat IM3,2. Lainnya (Serat Optik),PLN,,,pkbmwiranu@yahoo.com,,.086207300000,111.506205600000,9,0,0,9,Sore/6 hari,,2022/2023-2,"2,199",1,0,0,0,6,0,1,3,4,1,3,1,7,2,0,7,2,0,1,4,2,2,0,0,6,3,1,0,0,0,0,0,0,0,2013,Indosat IM3
