prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB53B702-34F5-4103-883A-B34608E724AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998632,LKP AIRA EDUKES INDONESIA,K9998632,JALAN TAMAN MURNI NO.11 RT 013 RW 003,ALANG ALANG LEBAR,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,440/IOPNF/0110/DPMPTSP-PPK/2023,31-03-2023,440/IOPNF/0110/DPMPTSP-PPK/2023,31-03-2023,Lihat SK Operasional,2023-05-03 14,,77,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/495B85DC-840C-48C9-A848-061640978BC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981457,LKP COMMUNICATIVE ENGLISH CENTER,K9981457,J. PALEM KENCANA RAYA NO. 38  RUKO SENTRALAND,TALANG KELAPA,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/308/26.8/PN/2018,24-10-2018,421.9/308/26.8/PN/2018,24-10-2018,Lihat SK Operasional,2019-06-13 07,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9F3C83D-26A8-4D19-851E-DB06C4596050,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997953,LKP DIFINDO TECHNOLOGY ACADEMY,K9997953,Komplek Citra Grand City Jalan Bypass,TALANG KELAPA,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,440/IOPNF/005/DPMPTSP-PPK/2022,25-01-2022,440/IOPNF/005/DPMPTSP-PPK/2022,25-01-2022,Lihat SK Operasional,2022-04-05 23,,170,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF91B64B-ADEC-4E8F-BAE4-9A4DD58B01CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562325,LKP Hastari,K0562325,"Jl. Srijaya Lr. Peristiwa No.251 Rt. 05 /Rw. 02 KM55, Palembang",SRIJAYA,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,49 Notaris -PPAT,22-05-2009,,25-10-2019,Lihat SK Operasional,2021-03-17 11,B,0,,2.,,,(0711) 412752,salon.hastari@gmai.com,,-2.951400000000,104.732500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Kesehatan,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97205EAD-E10B-4F03-8E19-D7D8F6EE5EF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996599,LKP IKKE NADINE,K9996599,JL. KOLONEL SULAIMAN AMIN PERUM MUSTIKA PERDANA,ALANG ALANG LEBAR,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/341/SK/DISDIK/2019,18-09-2019,421.9/341/SK/DISDIK/2019,18-09-2019,Lihat SK Operasional,2020-09-02 15,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/354D7AA5-0525-486D-A56E-DBE02E89D30A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998395,LKP PT. CLOAPEDIA DIGITAL GROUP,K9998395,JALAN PONDOK TELADAN NO E.3,KARYA BARU,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,440/IOPNF/082/DPMPTSP-PPK/2022,27-05-2022,440/IOPNF/082/DPMPTSP-PPK/2022,27-05-2022,Lihat SK Operasional,2023-01-06 08,,106,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A755B39-A26B-403E-B4B2-E0BC0D9CE7C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997337,PKBM GENTAR ALAM,P9997337,PERUMAHAN BUKIT SENTOSA RESIDENCE 5 BLOK C.6 NO.12 RT14 RW 05,TALANG KELAPA,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,440/IONF/015/DPMPTSP-PPK/2020,16-02-2021,440/IONF/015/DPMPTSP-PPK/2020,16-02-2021,Lihat SK Operasional,2021-04-21 10,,150,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,1,0,0,3,Siang/6 hari,,2022/2023-2,"2,200",3,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/044845EC-8746-42C5-AEE8-6476801C2017,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934303,PKBM MUTIARA,P9934303,JL.MITRA HAJI NO.095 RT 037/011,SRIJAYA,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,L/15/1.8/SK25.7/PN/2010,03-03-2010,421.9/420/SK/26.8/PN/2014,26-11-2014,Lihat SK Operasional,2017-04-28 11,,88,1. Telkom Speedy,2. Telkom Speedy,PLN,,,pkbmmutiara5@gmail.com,,-2.917500000000,104.712900000000,1,0,0,6,Sore/6 hari,,2022/2023-2,"1,300",1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Paket C IPS 2013,Telkom Speedy
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B685156D-14E3-4111-AA3D-2095B15BF035,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998330,PKBM STQ BILAL BIN RABAH PALEMBANG,P9998330,JALAN JEPANG KOMPLEK RUKO VILLA GARDENA,ALANG ALANG LEBAR,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,440/IOPNF/073/DPMPTSP-PPK/2022,25-04-2022,440/IOPNF/073/DPMPTSP-PPK/2022,25-04-2022,Lihat SK Operasional,2022-07-20 05,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Alang-Alang Lebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F628B10-504D-46F2-869B-47214E82558E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9959714,SKB KOTA PALEMBANG,P9959714,"Jalan Srijaya KM. 5,5 No. 896",SRIJAYA,KEC. ALANG-ALANG LEBAR,KOTA PALEMBANG,PROV. SUMATERA SELATAN,NEGERI,SKB,"Paket A, Paket B, Paket C,  dan PAUD","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,26/2016,15-08-2016,26/2016,15-08-2016,Lihat SK Operasional,2017-03-09 15,A,"17,599",1. Telkom Speedy,2. Telkom Speedy,PLN,,,spnf_skbpalembang@yahoo.com,http,-2.952000000000,104.726900000000,5,0,0,9,Sehari Penuh/5 hari,,2022/2023-2,"10,000",6,0,1,1,1,0,1,3,4,0,1,0,2,3,0,4,1,0,1,1,1,2,0,0,1,4,0,6,0,0,0,0,1,0,2013,Telkom Speedy
