prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0100F451-52EB-46DC-9956-CCF8D86BC394,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662005,BRILIANT ENGLISTH TRAINING CENTRE,K5662005,JL.PERINTIS KEMERDEKAAN NO.2 Y BUKITTINGGI 26111,SAPIRAN,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,brilliants.esc@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06A3D16-5AD8-4397-8EFC-06827F242C4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662007,IBTI LEARNING CENTER,K5662007,JL.Jenderal Sudirman No. 33 Kota Bukittinggi,BELAKANG BALOK,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,KKNI Level 2 dan KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01,02-03-2009,420/11.A/DPMPTSPPTK-PPA/III-2019,19-03-2019,Lihat SK Operasional,2019-03-28 13,A,0,,2.,,0752625673,0752625673,ibtibukittinggi@gmail.com,www.ibtibukittinggi.com,-.320500000000,100.377400000000,0,0,0,5,,,2022/2023-2,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2AD3FBA0-4FB3-4162-A05D-A4B4AEC2ED66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662033,INTELEC(PUSAT PENDIDIKAN BAHASA - BIMBEL INTELEC),K5662033,"Jln. A. Yani No 132B / Kampung Cina Bukittinggi, sumbar",PAKAN LABUH,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,0752626344,intelecbukittinggi@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB7B47EE-178F-4464-9D80-324C5C82E69A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662006,LEMBAGA BAHASA DAN PENDIDIKAN PROPFESIONAL LIA ( LBPP LIA ),K5662006,JALAN ADINEGORO NO.20 BIRUGO BUKITTINGGI 26131,BELAKANG BALOK,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,B,0,,2.,,075233911,075233911,adinegoro346@gmail.com,liabukittinggi.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/067BDE96-A173-458C-B72A-ADB5AEA5CA6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662026,MODE VAK ANI,K5662026,Jl.Umar Gafar No.3 Bukittinggi 26112,BELAKANG BALOK,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [393250-965806--],2020-10-27 08,C,0,,2.,,075232023,075232023,modevak.any@gmail.com,,-.304200000000,100.375400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74662E00-C1CD-463B-8A7A-1DC5A1305F6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037198,PPS. MA`HAD TAHFIZHUL QUR`AN IBNU KATSIR,70037198,JL. PENDIDIKAN G DURIAN INDAH NO.08 RT01RW02,BIRUGO,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,271 Tahun 2022,30-12-2022,271 Tahun 2022,30-12-2022,Lihat SK Operasional,2023-02-07 15,,0,,2.,,,,,,.000000000000,.000000000000,0,34,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8786C610-5603-4019-8A6A-6698138CBD26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006417,PPs. Ma`had Tahfizhul Quran Mutiara Sunnah,70006417,Jl. Tangah Jua Aur Kuning Gang Anggur,AUR KUNING,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,,,318 Tahun 2020,22-10-2020,318 Tahun 2020,22-10-2020,Lihat SK Operasional,2020-12-29 07,,400,,2.,,,,,,.000000000000,.000000000000,0,97,107,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7317044B-ADD0-4F85-8E8A-8AC41DDD9985,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006417,PPs. Ma`had Tahfizhul Quran Mutiara Sunnah,70006417,Jl. Tangah Jua Aur Kuning Gang Anggur,AUR KUNING,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,,,318 Tahun 2020,22-10-2020,318 Tahun 2020,22-10-2020,Silakan Upload SK,,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D388092C-DD03-40B0-8398-F0FDF97E820A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662018,SRIKANDI TECHNOLOGY,K5662018,JL. SOEKARNO HATTA NO.1-3 B BUKITTINGGI 26111,BELAKANG BALOK,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBDF3727-1B53-4A14-9A78-7BD40F4AC70C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662028,TOPOGRAFY TRAINING CENTRE,K5662028,JL. Mandiangin No. 38,BELAKANG BALOK,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB8641,23,09-02-2007,556.2/01/DPMPTSPPTK-PP.B/LPK/2019,19-02-2019,Lihat SK Operasional,2019-04-24 15,B,0,,2.,,075222452,075222452,hidayatd644@gmail.com,www.topography-bkt.org,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi
Sumatera Barat,Kota Bukittinggi,Aur Birugo Tigo Baleh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2FB62A0-9ACC-4BC7-B62F-83931C62C61A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662019,ZETKA HARMYN INSTITUTE,K5662019,"JL. BATANG MASANG NO.6 BELAKANG BALOK BUKITTINGGI,BUKITTINGGI 26136",BELAKANG BALOK,KEC. AUR BIRUGO TIGO BALEH,KOTA BUKITTINGGI,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB8643,420/004/Disdik-Bkt/PLS-2008,29-01-2008,420/04/DPMPTSPPTK-PPA/PLS/2017,12-04-2017,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Bahasa
