prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5774ABB-7A4B-4F25-B968-BECBEADAED43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981514,JANTERA DAYA MANDIRI INTERNATIONAL,K9981514,KOMP. ROSEDALE BLOK E NO.85,TELUK TERING,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,974/419.3/DISDIK/IV/2018,20-04-2019,46/MPK.C/PM/2018,26-12-2018,Lihat SK Operasional,2019-07-08 15,,245,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA10AC08-4DE9-4318-B237-61F1A59AC960,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997035,LKP AFORE PERMATA LESTARI,K9997035,Taman Raya Square Blok D1 No. 22B,BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor 02,03-03-2020,15/LKP/DPMPTSP-BTM/X/2020,27-10-2020,Lihat SK Operasional,2021-03-01 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85AD5DA3-E575-468B-A5D6-BF557E0A4CC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997686,LKP AGAPE EDUCATION CENTER,K9997686,Perumahan Orchid Park Blok A No. 10,TAMAN BALOI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0006252.AH.01.04.Tahun 2021,27-02-2021,07/LKP/DPMPTSP-BTM/VII/2021,08-07-2021,Lihat SK Operasional,2021-12-17 11,,0,,2.,,082283160747,,153.yasarang@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/664C76EC-09C6-4B53-8494-186789950E24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667726,LKP ANSVIN ACADEMY,K5667726,Jl. Raja Ali Fisabilillah Belakang Restoran Saung Sunda Sawargi Batam Centre,TELUK TERING,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-01199.50.10.2014,07-05-2014,Kpts. 1010.1/419.3/DISDIK/VIII/2017,08-08-2017,Lihat SK Operasional,2017-09-18 10,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF0544BE-87CA-4CAA-9154-E82D460A04A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990097,LKP CALIFORNIA EDUCATION CENTER,K9990097,Ruko Botania Garden Blok D5 No.12,BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,14,06-07-2018,20/LKP/DPMPTSP-BTM/XI/2019,13-11-2019,Lihat SK Operasional,2020-02-03 06,,120,,2.,,,,californiaeducationcentre@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/914F8D0D-B00C-4BA7-9E8B-C7D956181B05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996738,LKP Candies Smart,K9996738,Villa Hanglekir Blok DD4 No.13 RT/RW,BALOI PERMAI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,No.114,27-11-2014,02/LKP/DPMPTSP-BTM/I2020,31-01-2020,Lihat SK Operasional,2020-11-03 16,,112,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D4AD24E-843E-490C-8B7B-576A9761A17C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981038,LKP CONFIDENT ENGLISH COURSE,K9981038,"RUKO PESONA NIAGA BLOK A NO.1, PERUMAHAN PESONA ASRI, BATAM KOTA",BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,KPTS.550/419.3/DISDIK/VI/2017,20-06-2019,KPTS.550/419.3/DISDIK/VI/2017,05-06-2017,Lihat SK Operasional,2019-01-29 14,,90,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C8FFD6C-78A7-4BC6-BEE3-70206E82EE9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669470,LKP DUTA SANTARINA,K5669470,Ruko Rananta Blok B No.8 Legenda Malaka,BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1000.4/424.1/PLS/XII/2016,26-12-2016,1000.4/424.1/PLS/XII/2016,26-12-2016,Lihat SK Operasional,2018-09-25 15,,160,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E662C48B-D54E-4C1A-B5C4-3CEA5B67228C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667831,LKP EFATA CHIRSTIAN SCHOOL,K5667831,Ruko The Capital Imperium Blok A No.37-39 Batam,TAMAN BALOI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,170.3/424.1/PLS/III/2016,14-03-2016,170.3/424.1/PLS/III/2016,14-03-2017,Lihat SK Operasional,2017-05-15 10,,500,,2.,,,07787487980,efataschoolupdate2015@gmail.com,www.efatachristianschool.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40D78445-2CB9-418C-B46A-97239B90BE7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668157,LKP ENGLISH SOLUTIONS,K5668157,Komp. Ruko Orchid Business Center Blok C1 No. 3A Batam Center,TAMAN BALOI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0031613.AH.01.01.Tahun 2016,30-06-2016,Kpts.1010/419.3/DISDIK/VIII/2017,17-08-2017,Lihat SK Operasional,2017-09-22 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
