prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EB5C0D4-4ECC-4B66-9830-D348A3A19AF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990176,KUKCHE LANGUAGES,K9990176,Jl. Ahmad Yani No. 124,TANAHSAREAL,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,06,03-04-2018,411.34-0008-KURSUS TAHUN 2018,28-06-2018,Lihat SK Operasional,2020-02-26 07,,160,,2.,,,,,,.000000000000,.000000000000,0,0,0,5,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/011BDCB7-5C17-4595-A1DB-599914D7A4F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0261102,LKP LB LIA Jalan Baru,K0261102,"Jl. KH. Sholeh Iskandar No. 2, Tanah Sareal Bogor 16164",KEDUNGJAYA,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,06/SK/P/IIII/2009,02-02-2009,420-0003-IPSPN TAHUN 2019,17-07-2019,Lihat SK Operasional,2021-12-03 12,B,0,,2.,,0251 8327451,0251 8349080,liajalanbaru@gmail.com,www.liajalanbaru.com,-6.560500000000,106.787100000000,1,0,0,30,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DF15AC1-B3AA-4A64-897A-66B5661A0566,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668316,LKP PERSADA MUSIC AND ART SCHOOL,K5668316,Jalan Taman Sari Persada No. 11A,CIBADAK,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,06,02-04-2016,421.9.17-BPPTPM-XI/2012,19-11-2012,Lihat SK Operasional,2019-05-07 13,,820,,2.,,,02517537869,persadamusicandartschool@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Seni Pertunjukan,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/210CEDC0-029B-407D-A48F-E3251A7B24D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0261051,LKP RATIKA MUTIARA,K0261051,JL. RAYA PERDANA /WALIKUKUN B3 KOMPLEK BUDI AGUNG,SUKADAMAI,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,22,21-01-2016,421.9.16-BPPTPM-XI/2015,30-11-2015,Lihat SK Operasional,2018-02-23 10,Terakreditasi,100,,2.,,,,,,-6.598700000000,106.791300000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7915A6A9-F3FE-4448-A442-CD31D64E468E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667990,LKP WOCARE CENTER,K5667990,JALAN K.H. SHOLEH ISKANDAR GRAHA WOCARE KOMPLEK RUKO CIPTA HUSADA NO. 2,KEDUNGJAYA,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,08-01-2007,421.9.3-BPPTPM-II/2015,25-03-2015,Lihat SK Operasional,2017-07-31 11,,130,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4637515-4DC3-4204-AD99-EFA1C1B53DEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667867,LKP ZEN TRAINING CENTER,K5667867,Ruko Taman Sari Persada Blok A-1 RT 001 RW 015,CIBADAK,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0041733.AH.01.04.Tahun 2016,28-10-2016,421.9-001-DPMPTSP-II/2017,06-02-2017,Lihat SK Operasional,2017-05-29 09,,150,,2.,,02517541836,02517533550,adm_lpkzen@yahoo.co.id,www.zen-indonesia.com,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CED4082-53D0-4CCE-A900-4EE9B66F219B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996594,LP2K Gatotkaca,K9996594,Jl. Bukit Cimanggu Villa Ruko Bukit Cimanggu City Blok C1 No. 12 A,CIBADAK,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0040263.AH.01.01.TAHUN 2019,15-08-2019,420-0002-IPSPN TAHUN 2020,24-03-2020,Lihat SK Operasional,2020-09-01 09,,300,,2.,,,,,,-6.554900000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F372237-56E9-444D-9261-0E2F958CDD9E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970300,PKBM ABHOME,P9970300,BUKIT CIMANGGU VILLA S9 C NO. 10,CIBADAK,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AA5193,AHU-0012533.AH.01.04.Tahun 2015,04-09-2015,421.9-001-DPMPTSP.III/2017,22-03-2017,Lihat SK Operasional,2022-06-09 05,C,237,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,02517541772,sekolahrumah.abhome@gmail.com,http,-6.533427200000,106.782965500000,21,0,0,14,2013,Sehari Penuh/6 hari,,2022/2023-2,"4,500",5,0,1,4,0,0,9,14,21,0,0,0,0,21,1,7,13,13,4,1,1,1,1,0,9,12,5,0,0,0,1,0,0,0,Lainnya (Wavelan)
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52B6FBED-59FE-4C39-8024-6A7D2FA640AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964243,PKBM BINTANG TUNAS MULIA (BTM),P2964243,"Soleh Iskandar, Kp. Pabuaran Kandang",CIBADAK,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-380.AH.02.01.Tahun 2011,16-10-2015,421.10/472,02-12-2016,Lihat SK Operasional,2022-02-21 22,B,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmbtmindonesia@gmail.com,,-6.540400000000,106.775400000000,7,0,0,12,2013,Sehari Penuh/3 hari,,2022/2023-2,"2,300",21,0,1,2,0,0,6,3,7,0,0,0,0,7,0,3,4,0,0,0,3,1,2,1,6,1,21,0,0,0,1,0,0,0,Telkomsel Flash
Jawa Barat,Kota Bogor,Tanah Sareal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74A53242-73A3-4C24-82AB-6EB65B5D38DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2963709,PKBM Damai Mekar,P2963709,Kp. Situpete RT 003/001,SUKADAMAI,KEC. TANAH SAREAL,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Damai Mekar,AD7165,421.10/017Disdik 2006,21-02-2006,421.10/017Disdik 2006,21-02-2006,Lihat SK Operasional,2023-02-28 09,,0,1. Telkomsel Flash,2. Lainnya,PLN,,,pkbmdamaimekar@gmail.com,,-6.520100000000,106.794500000000,4,0,0,11,2013,Sehari Penuh/6 hari,,2022/2023-2,900,4,0,0,0,0,0,11,0,4,0,0,0,1,3,0,2,2,3,0,0,0,0,1,0,2,2,3,1,0,0,0,0,0,0,Telkomsel Flash
