prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E54A263-A2C4-4E21-B6C1-ADB34328E326,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997822,LKP ACTIVE,K9997822,Jl. kenari S. 18 Komperta belimbing murung pudak tabalong kalsel,BELIMBING,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,21-12-2021,B.02/DIK/PNF/421.9/02/2022,07-02-2022,Lihat SK Operasional,2022-02-17 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31C938D1-EB3F-4A2D-BDA1-E3A50E409F23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998533,LKP AMOEBA,K9998533,Jl.Ir.P.H.M.Noor Simpang 4 Sulingan No.042,SULINGAN,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,B.011/DIKBUD/PAUD&DIKMAS/090/02/2023,16-02-2023,B.011/DIKBUD/PAUD&DIKMAS/090/02/2023,16-02-2023,Lihat SK Operasional,2023-02-23 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1777B1D3-03BA-4702-8145-EFC3499807A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990400,LKP BIRU MUDA ACADEMY,K9990400,Bangun Sari RT 11,BELIMBING RAYA,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,52.-,21-09-2017,B.100/DISNAKER/LATTAS/XI/2019,13-11-2019,Lihat SK Operasional,2020-06-23 17,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BE2D478-29E8-4829-B14F-AB0FC979DABF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997823,LKP CEJEDEWE,K9997823,"Jl. Ir. P. H. M Noor RT. 07 Mabuun, Murung Pudak",MABUUN,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,21-12-2021,B.04/DIK/PNF/421.9/02/2022,07-02-2022,Lihat SK Operasional,2022-02-17 08,,0,,2.,,0822304918000,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD1E18C8-3B00-480B-8420-FF236C257D41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997128,LKP CREATIVE MEDIA,K9997128,Jl. Ketimun S.18 No. 6 Komp Pertamina,BELIMBING,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,08.-,23-03-2020,B.03/DIK/PNF/421.9/03/2021,17-03-2021,Lihat SK Operasional,2021-03-23 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F81571E5-4907-44EA-B64C-A9E2F9E3C6E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996706,LKP DUTA WIRATAMA,K9996706,Jl Tanjung Selatan 9 Rt 17,MABUUN,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,-3.-,01-01-2016,B.07/DIK/PNF/421.9/08/2020,11-08-2020,Lihat SK Operasional,2020-10-12 13,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88569F6D-4E5F-4C57-B90E-A4D3927D3904,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998537,LKP EMBRIO,K9998537,Jl. Langsat RT.001 No.6A Komperta Belimbing,BELIMBING,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,6,13-02-2023,B.012/DIKBUD/PAUD&DIKMAS/090/02/2023,21-02-2023,Lihat SK Operasional,2023-03-01 07,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7C8C97F-6B1D-4BF8-AC33-A7ED4D3035B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659823,LKP Intensive English Course,K5659823,Komp Citra Plambon Raya RT. 14 Pembataan Citra 11 No 7 Tabalong Kalsel,PEMBATAAN,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,286/29-02-2012,29-02-2012,09/Diklusemas/VI/2017,01-08-2017,Lihat SK Operasional,2017-07-15 17,,180,,2.,,,,iectabalong@gmail.com,www.kursusbahasainggrisditabalong.com,-2.168431000000,115.407609000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75546E91-B2D0-4FBA-AD86-D01E365C0D02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669035,LKP INTERACTIVE MEDIA,K5669035,Jl Tanjung Kuaro Mabuun Rt 012,MABUUN,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,6 November 2018,06-11-2017,B-06/DIK/PAUDNI/421.9/04/2018,01-04-2018,Lihat SK Operasional,2018-04-12 12,,0,,2.,,,,interactivmedialkp@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7966C8B9-72A9-4E45-8990-17D866513022,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997131,LKP JIKAMAKA,K9997131,Jl. Ketimun S.18 No. 3A Komp Pertamina,BELIMBING,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,35.-,20-02-2020,B.01/DIK/PNF/421.9/03/2021,17-03-2021,Lihat SK Operasional,2021-03-23 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tabalong,Murung Pudak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C90BA348-BD83-487E-A02C-25351CB95651,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669069,LKP KUNANG KUNANG,K5669069,Jalan Tanjung Kuaro Mabuun,MABUUN,KEC. MURUNG PUDAK,KAB. TABALONG,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01,01-08-2017,B-05/DIK/PAUDNI/421.9/04/2018,01-04-2018,Lihat SK Operasional,2019-09-02 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
