prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0042A67-F310-4C21-97CC-AB48A9036039,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951081,PPS Al-Hidayah,69951081,Jl. Rimba Kartika,KOTO RAYO,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,KW.05.3/3/PP.00.8/08/4172/2019,26-08-2019,KW.05.3/3/PP.00.8/08/4172/2019,26-08-2019,Lihat SK Operasional,2022-06-08 00,C,0,,2.,,,,,,-1.761600000000,102.245900000000,0,137,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E36AD7E5-5B10-43A8-B04D-EADC239E7FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951079,PPS Daarul  Ishlah,69951079,Simp. Titian Antoi  Kel. Dusun Baru,KELURAHAN DUSUN BARU,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,429 Tahun 2019,26-08-2019,5058 Tahun2021,18-11-2021,Lihat SK Operasional,2022-06-08 00,C,0,,2.,,,,,,.000000000000,.000000000000,0,188,110,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDDCA3B3-8EAE-4993-9EFF-4818CF966B4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951082,PPS Diyaussholihin,69951082,Sungai Daho,KELURAHAN DUSUN BARU,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,B-2520/DJ.I/Set.I/PP.00.7/08/2019,15-08-2019,B-180/KK.05.05/3/PP.007/01/2020,20-01-2020,Lihat SK Operasional,2021-07-15 21,C,0,,2.,,,,,,.000000000000,.000000000000,0,196,206,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/786BE712-DC5E-4D68-A180-978F9A829E60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951088,PPS Sayyid Musthafa,69951088,Jl. Sei Aur Rantau Panjang Kel. Kampung Baru,KELURAHAN KAMPUNG BARUH,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,1772 Tahun 2018,26-08-2019,Kw. 05.3/3/PP.00.8/08/4193/2019,25-08-2019,Lihat SK Operasional,2022-06-08 00,C,0,,2.,,,,,,1.830400000000,102.304000000000,0,134,145,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/624BB9E4-01B6-4F9B-A81C-7C0F52888CF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70023604,PPS. ASHABUL YAMIN,70023604,Jl. Dalek Rimba Kartika,KOTO RAYO,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,202 Tahun 2018,08-11-2018,105 Tahun 2021,13-08-2021,Lihat SK Operasional,2021-12-27 14,,"10,040",,2.,,,,,,.000000000000,.000000000000,0,73,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B68A67D-F5D6-4758-A59F-2B442CC654EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036254,PPS. DARUL MUJAHIDIN,70036254,JL. LINTAS SUMATERA,KELURAHAN MAMPUN,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,149 Tahun 2022,28-10-2022,149 Tahun 2022,28-10-2022,Lihat SK Operasional,2022-12-23 15,,"18,000",,2.,,,,,,.000000000000,.000000000000,0,75,86,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C57E86F-B77C-4EF5-9263-BFF1BAEB9C93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006975,PPs. Jama'atul Mua'allimin,70006975,Jl. Sungai Bungkuh,SELING,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,,,4804 TAHUN 2020,31-08-2020,176A TAHUN 2020,25-11-2020,Lihat SK Operasional,2021-01-14 17,,"10,000",,2.,,,,,,-1.869400000000,102.265500000000,0,52,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/668C881F-66D3-4D1E-A84F-9316E6637D6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006976,PPs. Ma'had Futuhul Mu'arifal-Aziziyah (FMA),70006976,"Jln. Ibrahim Sajo Belakang SMA N 2 Merangin, RT/RW. 006/006",KELURAHAN MAMPUN,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,,,4804 TAHUN 2020,31-08-2020,177 B  TAHUN 2020,26-11-2020,Lihat SK Operasional,2022-05-23 09,,"17,369",,2.,,,,,,-1.851300000000,102.292900000000,0,114,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A187156C-9A3A-4604-BBEB-8A82D77A3326,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006977,PPs. Ma'had Miftahul Jannah Al-Akramiyah Al-Aziziyah,70006977,Jalan Rantau Limau Manis Km.13,TANJUNG ILIR,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,,,5131 TAHUN 2020,15-09-2019,177 A TAHUN 2020,26-11-2019,Lihat SK Operasional,2022-05-23 08,,"7,648",,2.,,,,,,.000000000000,.000000000000,0,33,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Merangin,Tabir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/674AD79D-34CC-4FCA-A85D-ED9A56AD59C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70023866,PPS. MAJMAUUL BAHRAEN,70023866,DESA KANDANG,KANDANG,KEC. TABIR,KAB. MERANGIN,PROV. JAMBI,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,589 Tahun 2021,20-09-2021,589 Tahun 2021,20-09-2021,Lihat SK Operasional,2022-01-04 11,,"10,000",,2.,,,,,,.000000000000,.000000000000,0,31,9,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
