prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71A48B71-9A1A-4767-AFF2-5F056B698126,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971185,Al Karimah,69971185,Krakal Arum RT 05 RW 12 Bibis,JUNGKE,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,Kementerian Agama,,,Kd.11.13/Wd.u/4/PP.00/426,11-10-2017,Kd.11.13/Wd.u/4/PP.00/426,11-10-2017,Silakan Upload SK (link file tidak valid) => [628656-740417--],2022-05-27 08,B,0,,2.,,,,,,-7.608400000000,110.947600000000,0,334,269,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C75EB223-7742-42CD-8F60-74E35846914E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981037,LBB NEUTRON YOGYAKARTA,K9981037,JL. Lawu No 291 Karanganyar,TEGALGEDE,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02/SK/SKA/NY/V/2018,01-12-2018,421.1/670 Tahun 2018,12-11-2018,Lihat SK Operasional,2019-01-29 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B04F444F-A6D7-494D-A968-11772E3EA718,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654231,LKP AL-HIKMAH,K5654231,Jl. Laks Martadinata No.9 Ring Road Utara Wonorejo,BEJEN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01,20-06-2013,420/112.1/2013,31-07-2013,Lihat SK Operasional,2017-01-25 07,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/310F1283-0672-4C65-B2EA-A35DFCF4F04F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654194,LKP ANEKA GUNA,K5654194,Tegalasri Rt 04 / 06 Bejen,BEJEN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,02,02-03-2012,421.1/234 Tahun 2016,08-08-2016,Lihat SK Operasional,2017-01-18 09,,300,,2.,,0271494373,0271494373,ANEKAGUNA.LPK@GMAIL.COM,WWW.LPKANEKAGUNA.WORDPRESS.COM,-7.594800000000,110.884800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E44C254-C54F-4EB6-9906-329BED0DB429,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654228,LKP ASTI,K5654228,Jl. Slamet Riyadi No. 12 RT. 03 RW 04 Tegalgede,TEGALGEDE,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,04,08-01-2015,563/97 Tahun 2015,24-04-2015,Lihat SK Operasional,2019-10-01 10,,0,,2.,,,,lpkastikra@gmail.com,www.lpkastiwordpress.com,-7.612300000000,110.947900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Kesehatan,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8953008-14F3-4A17-86D5-7711625D7FE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654212,LKP BINTANG ILMU,K5654212,Jl. Tentara Pelajar No. 18 Tegalasri,BEJEN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,02,02-05-2016,421.1/169 Tahun 2013,09-09-2013,Lihat SK Operasional,2017-01-25 08,Tidak Terakreditasi,200,,2.,,,,lpkbintangilmu@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/539CACB2-FCE0-4851-9B08-C557E6C949AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654213,LKP Gajah Mada 94,K5654213,Jl. Lawu No. 95 Rt 03 Rw 07,BEJEN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,08,16-11-2007,421.1/127.1/2014,18-07-2014,Lihat SK Operasional,2017-01-13 09,Terakreditasi,370,,2.,,,0271494656,gajahmadaku@yahoo.com,gama94.com,7.598300000000,110.956600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Teknologi Informasi dan Komunikasi,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26C7D503-17DD-49D0-92C2-BF8192C72F1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998266,LKP GEMILANG VIRTUAL COURSE,K9998266,"Jln Camar Kadipiro Asri, Bejen karanganyar",BEJEN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,003/002/YYSK/VI/2021,30-01-2021,421.1/04 Tahun 2022,03-01-2022,Lihat SK Operasional,2022-09-26 14,,"1,050",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D06C312-1FA1-4EF7-BE8B-845129F43508,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654229,LKP IKHLAS,K5654229,"Jl. Perintis Kemerdekaan No. 10 Jetis RT.04 RW 03, Cerbonan",KARANGANYAR,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-0009012.AH.01.07.TAHUN 2016,25-01-2016,421.1/42.1 Tahun 2016,02-03-2016,Lihat SK Operasional,2017-01-25 07,Tidak Terakreditasi,0,,2.,,,( 0271 ) 494269,totopandawa1@gmail.com,www.ikhlaskaranganyar.co.id,-7.597133700000,110.952080700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Kesehatan,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD191F1C-706C-4548-9375-EC3A26220B9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654232,LKP Persejati,K5654232,Kerten Rt. 01/09 Jantiharjo,JANTIHARJO,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421,02-01-2018,420,02-01-2018,Lihat SK Operasional,2018-09-19 16,,0,,2.,,,,ssbpersejati2014@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B32E242A-C60D-4038-98C6-392DBDE1A129,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654227,LKP QUEEN ENGLISH COURSE,K5654227,"Jl. Alternatif Bejen, Popongan RT. 03 RW. 08 Popongan, Karanganyar",POPONGAN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,08,29-10-2015,421.1/201 TAHUN 2019,09-08-2019,Lihat SK Operasional,2019-12-27 15,C,0,,2.,,,,queenenglishcourse@gmail.com,www.englishcoursequeen.blogspot.com,-7.607400000000,110.948600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Bahasa,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1870709-1B41-4558-B193-2FA448A1B416,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997355,LKP SEKAR WAHYU KINASIH,K9997355,Tegalasri RT 03 rw 07,BEJEN,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01,28-04-2020,421.1/194 Tahun 2020,15-09-2020,Lihat SK Operasional,2021-06-15 15,,60,,2.,,,,,,-7.597800000000,110.955900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8349E894-8B3A-41DD-93A8-D1D453A58FC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654209,LKP STANDARD TRAINING COURSE (STC),K5654209,Jl. RW. Monginsidi no. 19 Karangrejo RT 01 RW 06,KARANGANYAR,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,7,01-01-2013,0296/I03.33/DS/2013,10-07-2013,Silakan Upload SK,,,0,,2.,,,,stc.kra@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Bahasa,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08E7F96A-D62E-4F08-AE1E-BC31A63EFD1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654234,LKP WAHYU MANUNGGAL,K5654234,Jl. Abdul Rahman Saleh Tegalmulyo RT.03 RW.10,JUNGKE,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-0051361,25-04-2016,421.1/193 Tahun 2016,17-06-2016,Lihat SK Operasional,2017-01-25 09,,0,,2.,,,,andranitadiankushartanti@yahoo.com,,.000000000000,.000000000000,0,0,0,1,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KKNI Level 2,KBK Kesehatan,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFB9250D-7865-402F-9712-71DBC45A810A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998666,PKBM DARUSSAJIDIN,P9998666,Gedong Rt,GEDONG,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0008439.AH.01.04.Tahun 2019,20-06-2019,503/04/OP.PKBM/XII/2022,14-12-2022,Lihat SK Operasional,2023-01-16 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/370DF724-993A-4D08-9616-953A92CBF86F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2965352,PKBM TEGALGEDE,P2965352,Geneng RT 02 RW 06,TEGALGEDE,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,54,28-05-2007,08/IJIN-PKBM/I/2004,17-01-2004,Silakan Upload SK,,Terakreditasi,375,,2.,,,,pkbmtegalgede@gmail.com,,-7.609700000000,110.984700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,
Jawa Tengah,Kab. Karanganyar,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6282EA40-889A-4FF4-9924-76408D08FF4D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931071,PPS. AL MUKHLISHIN,69931071,Gerdu Rt 01 Rw 11,GEDONG,KEC. KARANGANYAR,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
