prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4ADA1AF6-F545-446C-80DA-AF7C3BDEB176,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998555,LKP ALHAFIZ CONSULTING,K9998555,JALAN RESIDEN ABDUL ROZAK RT 010 RW 002,KALIDONI,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,440/IOPNF/0032/DPMPTSP-PPK/2023,09-02-2023,440/IOPNF/0032/DPMPTSP-PPK/2023,09-02-2023,Lihat SK Operasional,2023-03-13 13,,160,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F9F9E17-F288-424B-9F1B-2A75B4FE3F67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562471,LKP Jundi Learning Center,K0562471,Jl. Mayor Zen Samp. LR. Asli No 142B Rt 04 Rw 03 Kode Pos 30119,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,INDONESIA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,0,,jundiaja13@gmail.com,,-2.968300000000,104.816500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Bahasa,
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D46989EC-DE56-440E-9064-F9AAA4966B97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997167,LKP PERPECT COURSE,K9997167,Jalan RW. Mongonsidi RT 1 No 34,KALIDONI,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/139.a/Disdik/2019,14-01-2019,421.9/139.a/Disdik/2019,14-01-2019,Lihat SK Operasional,2021-04-04 06,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E52444E9-D665-4D84-8934-AC03D6A06212,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970202,PKBM ALAM TELAGA,P9970202,JL. SAPTA MARGA LR. KARYA,BUKIT SANGKAL,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN ALAM TELAGA,AM1971,421.9/007.a/SK/26.8/PN/2016,10-01-2016,421.9/228/SK/26.8/PN/2017,28-12-2017,Lihat SK Operasional,2018-02-28 22,B,30,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,0711818190,pkbm.alamtelaga@gmail.com,,-2.966688700000,104.807078300000,8,0,0,7,Sehari Penuh/3 hari,,2022/2023-2,"1,300",7,0,0,0,0,0,8,1,8,0,0,0,0,8,0,1,7,2,4,0,1,1,0,0,3,5,0,6,1,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1DC5C2F-4855-42B4-B328-4320E9D6B63D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9926512,PKBM ANANDA,P9926512,JL. MYR ZEN INTAN SEKUNYIT,SEI SELINCAH,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/281/26.8/PN/2012,10-12-2012,421.9/03/SK/26.8/PN/2016,09-12-2016,Lihat SK Operasional,2019-05-10 08,,0,1. Telkomsel Flash,2. Smartfren,PLN,,,pkbmananda990@gmail.com,http,-2.960593000000,104.820050300000,2,0,0,5,Sore/6 hari,,2022/2023-2,"1,200",2,0,0,0,0,1,3,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83100805-3A88-40D6-A193-18750A088085,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984796,PKBM DARUNUR AL MUSTHAFA,P9984796,JL. TANJUNG HARAPAN KOMP. DPRD NO. 03,BUKIT SANGKAL,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/071/SK/DISDIK/2019,27-08-2019,421.9/071/SK/DISDIK/2019,27-08-2019,Lihat SK Operasional,2021-01-05 11,,"160,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,-2.961988100000,104.807827400000,9,0,0,11,Pagi/6 hari,,2022/2023-2,"9,000",3,0,0,2,0,0,7,3,9,0,0,0,2,7,0,4,5,4,2,2,1,0,0,0,4,5,3,0,0,0,0,0,0,0,2013,Telkom Speedy
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88B67881-55D5-446F-9F19-5E461EAF0A16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998291,PKBM IBNU UMAR,P9998291,JALAN TAQWA LR PURWO,SEI SELINCAH,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,Paket A,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN RAUDHATUL JANNATIS SHOLIHIN,AX3584,440/IOPNF/030/DPMPTSP-PPK/2021,01-04-2021,440/IOPNF/030/DPMPTSP-PPK/2021,01-04-2021,Lihat SK Operasional,2022-07-05 23,,0,1. -,2. Telkomsel Flash,PLN,,,pkbmibnuumar20@gmail.com,,.000000000000,.000000000000,0,0,0,5,Sehari Penuh/5 hari,,2022/2023-2,"1,300",5,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2013,Tidak Ada
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54F304AF-4999-4BBF-93E9-373268C10AC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2966322,PKBM KHOIRU UMMAH,P2966322,JL. ISWAHYUDI LR. BASUKI RT. 17 RW. 04,KALIDONI,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/118/SK/26.8/PN/2011,28-03-2011,421.9/207/SK/26.8/PN/2019,02-01-2023,Lihat SK Operasional,2021-10-22 08,B,0,1. Telkomsel Flash,2. Smartfren,PLN,,,hsgsdku15@gmail.com,http,-2.979560600000,104.758516600000,5,0,0,12,Sehari Penuh/5 hari,,2022/2023-2,220,6,0,1,2,0,0,13,0,5,0,0,0,0,5,0,4,1,3,2,0,0,0,0,0,0,5,0,6,0,0,1,0,0,0,2013,Telkomsel Flash
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABEA246B-F966-4FEF-B634-958DDF9921BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9962874,PKBM SEKOJO,P9962874,JL. PRAJURIT NAZARUDIN NO. 129 RT. 21 RW. 004,KALIDONI,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PUSAT KEGIATAN BELAJAR MASYARAKAT (PKBM) SEKOJO PALEMBANG,AM1970,421.9/416/SK/26.8/PN/2016,10-10-2016,421.9/416/SK/26.8/PN/2016,10-10-2016,Lihat SK Operasional,2017-07-18 10,,300,1. Telkom Speedy,2. Telkom Speedy,PLN,,,pkbmsekojo1967@gmail.com,http,-2.960402300000,104.829080800000,0,0,0,6,Siang/6 hari,,2022/2023-2,"1,199",1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Telkom Speedy
Sumatera Selatan,Kota Palembang,Kalidoni,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/410D946F-0A32-4D9C-8C1D-23607A0A0104,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951134,PPS Al Firdaus,69951134,Jln.Taqwa Mata Merah No.17E Sei Selincah,SEI SELINCAH,KEC. KALIDONI,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,Pondok Pesantren,,Kementerian Agama,,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [634290-23161--],2022-06-09 05,B,0,,2.,,,,,,-2.959800000000,104.825100000000,0,119,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
