prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EC035FB-5024-4349-8B52-1BDE03971736,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990477,LKP CITRA,K9990477,"JL. JAMBU, RT. 03 / RW.02",KESUGIHAN KIDUL,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,411.3/2231/02/15,08-07-2020,411.3/2231/02/15,08-07-2020,Lihat SK Operasional,2020-07-15 20,,539,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C2EF801-6BAC-4C1E-A8E5-EAA82E56721C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0563360,LKP Empat Lima,K0563360,Jl. Kemerdekaan No. 31 Rt 02 / 08 Kuripan Kidul Kesugihan,KARANGKANDRI,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,lkp.45@yahoo.com,,-7.652218000000,109.073127000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4897B894-F50F-4B5A-BA38-9D550CC57F6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998301,LKP ENGLISH STARS ACADEMY,K9998301,"JL. KEMERDEKAAN BARAT NO.17, RT.05 / RW.01",KESUGIHAN KIDUL,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,411.3/00353/25/CLP,26-09-2022,411.3/00353/25/CLP,26-09-2022,Lihat SK Operasional,2022-10-11 09,,"2,140",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD531120-29C3-4B0C-8042-055EC3BF70FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980880,LKP GRIYA PINTAR GILAR BRILLIANT,K9980880,JL. RAYA SLARANG RT.04 / RW.01,SLARANG,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,411.3/1374/03/15,02-05-2018,411.3/1374/03/15,02-05-2018,Lihat SK Operasional,2018-11-29 08,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76C4026A-8D90-4105-9D21-35B16DE6DAF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981029,LKP PRIAMBODO,K9981029,"Jl. Masjid No.17, RT.002 / RW.007",KARANGKANDRI,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,03.01.03/245/XII/2018,17-12-2018,03.01.03/245/XII/2018,17-12-2018,Lihat SK Operasional,2019-01-28 15,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75A47E2B-68AD-4B98-8F01-4E5120F53571,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998300,LKP PUSAT BAHASA DAN ILMU QURAN,K9998300,"JL. KEMERDEKAAN BARAT NO.17, RT.05 / RW.01",KESUGIHAN KIDUL,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,411.3/00352/25/CLP,26-09-2022,411.3/00352/25/CLP,26-09-2022,Lihat SK Operasional,2022-10-11 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404335D9-494E-4972-95E5-E78D236FAC5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0563356,LKP SELERA,K0563356,Jl. Raya Cantelan Rt. 02/01,SLARANG,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,065/103/v/96,07-02-1996,411.3/2188/03/15,10-06-2019,Lihat SK Operasional,2019-08-15 07,Tidak Terakreditasi,472,,2.,,,,lkpselera1@gmail.com,,-7.650000000000,109.117800000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC421855-E75F-44DB-A8F4-9B22D8E9DD75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997648,LKP SUKMA MEDIKA,K9997648,JL. SUKARNO HATTA NO. 97,MENGANTI,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,411.3/4185/02/15,30-09-2021,411.3/4185/02/15,30-09-2021,Lihat SK Operasional,2021-12-06 21,,200,,2.,,,,sukmamedikacilacap@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3D283D1-BD7E-40AE-925A-794FB8078184,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908241,PKBM LANCAR LESTARI,P9908241,JLN. TAMBANGAN DS. BULUPAYUNG KEC. KESUGIHAN,BULUPAYUNG,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420/016/25/Tahun 2017,13-03-2017,420/016/25/Tahun 2017,13-03-2017,Lihat SK Operasional,2021-06-08 09,,0,1. 3 (Tri),2. -,PLN,,,pkbm.lancarlestari.kesugihan@gmail.com,,-7.614235800000,109.120361100000,0,0,0,10,2013,Siang/6 hari,,2022/2023-2,450,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3 (Tri)
Jawa Tengah,Kab. Cilacap,Kesugihan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73D971EC-A04C-4A6A-9B1B-04620DC39B65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950126,PP. Al Fiel,69950126,Jl. Kemerdekaan Timur No. 06 Kesugihan Kidul,KESUGIHAN KIDUL,KEC. KESUGIHAN,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [449431-743986--],2021-05-30 09,B,0,,2.,,,,,,.000000000000,.000000000000,0,82,24,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
