prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7180E2DD-6C29-4535-90FA-60F2BBF89EA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660375,LKP ALWENA,K5660375,Jl. Perintis Kemerdekaan No. 3 Jurang Temanggung,JURANG,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/353/2015,01-12-2015,421.9301/2011,01-11-2011,Silakan Upload SK,,C,0,,2.,,,,idaalwena@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03D74CD5-0EA6-42D1-BCDA-E132A9A946C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660358,LKP Aquarius,K5660358,Jl. Gajah Mada No. 18  Maron,SIDOREJO,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/04/1991,24-04-1991,421.8/078/2009,01-07-2009,Silakan Upload SK,,,0,,2.,,,,sumiyati107julia@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A830CC98-6BF1-4365-AB7E-1BF7499293B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660345,LKP CIC International,K5660345,"Jl. Arjuna No.79 Srimpi Baru, Madureso, Temanggung, Kab.Temanggung Jawa Tengah",KOWANGAN,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.8/117/2006,07-06-2006,421.820/2015,03-02-2015,Silakan Upload SK,,,0,,2.,,0293491837,,cic.internasional@yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBE40A38-9062-4BDA-8CD9-D31A9C467DC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997575,LKP CITC,K9997575,Lingkungan Bendo,KERTOSARI,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,0,01-10-2021,421.9/284/2021,29-03-2021,Lihat SK Operasional,2021-10-27 12,,600,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF7910C3-4A84-43CA-926E-9F48D1FE22AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660338,LKP ELTC ( English Language Training Centre ),K5660338,Jl. Jendral Sudirman No.13,JAMPIROSO,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/034/2015,09-06-2015,421.8/5356/2004,02-02-2004,Silakan Upload SK,,C,0,,2.,,,,eltctemanggung@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA2B3963-DEFC-433A-9540-E95A1A95209A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660346,LKP GEO EDU CENTRE,K5660346,Tegalsari RT 005/ RW 005,MUDAL,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0010041.AH.01.01.TAHUN 2015,27-07-2015,421.9/171/2017,24-04-2017,Lihat SK Operasional,2020-10-07 15,,0,,2.,,,0293492994,geo.educentre@yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E15A5626-3427-44B3-9006-326EB8F0A1EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660341,LKP ISTITIKA,K5660341,JL. JEND. SUDIRMAN NO. 73 TEMANGGUNG,KERTOSARI,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/046/2017,01-02-2017,327/103/H/1992,10-09-1992,Silakan Upload SK,,Terakreditasi,0,,2.,,,0293491637,kodratistitika@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55764396-9631-44D7-ABF8-A279847C3C16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660352,LKP Nico,K5660352,Jl. Dr. Cipto No. 63 Temanggung 56212,TEMANGGUNG I,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/223/2016,01-11-2016,-0236/103.10/MS/2000,28-07-2000,Silakan Upload SK,,B,0,,2.,,,,lpknico@yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E779767-0586-4B89-B5A4-D124E3ADBCC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990197,LKP PATRIDOW,K9990197,Jl. Dr CIPTO  NO.19 TEMANGGUNG,TEMANGGUNG I,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,04,17-11-2017,421.9/366/2019,19-12-2019,Lihat SK Operasional,2020-02-27 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Temanggung,Temanggung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75DF1547-8CC0-4D6A-B9A7-A9F5C1385D4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660348,LKP Pesona Prima,K5660348,"Jl. Cendrawasih Sayangan Kel. Butuh 405, Temanggung 56214",BUTUH,KEC. TEMANGGUNG,KAB. TEMANGGUNG,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.8/1343/2006,03-04-2006,421.8/343/2006,06-04-2006,Silakan Upload SK,,B,370,,2.,,,0293493833,lkp_pesonaprima@yahoo.com,www.lkppesonaprima.com,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
