prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B21243C5-4B39-4373-86B1-AFFAE0055394,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655465,LKP ELMA COMPUTER,K5655465,"Jl. Raya No.100 Pambon Brondong Lamongan, Jawa Timur 62263",BRENGKOK,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/0623/413.101/2017,23-02-2017,421.9/0136/413.101/2021,29-03-2021,Lihat SK Operasional,2021-12-07 03,,0,,2.,,,,,,-6.895996300000,112.217255700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D096B8B-C63B-4C6D-BD82-5377F589ADFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655466,LKP Mahabbah,K5655466,"Jl. Raya Sidomukti RT.03/RW.05  Lamongan, Jawa Timur 62263",SIDOMUKTI,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/0422/413.101/2014,18-02-2014,421.9/0422/413.101/2014,18-02-2014,Lihat SK Operasional,2016-11-26 12,,0,,2.,,,,lkpmahabbah@gmail.com,lkpmahabbah.blogspot.com,-6.904500000000,112.199000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Pariwisata,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA063FB2-5883-476C-BE2E-56572B6C620E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655497,LKP Widya Life Skill Education,K5655497,"Jl. Raya Loheung Dusun Gantiung Rt.14 Rw.04 Desa Lohgung, Lamongan _ Jawa Timur",LOHGUNG,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Kursus,KKNI Level 2,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/2082/413.101/2016,19-07-2016,421.9/2082/413.101/2016,19-07-2016,Silakan Upload SK (link file tidak valid) => [539335-601230--],2021-11-09 09,,100,,2.,,,,widya123lse@gmail.com,,-6.901987600000,112.186415100000,0,0,0,1,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA90E060-DED1-4342-9AFE-D9ED23C09A6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2963859,PKBM MELATI,P2963859,Dsn Pambon,BRENGKOK,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,662173,abidinkhusnul@yahoo.co.id,,-6.907600000000,112.256500000000,4,0,0,2,Sehari Penuh/3 hari,,2022/2023-2,900,7,0,0,2,1,0,6,0,3,0,1,0,1,3,0,3,1,0,0,1,1,2,0,0,3,1,0,7,0,0,0,0,0,0,Paket C IPS 2013,Telkomsel Flash
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0A21D86-ED7F-4157-80DF-CF0E833701F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2963864,PKBM NUSA INDAH,P2963864,Sedayulawas,SEDAYULAWAS,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.1/023/413.107/SK/2008,01-05-2020,421.9/006/413.101/2020,01-05-2020,Lihat SK Operasional,2022-08-18 08,,585,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,6621321,pkbmnusaindah@gmail.com,,-6.907600000000,112.256500000000,5,0,0,8,Sehari Penuh/6 hari,,2022/2023-2,900,8,0,1,0,1,0,6,0,4,0,1,0,1,4,0,5,0,0,1,1,1,0,1,1,1,4,0,8,0,0,0,1,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BDC8F3A-3130-4532-B7C3-74E797D63001,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971684,PP Al-Falah,69971684,Jl. Kamboja Brengkok,BRENGKOK,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,Kd.15.18/3/PP.00.7/210B-0,01-10-2015,Kd.15.18/3/PP.00.7/210B-0,01-10-2015,Silakan Upload SK (link file tidak valid) => [-],2018-01-09 14,,0,,2.,,,,,,-6.895786200000,112.218342100000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2467B9E7-1E2D-4628-9EB7-34F80B959785,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971682,PP Asy-Syafi'Iyah,69971682,Jl. Masjid At-Taqwa Lohgung,LOHGUNG,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,Kd.15.18/3/PP.00.7/210B-0,01-10-2015,Kd.15.18/3/PP.00.7/210B-0,01-10-2015,Silakan Upload SK (link file tidak valid) => [-],2018-01-09 14,,0,,2.,,,,,,-6.901428200000,112.180719300000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1501B3BA-CB7F-42C9-B919-158F3F4579C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971685,PP Tarbiyatul Qur'an,69971685,Rt. 10/ Rw. 02,LABUHAN,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,Kd.15.18/3/PP.00.7/210B-0,01-10-2015,Kd.15.18/3/PP.00.7/210B-0,01-10-2015,Silakan Upload SK (link file tidak valid) => [-],2018-01-09 14,,0,,2.,,,,,,-6.890539700000,112.203705500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/799E53FA-AC47-46F5-AF6D-273520392E80,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987202,PPS Al Munawwarah,69987202,Jl. Diponegoro,BRONDONG,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,,,218 Tahun 2018,06-11-2018,218 Tahun 2018,06-11-2018,Lihat SK Operasional,2021-01-07 07,,100,,2.,,,,,,-6.907849100000,112.210733400000,0,105,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Lamongan,Brondong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF016B8C-6A95-4205-BA82-E885894B6136,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951610,PPS Darul Islam,69951610,kp. Tegalagung Rt. 06 Rw. 03 desa sidomukti 62263,KEC. BRONDONG,KAB. LAMONGAN,PROV. JAWA TIMUR,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-6.894970600000,112.205365000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
