prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76156E3C-2226-4332-B9CD-1B74FC3444D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5661890,LKP Becs Training Centre,K5661890,"Jl. AA. Maramis No. 74 Pakadoodan, Kec. Maesa Kota.Bitung Sulawesi Utara 95512",MANEMBO NEMBO ATAS,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D633FF1D-1E35-45F4-8C72-2793832CD51E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5661888,LKP Dua Sudara Indah,K5661888,"Kel. Girian Indah, L.3 Rt.03 Rw.003 Kec. Girian Kota.Bitung Sulawesi Utara",SAGERAT,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8AB9487-8E76-4FBB-9B83-665832EDB568,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5661895,LKP kanaba & Nayomi Language Centre,K5661895,"Perum Pinokalan Blok H No.27  Bitung, Sulut",TANJUNG MERAH,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,monalytta@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7249445C-B310-4DEF-A308-ABA365EB1113,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5661889,LKP Max learning center,K5661889,"Jl. A. Manonutu No.292 Bitung, Sulut",MANEMBO NEMBO ATAS,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBE7BFC7-7A81-446D-98E7-3FD9B78E170C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5661894,LKP Smart College,K5661894,Jl. H..V.Worang No.2 Kota. Bitung Sulawesi Utara 95513,TANJUNG MERAH,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,30805,smart_college01@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D3EB1B8-6DC3-4DB5-926D-0DC4E583AB4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981262,LPK ELKAEM TUMOU TOU BITUNG,K9981262,Perum Bumi Beringin B18,MANEMBO NEMBO ATAS,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,14,12-07-2011,15/SK/Disdik/2019,31-01-2019,Lihat SK Operasional,2019-04-09 15,,120,,2.,,,,titomandang5@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44D4FEFB-40F4-4854-8BB9-0DD618B04F04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997008,PKBM GHUMENANG,P9997008,Meytha Dua Lingk. III,SAGERAT WERU DUA,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0008168-AH 01.04. tahun 2019,13-06-2019,800/C.I/DIKBUD/807,01-10-2020,Lihat SK Operasional,2020-12-28 15,,120,1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,2,0,0,8,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,1,1,0,3,0,1,0,1,0,0,2,0,2,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1287798-9F30-40EB-9A2D-2A5979FDD194,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9969969,PKBM Nikita Waya,P9969969,Manembo Nembo Atas,MANEMBO NEMBO ATAS,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,011/YASRIF/KPTS/VIII/2017,11-08-2017,066/SK/Disdik/2017,20-11-2017,Lihat SK Operasional,2017-11-23 10,B,519,1. -,2. Lainnya,PLN,,,pantowbernard@gmail.com,http,1.417862900000,125.111157700000,0,0,0,6,Sore/6 hari,,2022/2023-2,"1,300",4,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2013,Tidak Ada
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA3EC3A0-3A56-4430-97EC-C60A40E5A1EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998803,PKBM Sagerat Anugrah,P9998803,Link. 3,SAGERAT,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,148/SK/DIKBUD/2021,12-10-2021,148/SK/DIKBUD/2021,12-10-2021,Lihat SK Operasional,2023-04-05 12,,120,1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,,,.000000000000,.000000000000,5,0,0,3,Sehari Penuh/3 hari,,2022/2023-2,900,1,0,0,0,2,0,3,0,3,1,0,1,1,4,0,3,2,0,0,1,0,0,2,2,1,4,1,0,0,0,0,0,0,0,Paket C IPS 2013,Telkomsel Flash
Sulawesi Utara,Kota Bitung,Matuari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73C722D9-7598-4083-A034-152DE28134D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9960003,SKB Kota Bitung,P9960003,Jl. Stadion Duasudara,MANEMBO-NEMBO TENGAH,KEC. MATUARI,KOTA BITUNG,PROV. SULAWESI UTARA,NEGERI,SKB,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0501/O/1992,15-12-1992,014/SK/Disdik/2017,10-02-2017,Lihat SK Operasional,2017-05-01 10,B,"8,430",1. -,2. -,PLN,043831393,,skbkotabitung@gmail.com,,1.433800000000,125.114600000000,0,0,0,7,Pagi/6 hari,,2022/2023-2,"1,300",5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2013,Tidak Ada
