prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34C82537-6F0B-4A66-959A-8D60FB7F6993,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651933,LKP Aistia Computer,K5651933,Jl. Raya Bulakamba No. 16 rt. 04/01 Bulusari-Bulakamba 52253,BULUSARI,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO0014,893.3/0044/2012,02-01-2012,893.3/06585/2018,17-10-2018,Silakan Upload SK,,,0,,2.,,,,istiqomah66@ymail.com,,.000000000000,.000000000000,0,0,0,1,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65022407-21DA-4EE6-A3CD-0A0FD9E56819,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981328,LKP BIC (BREBES INTERNATIONAL COURSE),K9981328,Jl. Raya Luwungragi Rt 05 Rw 05,LUWUNGRAGI,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,893.3/0089/2019,04-03-2019,893.3/0089/2019,04-03-2019,Lihat SK Operasional,2019-04-30 09,,320,,2.,,,,lkpbicbrebes@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFEB487E-6699-4193-A0FC-16A4132F0129,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651892,LKP Dahlia,K5651892,Desa Banjaratma No. 9 RT 06 RW 10,BANJARATMA,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,893.3/0334/2015,02-01-2015,893.3/0093/2021,26-02-2021,Lihat SK Operasional,2021-03-04 15,,0,,2.,,,,lkpdahlia@yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B435A314-1C9B-42EC-9746-3F5358039849,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996608,LKP HENITA,K9996608,JL. RAYA BULAKAMBA KM 10 DESA BULUSARI KEC. BULAKAMBA,BULUSARI,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,893.3/0234/2020,26-08-2020,893.3/0234/2020,26-08-2020,Lihat SK Operasional,2020-09-05 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E473FBA9-43DD-4B8B-84FE-89148DBDE09C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9980102,PKBM AZIZAH MA`MUN (AZMA),P9980102,Jl. Sabilul Huda Rt 04/Rw 08 Luwungragi,LUWUNGRAGI,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/0061/2019,08-02-2019,420/0061/2019,08-02-2019,Lihat SK Operasional,2019-02-27 09,,"4,590",1. Indosat IM3,2. Telkom Speedy,PLN,,,pkbm.azma19@gmail.com,,-6.875700000000,108.995200000000,5,0,0,8,2013,Pagi/6 hari,,2022/2023-2,"11,000",11,1,1,2,0,0,4,1,5,0,0,0,1,4,0,4,1,0,3,1,1,0,0,0,3,2,11,0,0,0,1,0,0,0,Indosat IM3
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBCC8F3C-54B5-40A3-BA2B-7790484D33C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948372,PKBM GENERASI MANDIRI,P9948372,Jl. Kalimati Rt 04 Rw 02 Desa Siwuluh,SIWULUH,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO0005,420/0514/2014,10-08-2014,420/0153/2017,03-11-2017,Lihat SK Operasional,2021-11-28 13,,800,1. -,2. -,PLN,,,generasi73mandiri@gmail.com,,-6.894500000000,108.987000000000,7,0,0,21,2013,Sore/6 hari,,2022/2023-2,900,24,0,1,2,1,0,3,4,6,1,0,0,3,4,0,4,3,1,1,2,1,0,0,2,3,4,0,24,0,0,0,1,0,0,Tidak Ada
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A994B74-CDEC-4F27-BA94-FC205898B747,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970661,PKBM KAMULYAN,P9970661,DESA GRINTING KEC. BULAKAMBA KAB. BREBES,GRINTING,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420/06606/2018,30-10-2018,420/06606/2018,30-10-2018,Lihat SK Operasional,2018-11-08 09,,0,1. -,2. Telkom Speedy,PLN,,,pkbmkamulyan@yahoo.com,,-6.849404100000,108.946086500000,2,0,0,5,2013,Malam/6 hari,,2022/2023-2,900,6,0,0,0,2,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,Tidak Ada
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/408A5470-563E-4D73-B7FB-70F70C1F3252,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996576,PKBM MADYATAMA,P9996576,DESA KLUWUT KEC. BULAKAMBA,KLUWUT,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,045/158/2019,19-08-2019,420/0221/2020,20-07-2020,Lihat SK Operasional,2022-08-30 00,,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,,pkbmmadyatamakluwut@gmail.com,,-6.874350700000,108.953032200000,7,0,0,9,2013,Siang/6 hari,,2022/2023-2,900,11,0,0,2,0,0,2,5,7,0,0,0,1,6,1,2,4,0,4,1,2,0,0,0,2,5,0,11,0,0,0,0,0,0,Telkom Speedy
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8690E54-B30B-4CC1-9234-BBE4FDE7FD33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998802,PKBM MASHLAKHATUL UMMAH BANGSRI,P9998802,Desa Bangsri Kec. Bulakamba,BANGSRI,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02,25-10-2022,503/DPMPTSP/00078/III/2023,06-03-2023,Lihat SK Operasional,2023-04-05 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Bulakamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08D70878-C0B5-4ECE-8B82-E1D9657BB460,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964120,PKBM Muslimat NU Tunas Bangsa,P2964120,Jln Raya Luwungragi Bulakamba,LUWUNGRAGI,KEC. BULAKAMBA,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,05,07-02-2016,420/06037/2018,24-01-2018,Lihat SK Operasional,2022-08-24 08,,0,1. Indosat Mentari,2. Telkom Speedy,PLN,,,pkbm.muslimat.nu@gmail.com,,-6.888273000000,108.990994000000,6,0,0,6,2013,Siang/6 hari,,2022/2023-2,"1,300",7,0,0,0,0,0,5,4,6,0,0,0,0,6,0,1,5,2,2,1,1,0,0,0,3,3,0,7,0,0,0,0,0,0,Indosat Mentari
