prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71F68877-897C-4567-946A-78CA24D36ED6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660960,LKP Abiyu,K5660960,Jl. Sultan Alauddin Kp.Bugis Rt.2 No.31,GUNUNGSARI ILIR,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ2029,420/394/PLS.VIII/2010,09-08-2010,420/257/PAUD.Dikmas-V/2017,22-05-2017,Lihat SK Operasional,2019-05-15 14,Terakreditasi,0,,2.,,,,lkpabiyyuu@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B7BDB90-9B2C-49D8-AC64-329ED4033D78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660939,LKP Alfa Mandiri,K5660939,"Jl. Milono Rt.49 No.6 Kota.Balikpapan, Kalimantan Timur 76112",GUNUNGSARI ILIR,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-0045905,13-12-2016,420/059/PAUD.Dikmas-I/2020,07-01-2020,Lihat SK Operasional,2021-03-04 12,,0,,2.,,,,nirmalaminanti@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB0F80D5-2512-4711-BD4F-6F943AA0AD18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660982,LKP Cendekia Mandiri,K5660982,"Jl. Poliklinik No.5 Rt.23 Mekar Sari Kota Balikpapan, Kalimantan Timur 76122",MEKAR SARI,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,poni_bpp@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E05A98A-6DE2-4D6E-9EB0-F5F30DF9645F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660944,LKP Eduka Bahasa Global,K5660944,"Jl. Kapten Piere Tendean No.59 Gunung Pasir, Kota.Balikpapan, Kalimantan 76221",GUNUNGSARI ILIR,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,A,0,,2.,,0542735159,0542734849,balikpapan@ef.com,www.ef.co.id,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2A44BA2-F2FF-421A-888E-7E0654B1C76F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660968,LKP Fun Language Course,K5660968,"Jl. Pangeran Antasari No.20 Rt. 04 Balikpapan, Kal-Tim",KARANG REJO,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,join.us@funlanguagecourse.com,funlanguagecourse.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17B370BC-4BB1-4590-B5E6-7D55E667A46D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660948,LKP Junita,K5660948,"Jl. Abadi No.30 Rt.08 Gunungsari Ilir Kota.Balikpapan, Kalimantan Timur 76121",GUNUNGSARI ILIR,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,0542420560,junitalpk@yahoo.co.id,http,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/924551C3-7A21-4E59-A60F-1E228C7B367C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660932,LKP LP3I BUSINESS COLLEGE,K5660932,JL. Mayor TNI Imat Saili RT. 56,SUMBER REJO,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,71/I26.9a/MSh/2000,31-07-2000,420/1063/PAUD.Dikmas-VII/2019,24-03-2021,Lihat SK Operasional,2021-04-10 08,A,0,,2.,,,,,balikpapan.lp3i.ac.id,-1.249200000000,116.850600000000,0,0,0,1,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E311D6A9-1B2F-4EDE-A488-6B62B755D4EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660949,LKP Sinar Pritama,K5660949,Jl. Teratai Merah Blok C No.68 Rt.108 Sepinggan Kota.Balikpapan Kalimantan Timur,MEKAR SARI,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/891B04A9-FC28-4B55-8356-8CF6FE3EC622,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660969,LKP Star English Course,K5660969,"Sentra Eropa AA3 No.15 Balikpapan Baru, Kota.Balikpapan Kalimantan Timur 761114",MEKAR SARI,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,Terakreditasi,0,,2.,,0542876862,0542876862,chandrasamudera@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kota Balikpapan,Balikpapan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E47A4CF-4AE5-480B-9256-D33309C21B30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5660946,LKP Surya Warna,K5660946,"Jl. Sebelas Maret No.38 Rt.41 Km.2 Gunung Samarinda Kota.Balikpapan, Kalimantan",MEKAR SARI,KEC. BALIKPAPAN TENGAH,KOTA BALIKPAPAN,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
