prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C141834-3400-451A-BCCF-6695397BB863,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651102,Intensive English Course (IEC),K5651102,"Ruko Taman Aster, Blok A-3 No. 3, Cikarang Barat",TAMBUN,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-05-2020,,01-05-2020,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,3,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36D8EDA7-7274-4EBA-A459-9B44E66DAB89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651084,LKP Akupuntur Keppti,K5651084,Jl. Karya Logam No.137 Jati Mulya Tambun Kab. Bekasi Jawa Barat 17515,JATIMULYA,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-2401.AH.01.02 TAHUN 2008,10-06-2008,421.9/11.b/disdik/2016,20-01-2016,Silakan Upload SK,,,0,,2.,,,,yustiariyani@gmail.com,www.keppti-akupuntur.blogspot.com,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A58DAECD-AC44-4650-80C5-E924C32BD4F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668334,LKP BIMBEL DAN KURSUS SIGMA,K5668334,Taman Puri Cendana Blok A2 no.1 RT. 003/016,TRIDAYASAKTI,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503.15/46/VII/SK-BIMBEL/DPMPTSP/2017,21-08-2017,503.15/46/VII/SK-BIMBEL/DPMPTSP/2017,21-08-2017,Lihat SK Operasional,2017-11-08 18,,100,,2.,,,02129086921,sigma.tpc@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/984532C3-0231-4347-8F5E-8E2EC6AFA869,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668666,LKP BIMBEL JI TWO,K5668666,Perum Taman Raya Blok J1 No.2,MANGUNJAYA,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0044843.AH.01.04 TAHUN 2016,30-11-2016,503.15/44/VIII/SK-BIMBEL/DPMPTSP/2017,21-08-2017,Lihat SK Operasional,2018-01-18 14,,90,,2.,,,,kusdarini73@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE05CB09-5D7F-41C0-8552-5ADA19F9EE3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651110,LKP Cahaya Nusantara,K5651110,Jl. Mangun jaya I Km No.90 Tambun Selatan Kab. Bekasi Jawa Barat 17510,MEKARSARI,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,432/87/Kep/Disdik/2009,06-01-2009,432/87/Kep/Disdik/2009,06-01-2009,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9AD747FE-A7D5-41A7-8C26-C1C12F12E606,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668998,LKP EF ENGLISH FIRST,K5668998,Ruko Festive Garden Blok AA 16 No. 78-79,LAMBANGSARI,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0017452.AH.01.01.2017,13-04-2017,503.15/021/IX/SK-LKP/DPMPTSP/2017,18-09-2017,Lihat SK Operasional,2018-04-05 16,,80,,2.,,,02182622900,,www.ef.co.id,-6.280000000000,107.044700000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76ED0E57-2E30-42AF-9C66-81A30507A749,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651108,LKP Fikry Jaya,K5651108,Jl. Raya Mekar Sari RT 05 RW 02 No.29 Tambunan Selatan Kab. Bekasi Jawa Barat 17,MEKARSARI,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9271/DISDIK/2016,19-09-2016,421.9271/DISDIK/2016,19-09-2018,Silakan Upload SK,,,0,,2.,,,,fikryjaya14@gmail.com,fikryjaya@gmail.com,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D804163-4DB5-4210-9933-A8CE27ACC271,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651095,LKP Gita Pertiwi,K5651095,Jl. Jatimulya Raya Blok D/35 Tambun Selatan Kab. Bekasi Jawa Barat,JATIMULYA,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-2272.AH.01.04 TAHUN 2013,26-04-2013,421.9/225/disdik/2015,06-07-2015,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BF86D3C-4DEF-4A4E-84F2-6DC5E57D64CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651098,LKP Handayani,K5651098,Jl. Kebon Kelapa Ruko Fotania Blok N4 No.7 / Rt.04 Rw.08,TAMBUN,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 1 dan KKNI Level 2,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,C-178.HT.01.02 TH.2007,08-06-2007,432/42/Disdik/2009,16-02-2009,Lihat SK Operasional,2017-08-16 15,B,75,,2.,,02188327091,02188327091,lkphandayanibekasi@gmail.com,,-6.268400000000,107.066900000000,0,0,0,4,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bekasi,Tambun Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/289A4FD1-48D2-4C95-BCD2-426DEBA05815,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651111,LKP Intensive English Course,K5651111,Jl. Mangun Jaya No.04 RT 02/14 Tambun Selatan Kab. Bekasi Jawa Barat,MANGUNJAYA,KEC. TAMBUN SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-05-2020,,01-05-2020,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,5,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
