prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCED461F-68EF-4128-B661-C1E509FA2F48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651612,LKP Wijaya Kusuma,K5651612,Jl. Raya Lebak Wangi-Bunar Kec. Cigudeg,RENGASJAJAR,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421/082/00010/DPMPTSP/2018,21-08-2018,421/082/00010/DPMPTSP/2018,21-08-2018,Lihat SK Operasional,2019-01-03 11,,0,,2.,,,,lkpwijayakusuma769@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B908398-93D8-41FC-B2E4-955483837A8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960606,PKBM Bina Warga Mandiri,P2960606,Kp.Cibungur,BANGUNJAYA,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,003/DK-YNA/PKBM/VII/2018,08-07-2018,420/311-Diklus,30-12-2008,Lihat SK Operasional,2019-11-22 16,,0,1. -,2. Lainnya (Serat Optik),PLN,,,pkbmbinawargamandiricigudeg@gmail.com,,-6.439400000000,106.519400000000,7,0,0,12,Siang/6 hari,,2022/2023-2,900,4,0,0,0,0,0,10,3,7,0,0,0,0,7,0,4,3,1,4,1,1,0,0,0,5,2,3,1,0,0,0,0,0,0,Paket C IPS 2013,Tidak Ada
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/757CCC94-CA58-4BCA-839E-0C1D409FD89E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934559,PKBM CAHAYA MANDIRI,P9934559,Jln. Raya Bunar Kp. Bunar RT.01/02,BUNAR,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SYADDAD AL ABBASY MANDIRI,AA1495,001/KEP-YASALAM/XI/2015,27-11-2015,421/210-Disdik,18-02-2013,Silakan Upload SK (link file tidak valid) => [394195-102409--],2020-11-02 12,C,500,1. Indosat IM3,2. Telkom Speedy,PLN,,,pkbmcahayamandiri142@gmail.com,,-6.521400000000,106.495800000000,5,0,0,16,Siang/6 hari,,2022/2023-2,"2,400",7,0,0,0,0,0,20,1,5,0,0,0,0,5,0,0,5,1,3,0,1,0,0,0,5,0,7,0,0,0,0,0,0,0,2013,Indosat IM3
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E22DB89-E6FC-44DA-8D49-5A352EF7EC9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960636,PKBM IBNU RUSY,P2960636,Kp. Cigowong RT.01/06,SUKAMAJU,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan IBNU RUSY,AA1491,800/012-IR/2005,01-04-2005,42134-Diklus,03-05-2012,Lihat SK Operasional,2016-07-25 12,B,600,1. Indosat IM3,2. Telkom Speedy,PLN,,,yayasan.ibnurusy.bogor@gmail.com,,-6.554000000000,106.515000000000,2,0,0,10,Sore/6 hari,,2022/2023-2,450,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,2013,Indosat IM3
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11AFC223-7549-40AC-863F-CB8BF817DDB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960637,PKBM Jayagiri,P2960637,JL.Raya Kadaka,MEKARJAYA,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN JAYA GIRI ANUGRAH BOGOR,AX2049,1,14-06-2011,420/162-PNF,15-03-2010,Lihat SK Operasional,2016-05-10 14,,"1,800",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmjayagiri@yahoo.com,,-6.509627500000,106.521540200000,4,0,0,14,Sehari Penuh/6 hari,,2022/2023-2,900,5,0,0,0,0,0,2,3,4,0,0,0,0,4,0,0,4,1,0,2,1,0,0,0,1,3,5,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CBDBE69-A785-4715-BEB0-33E9E72082A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984841,PKBM LESTARI,P9984841,Kp. Ciangger Sabrang RT. 01 RW. 08,WARGAJAYA,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Baitul Ilmi Cigudeg,AA1487,019/YABI/X/2019,07-10-2019,421/4868-Diklus,22-11-2005,Lihat SK Operasional,2019-11-06 15,,206,1. -,2. -,PLN,,,pkbmlestari2019@gmail.com,,-6.534080200000,106.570667800000,9,0,0,18,Sehari Penuh/3 hari,,2022/2023-2,900,2,0,0,0,0,0,12,1,9,0,0,0,0,9,0,3,6,4,2,3,0,0,0,0,4,5,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9201AD29-3B46-4CE7-AC5A-DA6F85C8055C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998820,PKBM SOBAT DALIT,P9998820,Kp. Susukan RT.003/009,BANYU WANGI,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02/LNA/III/2023,29-03-2023,421/501-Disdik,24-11-2014,Lihat SK Operasional,2023-04-13 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99EACD6F-97CF-4644-97E3-8AC97FCAC3FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997329,PKBM TRI TUNGGAL,P9997329,Kp. Dukuh Wakaf RT 002 RW 002,BATU JAJAR,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Nurul falah,AA1502,010/YNFM/VII/2019,07-07-2019,421/219/00002/DPMPTSP/2021,11-02-2021,Lihat SK Operasional,2021-04-17 21,,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,,pkbmtritunggal@gmail.com,,.000000000000,.000000000000,20,0,0,12,Siang/6 hari,,2022/2023-2,900,3,0,0,0,0,0,18,3,20,0,0,0,0,20,0,4,16,10,4,2,1,1,0,2,12,8,3,0,0,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/862DD520-E1A1-4880-B31B-97217C377E15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960638,PKBM Warga Saluyu,P2960638,Kp.Pasir Angin Rt.02 Rw.02 Kec.Cigudeg,WARGAJAYA,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINA WARGA,AA1494,421/146 55-DIKDAS,03-10-2005,421/146 55-DIKDAS,03-10-2005,Silakan Upload SK (link file tidak valid) => [541232-409883--],2021-11-15 09,,"1,350",1. Indosat Mentari,2. Telkom Speedy,PLN,,,pkbmwargasaluyucigudeg@gmail.com,,-6.559392000000,106.532706800000,8,0,0,11,Siang/6 hari,,2022/2023-2,900,3,0,0,0,1,0,3,5,7,0,1,0,1,7,0,3,5,4,3,0,0,0,0,1,6,2,0,3,0,0,0,0,0,0,2013,Indosat Mentari
Jawa Barat,Kab. Bogor,Cigudeg,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FA32C6E-D4D5-43C8-BD08-BD91F077F60E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960593,PKBM WIJAYA KUSUMA,P2960593,Jl. H. Isyam Kp. Lebakwangi,RENGASJAJAR,KEC. CIGUDEG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,061/YAB/V/2006,22-06-2006,421/3813-Diklus,13-09-2006,Lihat SK Operasional,2016-04-20 09,C,"3,000",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,02518640720,,pkbmwijayakusuma@yahoo.co.id,,-6.453551400000,106.565478600000,6,0,0,6,Sehari Penuh/3 hari,,2022/2023-2,"1,300",5,0,1,2,0,0,10,0,6,0,0,0,6,0,0,5,1,0,2,0,1,2,1,0,6,0,5,0,0,0,1,0,0,0,Paket C IPS 2013,Lainnya (Serat Optik)
