prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F86D6B1F-95E2-4A8A-8539-197C59CB5D4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981557,LKP Bee Smart,K9981557,Villa Mutiara Cinere Blok C2 No.45,GROGOL,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/578/I/2019-PAUD Dikmas,15-01-2019,421.9/10/Ikur/DPMPTSP/2019,31-01-2019,Lihat SK Operasional,2019-07-22 09,,86,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25322588-8285-4A75-895D-2C06C2E9665A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990183,LKP BIMA PUTRA MANDIRI INDONESIA,K9990183,Jl. H. Jaib Blok D No.42 RT.006/001,KRUKUT,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/5033/VII/Disdik/2019,24-07-2019,421.9/0031Kur/DPMPTSP/VII/2019,30-07-2019,Lihat SK Operasional,2020-02-27 07,,280,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDEB464B-F4A2-4291-B561-23FF0EE73814,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981103,LKP BUNDA RENNY,K9981103,Jl. Pendawa Raya N0. 44 RT. 002/004,GROGOL,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/22/IKur/DPMPTSP/2018,26-02-2017,421.9/22/IKur/DPMPTSP/2018,26-02-2017,Lihat SK Operasional,2019-02-20 13,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5153DD58-2CE0-47B9-92BA-0C9D37B35787,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981165,LKP Hypertech Robotic,K9981165,Villa Mutiara Cinera Blok C2 No.45 RT.002/011,GROGOL,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/074125/PAUD-Dikmas/2018,15-11-2018,421.9/141/IKur/DPMPTST/2018,29-11-2018,Lihat SK Operasional,2019-03-17 08,,114,,2.,,,,hypertech.robotik@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FBBA17E-F264-4B64-9C96-E1789225A1AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998598,LKP KURSUSMART,K9998598,Jl. Madrasah No. 47 RT. 005 RW. 006,LIMO,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/0087Kur/DPMPTSP/X/2022,03-10-2022,421.9/0087Kur/DPMPTSP/X/2022,03-10-2022,Lihat SK Operasional,2023-04-06 10,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/362944AA-498B-4A1F-8303-9CEA7ECA2D0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990170,LKP OASE PRATAMA INDONESIA,K9990170,Jl. Mampang Indah I/48 A RT.001/008,GROGOL,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/8284/X/Disdik/2019,16-10-2019,421.9/0004Kur/SPMPTSP/I/2020,03-01-2020,Lihat SK Operasional,2020-02-25 11,,720,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAFA9F45-92EF-43E3-A4BE-1EA68AAAEFE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662299,LKP Prima ayu,K5662299,Jl.Wahid kasim no.73 Limo Cinere Depok,LIMO,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Prima Ayu Sejahtera/LKP PRIMA AYU,AD7716,001/LPKPA/07/2003,30-07-2004,421.9/26/IKur/DPMPTSP/2018,13-03-2018,Silakan Upload SK,,C,0,,2.,,021 7532782,021 7546486,haryati.massie@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Kesehatan,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD5F3A95-4430-4225-858A-0A8BCABD8707,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998657,LKP SANGGAR SILAT QILSY KIDS,K9998657,Jl. Perjuangan N0. 213 RT. 005 RW. 001,GROGOL,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/0022Kur/DPMPTSP/IV/2023,28-04-2023,421.9/0022Kur/DPMPTSP/IV/2023,28-04-2023,Lihat SK Operasional,2023-05-15 14,,68,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B177E6C-3A34-4AAE-93A4-7DFF97C4F5E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981287,LKP Total Mind Learning,K9981287,Jl. Krukut Raya B3,KRUKUT,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/074282/PAUD Dikmas/X/2018,15-11-2018,421.9/143/IKur/DPMPTSP/2018,29-11-2018,Lihat SK Operasional,2019-04-16 11,,86,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BDE69A7-A418-4162-8389-2A589499D634,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964853,PKBM HARAPAN MANDIRI,P2964853,JL.MESJID AL-MUJAHIDIN,MERUYUNG,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/6-PNFI/Disdik/2015,06-03-2015,421.1/6-PNFI/ Disdik/2015,06-03-2015,Lihat SK Operasional,2017-02-01 09,,0,1. XL (GSM),2. Telkom Speedy,PLN,,,harapanmandiri53@yahoo.com,,-6.362717200000,106.783123500000,12,0,0,14,Malam/6 hari,,2022/2023-2,"1,300",13,0,0,0,0,0,18,0,11,0,1,0,6,6,0,10,2,2,2,3,0,3,0,2,6,6,13,0,0,0,0,0,0,0,2013,XL (GSM)
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A351C287-2D63-4823-85D7-E981796E7332,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948117,PKBM MANDIRI ANNUUR,P9948117,JL. GROGOL RAYA NO.121 RT.04 RW.10,GROGOL,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Masjid Al-Muhajirin wal Anshar,AD7715,421.9/01-PNFI/DISDIK/2015,21-01-2015,421.9//0060Kur/DPMPTSP/IX/2020,21-01-2015,Lihat SK Operasional,2020-11-28 08,C,"1,100",1. -,2. Telkom Speedy,PLN,,02177802283,pkbm.annuur@gmail.com,http,-6.371383800000,106.786521200000,23,0,0,27,Sehari Penuh/6 hari,,2022/2023-2,"5,500",12,0,2,10,0,0,26,6,23,0,0,0,0,23,2,6,15,4,4,4,5,3,3,0,11,12,12,0,0,0,2,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5185B4B1-ADE2-4E61-AA67-0C27A560F40E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997993,PKBM PRIMAGO INDONESIA,P9997993,Jl. Perum Palem Ganda Asri Blok A2 No. 1 RT. 001/007,MERUYUNG,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.10/0024/PKBM/SIMPOK/DPMPTSP/XII/2021,24-12-2021,421.10/0024/PKBM/SIMPOK/DPMPTSP/XII/2021,24-12-2021,Lihat SK Operasional,2022-02-14 23,,100,1. -,2. Telkom Speedy,PLN,,,pkbmprimago@gmail.com,,.000000000000,.000000000000,3,0,0,6,Sehari Penuh/5 hari,,2022/2023-2,"1,000",7,0,0,1,0,0,0,3,3,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,1,2,7,0,0,0,0,0,0,0,Paket C IPS 2013,Tidak Ada
Jawa Barat,Kota Depok,Limo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/357B2941-96EF-40C4-BAE5-000234CE8FE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984242,PKBM Total Mind Learning,P9984242,Jl. Raya Krukut RT.002/004,KRUKUT,KEC. LIMO,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/03411/V/2018/PAUD,21-05-2018,421.9/75/IKur/DPMPTST/2018,06-06-2018,Lihat SK Operasional,2019-03-05 11,,120,,2.,,,,,,-6.381295200000,106.773873400000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
