prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63CD4414-F931-4EED-9DF0-6DD06840C820,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998341,LKP ALTASMIM ALJIRAFIKI ALFAZZA,K9998341,Dusun Teungku Imumsyah,KRUENG BARO BB KRUENG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503/DPMPTSP/91/2022,01-09-2022,91 Tahun 2022,01-09-2022,Lihat SK Operasional,2022-11-08 12,,430,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7588D504-FC6E-4B92-A9FE-37E9087AD89D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667760,LKP BERKAT ILMU,K5667760,Jln. Jangka Desa Meunasah Timu,MATANG GLP DUA MEUNASAH TIMU,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,55,19-04-2016,496,28-07-2019,Lihat SK Operasional,2020-06-26 03,C,100,,2.,,,,lkpberkatilmu@gmail.com,http,5.198300000000,96.789300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Teknologi dan Rekayasa,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EDB563-064B-4234-AE87-EF5FAC9E7EDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651402,LKP Islam Mutiara,K5651402,"Desa Paya Meuneng Kecamatan Peusangan Kab.Bireuen, Aceh 24261",PAYA MEUNENG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,43,22-08-2007,367,14-12-2015,Lihat SK Operasional,2017-04-11 14,C,0,,2.,,,,lkpislammutiara@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FD9B85E-1DA9-4BBE-844E-489268E8AEB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667626,LKP KREASI BANGSA,K5667626,Jln. Medan - Banda Aceh,TANJONG PAYA,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,49,29-12-2014,58,11-03-2015,Lihat SK Operasional,2017-03-22 19,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD2AA4EF-1445-4321-A55C-E9AD095420D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651417,LKP Kuta Raja,K5651417,Desa Paya Meuneng Kec.Peusangan Kab.Bireuen Aceh,PAYA MEUNENG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,03,03-02-2010,419,06-11-2018,Lihat SK Operasional,2019-03-27 12,C,0,,2.,,,,lkp.kutaraja@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C10412-C385-4092-9534-42F10D589361,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996595,LKP PEUSANGAN RAYA ACEH,K9996595,Jln. Kampus Almuslim,PAYA CUT,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEUSANGAN RAYA ACEH,AX7662,309,16-06-2020,309,16-06-2020,Lihat SK Operasional,2020-09-02 23,,780,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2FE7995-856B-4BD1-B6EC-9256F037F0D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651403,LKP Pribadi Mandiri,K5651403,"Desa Tanjong Mesjid Kec. Peusangan Kab.Bireuen, Aceh",TANJONG MESJID,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,07,10-06-2013,291,02-11-2015,Lihat SK Operasional,2017-04-11 15,B,0,,2.,,,,rosd6208@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Pariwisata,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/768B58FC-0C95-4E91-A679-C12AD55A55DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998062,LKP TEUKU SYAKIR,K9998062,Jalan Paya Kura,PAYA CUT,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEUSANGAN RAYA ACEH,AX7662,235 Tahun 2019,23-05-2019,236 Tahun 2019,23-05-2019,Lihat SK Operasional,2022-06-05 08,,"1,000",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B10DABD2-6FC1-4395-BF9E-1A3658ACEDD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651427,LKP Usaha Mandiri,K5651427,"Gampong Raya Dagang Kec. Peusangan, Bireuen  Kab.Bireuen, Aceh 24261",GAMPONG RAYA DAGANG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,09,14-12-2011,227,24-05-2016,Lihat SK Operasional,2018-01-31 12,,0,,2.,,,,lkpusaha.mandiri@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E6359A9-79F8-49B4-A468-E1F07D0ED887,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989757,LKP YAYASAN BUNGONG JEUMPA ACEH,K9989757,Jln. Jangka,MEUNASAH NIBONG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,144,27-03-2012,542 / 2019,09-09-2019,Lihat SK Operasional,2019-09-30 10,,"1,000",,2.,,,,bungongjempaaceh@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
