prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88225023-BDDA-4086-8F09-C2BCA7DDD6F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650687,LKP Akreditas Mengemudi,K5650687,"Stadion Sultan Agung, Pacar",BANGUNHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,79,22-02-2010,27/LKP/P/XI/2022,01-11-2022,Silakan Upload SK (link file tidak valid) => [551375-472872--],2022-11-02 08,,0,,2.,,,,,www.akreditasmengemudi.com,.000000000000,.000000000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1B45EE2-EC2B-477C-9157-F5B1356F6E70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650673,LKP An-Nisa,K5650673,Kepuhan RT.08,TIMBULHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,31,10-12-2009,24/LKP/P/X/2022,07-10-2022,Lihat SK Operasional,2022-10-19 11,B,144,,2.,,02746463135,02746463135,lkp.annisa.bantul@gmail.com,,-7.868100000000,110.371100000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D9200E8-7FB4-4CCC-A12C-35E71EECEFA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650704,LKP Niassari,K5650704,"Jl.Parangtritis, KM. 6,5 Ngijo Demangan No.16 RT.03",BANGUNHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Kursus,KKNI Level 2 dan KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,24/LKP/P/XII/2021,30-12-2021,24/LKP/P/XII/2021,30-12-2021,Silakan Upload SK (link file tidak valid) => [563331-485592--],2021-12-31 11,,0,,2.,,,,,,7.852000000000,110.359400000000,2,0,0,3,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0219325-DFE9-4A9D-B64D-C6F8E611E144,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669266,LKP RUMAH SEHAT MANDIRI,K5669266,"Jl. parangtritis Km 9,5 Ruko Gabusan Blok A.2",TIMBULHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01,22-02-2018,15/LKP/P/VI/2022,16-06-2022,Lihat SK Operasional,2022-06-17 08,C,0,,2.,,,,,www.privatpijat.com,-7.872800000000,110.360300000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C57431A-2C62-4FBC-9CA1-24EFE8459227,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937247,MADRASAH SALAFIYAH PP AL-MUNAWWIR,69937247,Krapyak Tromol Pos 5 Yogyakarta 55002,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,66,31,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A27CD5E-7D27-4B46-A066-12125878ED69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960966,PKBM PERSADA,P2960966,Cepit RT 05,PENDOWOHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,030/PKBM/P/X/2019,07-10-2019,22/PKBM/P/X/2022,05-10-2022,Lihat SK Operasional,2022-10-07 08,C,0,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,dinkacaca@yahoo.co.id,,-7.863848300000,110.339051700000,18,0,0,13,2013,Malam/6 hari,,2022/2023-2,"1,300",11,0,1,1,7,0,2,8,10,0,5,3,6,12,0,9,9,2,3,0,2,3,4,4,5,13,11,0,0,0,1,0,0,0,Lainnya (Serat Optik)
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AC04A12-DA6D-4DC5-8DF4-3257703CB850,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951414,PPS Al Kandiyas,69951414,Krapyak Kulon RT 05 Panggungharjo Sewon Bantul,PANGGUNGHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.827600000000,110.361800000000,0,50,33,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AE9A46B-EE7C-4F93-8313-F1D8CB0AFF18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033641,PPS. AN NUR,70033641,NGRUKEM PENDOWOHARJO SEWON BANTUL,PENDOWOHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,2437/Kk.12.01/3/PP.00.7/06/2022,29-06-2022,2437/KA.12.01/3/PP.00.7/06/2022,29-06-2022,Lihat SK Operasional,2022-09-22 09,,378,,2.,,,,,,.000000000000,.000000000000,0,16,17,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32F8B37A-F2F8-4474-9563-709BB27CB731,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9952556,SKB BANTUL,P9952556,Jl. Imogiri Barat Km 7 Semail,BANGUNHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,NEGERI,SKB,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,20/2018,02-01-2018,20/2018,02-01-2018,Lihat SK Operasional,2016-10-25 10,B,0,1. -,2. Lainnya (Serat Optik),PLN & Diesel,02744396012,02744396012,upt.skbantul@bantulkab.go.id,http,-7.852595000000,110.372435000000,25,0,0,14,2013,Sehari Penuh/5 hari,,2022/2023-2,"3,002",3,0,0,0,2,1,7,16,21,0,1,3,5,20,0,18,7,2,9,2,4,1,2,5,8,17,3,0,0,0,0,0,0,0,Tidak Ada
D.I. Yogyakarta,Kab. Bantul,Sewon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44800392-06A6-4076-A7EB-F3AA269A6DC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026477,SPM. MADRASAH SALAFIYAH MUADALAH AL MUNAWWIR,70026477,KRAPYAK SEWON BANTUL DI YOGYAKARTA,PANGGUNGHARJO,KEC. SEWON,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,1449 TAHUN 2021,16-03-2021,1449 TAHUN 2021,16-03-2021,Lihat SK Operasional,2022-03-01 21,,"1,999",,2.,,,,,,.000000000000,.000000000000,0,13,12,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
