prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D1FC73D-AD2B-4914-B3CD-9CF740E86FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990448,LKP AL-AZKA KETAPANG,K9990448,Jl. Celincing Rt. 07 Rw. 03 Desa Sukabaru,SUKA BARU,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ZULFA AULIAN SUKABARU TERAMPIL,AX3057,763/DISDIK-E.2/2020,29-06-2020,763/DISDIK-E.2/2020,29-06-2020,Lihat SK Operasional,2020-07-07 21,,700,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71EFB19B-B97C-4C3E-9C95-80C1F4B57953,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654778,LKP Dian Komputer,K5654778,Jl. WR. Supratman No.58 Ketapang Kalimantan Barat,KAUMAN,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/005/Disdik-E.3/2018,13-09-2018,421.9/005/Disdik-E.3/2018,13-09-2018,Lihat SK Operasional,2018-09-13 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA04FE47-ABF9-426E-BB68-1BB1AC7AE729,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668826,LKP NAN KOMPUTER,K5668826,Jalan Pulau Seribu Kelurahan Kauman,KAUMAN,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,080/DISDIK-E.2/2018,29-01-2018,080/DISDIK-E.2/2018,29-01-2018,Lihat SK Operasional,2018-03-05 23,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7170E00-09B0-4753-B357-EF16FA458676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934878,PKBM ASOKA,P9934878,Jln. P Sepadu Rt 011 Rw 004,MULIA KERTA,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,09,07-05-2007,712/DISDIK-E.2/2020,18-06-2020,Lihat SK Operasional,2021-10-11 08,B,96,1. -,2. Telkom Speedy,Lainnya,,,pkbmasoka99@gmail.com,,-1.856596900000,109.986049500000,11,0,0,7,2013,Sore/6 hari,,2022/2023-2,900,6,0,0,0,4,4,2,2,7,0,2,2,5,6,0,10,1,2,1,4,2,0,2,0,3,8,6,0,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7D6C5FE-FAB5-48A5-9FC4-64916D4888C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996451,PKBM BANCO,P9996451,JL. ARIF RAHMAN HAKIM NO. 75,BANJAR,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,663/DISDIK-E.2/2019,15-07-2019,663/DISDIK-E.2/2019,15-07-2019,Lihat SK Operasional,2020-07-03 15,,0,,2.,,,,,,-1.890861300000,110.046418600000,0,0,0,0,Paket C IPS 2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BFC0BCC-5C5C-4185-8617-2A8DD406052E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984564,PKBM KARIB,P9984564,Jl. Wolter Monginsisdi Rt. 09 Rw. 03,KAUMAN,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,20,05-01-2017,571/DISDIK-E.2/2019,24-07-2019,Lihat SK Operasional,2019-08-02 09,B,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmkaribketapang@gmail.com,,-1.841128400000,109.932834200000,2,0,0,7,2013,Sehari Penuh/3 hari,,2022/2023-2,"1,300",3,0,0,2,2,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AB45BBA-E79F-497B-96C7-080247CA732C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9954080,PKBM MAMBAUL KHAIRAT,P9954080,Jln Pilau Seribu Gang Pontren,KAUMAN,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,050/YY-AKH/KTP/I/2009,01-01-2009,02/PPS/P.WJ/2009,02-04-2009,Lihat SK Operasional,2016-11-18 20,,"5,700",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbm.mambaulkhairat@gmail.com,,-1.859571200000,109.964336900000,4,0,0,5,Paket C IPS 2013,Sehari Penuh/3 hari,,2022/2023-2,900,5,0,0,0,0,0,6,0,4,0,0,0,0,4,1,3,0,0,2,1,1,0,0,0,2,2,5,0,0,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA020AFA-E6D3-42BB-A7BF-557E4E20C5D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934767,PKBM SUKABARU TERAMPIL,P9934767,Jln. Celincing Rt 07 / Rw. 03,SUKA BARU,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,PKBM,"Paket B, Paket C,  dan PAUD","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AX3057,21,02-04-2013,421.9/0138/DISDIK - E.1,15-06-2020,Lihat SK Operasional,2021-10-08 14,B,420,1. Telkom Speedy,2. Telkom Speedy,PLN,,,terampilpkbmsukabaru@gmail.com,,-1.855407100000,109.949762700000,16,0,0,10,2013,Sehari Penuh/3 hari,,2022/2023-2,"4,400",4,0,0,0,4,2,4,8,12,1,3,0,2,14,0,9,7,3,4,3,4,0,1,1,4,12,4,0,0,0,0,0,0,0,Telkom Speedy
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03CC2739-A470-49D2-B487-1E3A0AF0AC66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931050,PPS. NUR ILAHI,69931050,Jl. Tunas Harapan,BANJAR,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,23,26,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kalimantan Barat,Kab. Ketapang,Benua Kayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CD3FB10-4BDE-42FB-A671-2D8399976475,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9945823,SPNF NEGERI SKB KETAPANG,P9945823,Jln Pangeran Kusumajaya,MULIA KERTA,KEC. BENUA KAYONG,KAB. KETAPANG,PROV. KALIMANTAN BARAT,NEGERI,SKB,"Paket A, Paket B, Paket C,  dan PAUD","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0293/0/1981,14-10-1981,42 tahun 2017,28-11-2016,Lihat SK Operasional,2018-08-06 09,B,"20,000",1. 3 (Tri),2. Telkom Speedy,PLN,,,skbketapang@gmail.com,http,-1.852500000000,109.993000000000,7,0,0,7,2013,Sehari Penuh/6 hari,,2022/2023-2,"15,000",5,0,1,0,0,0,0,7,7,0,0,0,0,7,0,3,4,3,0,3,0,0,1,0,1,6,0,5,0,0,0,1,0,0,3 (Tri)
