prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A33FB6CB-9803-40BA-A281-390A6A7EEABB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655365,LKP Central Com,K5655365,Dusun Padang Bulan,AEK GOTI,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/846/PNFI/2016,06-01-2016,421.9/846/PNFI/2016,06-01-2016,Lihat SK Operasional,2017-09-27 15,,32,,2.,,,,cetralcom17279@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDABA6DA-F91D-4047-AF5F-7A9390268832,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668638,LKP ETRI TAYLOR,K5668638,Jl. Ujung Padang,ULU MAHUAM,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.1/2222/PAUDNI/2017,20-07-2017,421.1/2222/PAUDNI/2017,20-07-2017,Lihat SK Operasional,2018-01-10 15,B,80,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB765EC9-C0B5-4A44-9A0B-D92241272C94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997162,LKP FOCUS TRAINING CENTRE,K9997162,Dusun Salingsing,ULU MAHUAM,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/0002/DPMPPTSP-LS/ILPK/III/2021,03-03-2021,503/0002/DPMPPTSP-LS/ILPK/III/2021,03-03-2021,Lihat SK Operasional,2021-03-31 17,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30BAD78D-B78F-445F-B8EC-4A1DDCEAD7A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655378,LKP Mandiri Komputer,K5655378,Dusun Ujung Pandang,ULU MAHUAM,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/847/PNFI/2016,09-01-2016,421.9/847/PNFI/2016,09-01-2016,Lihat SK Operasional,2017-09-27 11,C,0,,2.,,,,titinherawati187@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/316A9FD0-B572-46EE-B770-60E60FA09917,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990003,LKP MARS COMPUTER,K9990003,Dusun Pandan Sari,AEK GOTI,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/0009/DPMPPTSP-LS/ILPK/X/2019,10-10-2019,503/0009/DPMPPTSP-LS/ILPK/X/2019,10-10-2019,Silakan Upload SK,,,400,,2.,,,,marscomputer216@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22AB7102-B329-4F5E-BCBE-909DE8890952,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997916,LKP MAULANA COMPUTER,K9997916,Ulumahuam,ULU MAHUAM,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/0004/DPMPPTSP-LS/ILPK/III/2022,09-03-2022,503/0004/DPMPPTSP-LS/ILPK/III/2022,09-03-2022,Lihat SK Operasional,2022-03-21 22,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DABF7209-003E-4C03-96E6-635DF836DBBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655373,LKP Miki Salon,K5655373,Jl. Besar Silangkitang,AEK GOTI,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,106/KEP-17.3/III/2011 Nomor Akta,01-11-2011,421.1/356/LKP/PAUDNI/2018,15-03-2018,Lihat SK Operasional,2019-07-22 19,B,400,,2.,,,,miki.salon@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Pariwisata,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EA1778A-4CAD-4ACE-9A43-2DED0812E010,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996838,LKP PENJAHIT ANGGUN,K9996838,Dusun Tanjung Beringin,BINANGA DUA,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/0020/DPMPPTSP-LS/Sekolah/XI/2020,06-11-2020,503/0020/DPMPPTSP-LS/Sekolah/XI/2020,06-11-2020,Lihat SK Operasional,2020-12-21 12,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98D2792B-0C43-42CE-917F-8DAD9E6C2247,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997915,LKP ROSKA TEKNIK,K9997915,Ulumahuam,ULU MAHUAM,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/0003/DPMPPTSP-LS/ILPK/III/2022,09-03-2022,503/0003/DPMPPTSP-LS/ILPK/III/2022,09-03-2022,Lihat SK Operasional,2022-03-21 22,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Silangkitang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D449B1F3-0814-4DF7-8DCB-9551A3CC39A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668390,LKP SUPIAN COMPUTER,K5668390,Jl. Besar Sumber Sari Atas,MANDALA SENA,KEC. SILANGKITANG,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.1/3460/PAUDNI/2017,02-11-2017,421.1/3460/PAUDNI/2017,02-11-2017,Lihat SK Operasional,2017-11-20 15,,100,,2.,,,,supiansupian748@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
