prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08143242-02BD-4DC3-AAB8-45F4F95CEA1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997040,LKP AA SALON,K9997040,JL. M. BOYA LR. TANGKUBAN PERAHU No. 7A,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,126/DISDIK-PAUDNI/VI/2017,20-06-2021,126/DISDIK-PAUDNI/VI/2017,20-06-2017,Lihat SK Operasional,2021-03-02 04,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/204D1511-A367-47FD-92A4-FFB14A880F4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980776,LKP AL AFKAR ENGLISH COURSE,K9980776,JL. TELAGA BIRU Gg. MUTIARA,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,08,09-05-2018,908/DISDIK-PAUD&DIKMAS/X/2018,17-09-2018,Lihat SK Operasional,2018-10-17 23,,840,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D29EAC2-8C92-427E-BE69-1FB5F52AF261,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653531,LKP Annis Fandini,K5653531,Jl. Subrantas Rt.002 Rw.006 Tembilahan Kab.Indragiri Hilir Provinsi. Riau,TEMBILAHAN HILIR,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,309/DISDIK-PAUDNI/VII/2016,27-07-2016,309/DISDIK-PAUDNI/VII/2016,27-07-2016,Lihat SK Operasional,2017-08-28 15,C,36,,2.,,,,annis.fandini46@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E5180AF-A006-457F-B5F0-4E7E0FA06ED6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996612,LKP ENGLISH CLUB,K9996612,JL. LINGKAR I LR. LINGKAR JADI NO 78,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,596/DISDIK-PAUD DAN DIKMAS/VII/2020,13-07-2020,596/DISDIK-PAUD DAN DIKMAS/VII/2020,13-07-2020,Lihat SK Operasional,2020-09-15 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/684C860F-71CF-4199-808D-DA62F25685D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653542,LKP Imtiaz Collection,K5653542,"Jl. Gunung Daek Lr. Pulau Weh  Kec. Tembilahan Kota,  Kab. Indragiri Hilir, Riau",TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01 TANGGAL 01 APRIL 2013,01-04-2013,935/PAUD-DIKMAS/VIII/2017,21-08-2017,Lihat SK Operasional,2017-09-05 11,C,0,,2.,,,,imtiaz.collection212@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Pariwisata,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/283A4D12-A3DE-4AEE-BFF3-5D049775D2D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669034,LKP MADANI SCHOOL,K5669034,JL. KEMBANG Gg. NUSA INDAH 2,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,009/DISDIK-PAUD&DIKMAS/VII/2017,24-07-2017,009/DISDIK-PAUD&DIKMAS/VII/2017,24-07-2017,Lihat SK Operasional,2018-04-12 11,,375,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67BC5F7F-ABEB-4ED2-9C16-F1D713B57C4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669032,LKP MATIK-BIM,K5669032,JL. BUDIMAN RT.03 RW. 17,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,045/PAUD-DIKMAS/I/2018,28-12-2017,045/PAUD-DIKMAS/I/2018,15-01-2018,Lihat SK Operasional,2018-04-12 11,,255,,2.,,,,matik.bim@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55D67470-28A8-4EC5-A5CE-42192F3FF39A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653528,LKP Oby Komputer,K5653528,Jl. Kapten Mucktar Tembilahan Kab.Indragiri Hilir Provinsi. Riau,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,17/PAUD-DIKMAS/IV/2017,03-04-2017,17/PAUD-DIKMAS/IV/2017,03-04-2017,Lihat SK Operasional,2017-04-10 16,B,0,,2.,,,,obykomputer@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D789EE8B-82F7-4723-BF08-348D7DB0CF0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653529,LKP Said Computer,K5653529,Jl. M.Boya No.44 Tembilahan Kota Kab.Indragiri Hilir Provinsi.Riau 29212,TEMBILAHAN KOTA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1398/DISDIK-PAUDNI/VIII/2016,24-08-2016,1398/DISDIK-PAUDNI/VIII/2016,24-08-2016,Lihat SK Operasional,2019-04-24 14,B,0,,2.,,,,halimsaid51@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Riau,Kab. Indragiri Hilir,Tembilahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED669932-8BC4-423B-AA8D-5D43C8992FB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980780,LKP TEMBILAHAN INSTITUTE,K9980780,jl. karya No. 8 RT.02 RW. 01,PEKAN ARBA,KEC. TEMBILAHAN,KAB. INDRAGIRI HILIR,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,220,16-07-2018,827/DISDIK-PAUD&DIKMAS/VII/2018,13-08-2018,Lihat SK Operasional,2018-10-19 09,,180,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
