prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5470FD21-E99A-4C34-BF99-3AB3FB6997FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668020,LKP AL QOLAM,K5668020,Dusun Krajan RT.01 RW.02,KERPANGAN,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perkumpulan Lembaga Kursus dan Pelatihan Al Qolam,AB2939,420/315/426.101/2013,28-01-2013,420/315/426.101/2013,28-01-2013,Lihat SK Operasional,2017-08-08 01,C,0,,2.,,,,lkpalqolamleces@gmail.com,www.alqolamjaya.com,-7.828300000000,113.219400000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3C695B7-5AE5-40B5-9D34-6DC16CA2B4B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937199,PAKET PP. MIFTAHUL ULUM,69937199,DSN MASJID RT/RW,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C048610-DAE6-4B67-8F2B-9D75A250123A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937198,PAKET PP. MIFTAHUL ULUM,69937198,DSN MASJID RT/RW,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/876ECA75-115B-4E28-9941-665F866DE051,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934701,PKBM MANDIRI,P9934701,JL.RONGGOJALU 214 RT.09 RW.003,SUMBERKEDAWUNG,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420/143/426.101/2013,07-01-2013,420/143/426.101/2013,07-01-2013,Lihat SK Operasional,2016-05-10 10,B,180,1. -,2. Telkom Speedy,PLN,0335680046,,pkbmmandiri214@gmail.com,http,-7.848074500000,113.239682300000,4,0,0,9,2013,Sore/6 hari,,2022/2023-2,"3,500",6,0,1,0,1,0,6,0,4,0,0,0,0,4,0,1,3,0,1,1,1,1,0,0,3,1,6,0,0,0,1,0,0,0,Tidak Ada
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/229877B6-0971-486F-B159-41023AC0AB65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951490,PPS Al Ihsan,69951490,RT. 003 RW. 002,KERPANGAN,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,2941/Kk.13.8/3/PS.00/12/2019,12-12-2019,2941/Kk.13.8/3/PS.00/12/2019,12-12-2019,Lihat SK Operasional,2022-06-09 12,,0,,2.,,,,,,.000000000000,.000000000000,0,35,39,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5675A77E-EA31-48FA-AC7F-AAB96F6C3A3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951504,PPS Al Ihsan Ula,69951504,Kerpangan,KERPANGAN,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/384D384D-FF48-4EDE-8717-16B6A8CD5164,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951477,PPS Al Islahiyah,69951477,Jln. KH. MANSUR  Jorongan 67273,JORONGAN,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,2945/Kk.13.8/PS.00/12/2019,13-12-2019,2945/Kk.13.8/PS.00/12/2019,13-12-2019,Lihat SK Operasional,2022-06-09 23,,0,,2.,,,,,,-7.826000000000,113.220600000000,0,33,69,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/698D5B12-1A7E-4F90-B1E9-4B536FCC85C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951479,PPS Al-Robithoh,69951479,Kerpangan Leces Probolinggo,KERPANGAN,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20701487-0B73-43F1-A4B7-AD380C4A5EE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951478,PPS Mambaul Ulum,69951478,Dusun Kedung RT 10 RW 04,TIGASAN KULON,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Leces,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED332D28-C584-4576-BD42-AF0B2AF526DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951493,PPS Mambaul Ulum,69951493,Dusun Kedung RT 10 RW 04,TIGASAN KULON,KEC. LECES,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
