prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF8A9E54-2D59-41CF-9668-C02B14829B27,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669197,LKP BBI SALEMBA,K5669197,Ruko Permata Depok No. 14 A,PONDOK JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/44/IKur/DPMPTSP/2018,19-04-2018,421.9/44/IKur/DPMPTSP/2018,19-04-2018,Lihat SK Operasional,2018-05-24 12,,100,,2.,,,02177210196,bbisalemba.ctym@gmail.com,www.bbisalembaprestasi.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12ACF91C-7AB4-4597-B1CF-EE051042D61D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990174,LKP Bunda Mandiri Sejahtera,K9990174,Perum Lembah Griya Indah Blok F 5/1 RT.003/009,CIPAYUNG,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/0052Kur/DPMPTSP/IX/2019,11-10-2019,421.9/0052Kur/DPMPTSP/X/2019,11-10-2019,Lihat SK Operasional,2020-02-26 07,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Kesehatan,
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BADB48FD-69E8-428B-8228-1A4A0CED9B67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668744,LKP RATU AYU,K5668744,Permata Depok Regency Ruko Block A RT. 02 RW. 05 Kel. Kel. Ratu Jaya Kec. Cipayu,RATU JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/ 1/ IKur/ DPMPTSP/2018,09-01-2018,421.9/ 1/IKur/DPMPTSP/ 2018,09-01-2018,Lihat SK Operasional,2018-02-14 09,C,51,,2.,,,021290973667,lkpratuayu@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Kesehatan,
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A966E257-11CB-47BC-91C7-DE40E782E30B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998427,PKBM BINA BERDIKARI INSANI,P9998427,Jl. Pinus Raya Blok K 1A No. 4 Perdep,PONDOK JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/0031Kur/DPMPTSP/IV/2022,13-04-2022,421.9/0031Kur/DPMPTSP/IV/2022,13-04-2022,Lihat SK Operasional,2022-08-18 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC605B46-A13A-48CE-8294-E8D7E7109B89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9985029,PKBM Inspirasi Anak Negeri,P9985029,Jl. Raya Depok - Citayam KM. 4  No. 58,PONDOK JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,042//SK-IAN/VI/2018,10-06-2018,421.10/0007/SIMPOK/DPMPTSP/XI/2019,02-12-2019,Lihat SK Operasional,2020-01-28 13,B,500,1. Telkom Speedy,2. Telkom Speedy,PLN,,02177805754,,,-6.436919700000,106.809772000000,2,0,0,12,Sehari Penuh/5 hari,,2022/2023-2,"1,300",12,0,0,2,0,0,4,0,2,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,1,1,12,0,0,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA2BE439-29E8-47C4-AE8D-BFC0E339585A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964859,PKBM MAWADDAH,P2964859,Jl. Utan Jaya RT 08/03 Kel. Pondok Jaya Kec. Cipayung Kota Depok,PONDOK JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Daarul Husnayain,AD7720,421.9/411-PNF/Disdik/2010,17-03-2010,421.9/31-PNF/Disdik/2014,18-04-2014,Lihat SK Operasional,2016-11-28 14,C,"3,570",1. -,2. Telkom Speedy,PLN,,,pkbm_mwd@yahoo.co.id,,-6.440089900000,106.811834000000,7,0,0,8,Sehari Penuh/3 hari,,2022/2023-2,"5,500",7,0,0,2,0,0,10,1,7,0,0,0,6,1,0,6,1,0,1,1,3,0,1,1,5,2,6,1,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/578C0747-89D5-4A00-B08A-37A6703F66F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948118,PKBM NURUL SOFWA,P9948118,Jl. Raya Citayam  RT. 001/003,RATU JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/0019Kur/DPMPTSP/V/2019,22-05-2019,421.9/0019 Kur/DPMPTSP/V/2019,22-05-2019,Lihat SK Operasional,2016-09-16 14,C,106,1. -,2. Telkom Speedy,PLN,,,pkbmnurulsofwa@gmail.com,http,-6.407100000000,106.826500000000,3,0,0,7,Sehari Penuh/3 hari,,2022/2023-2,"1,300",9,0,1,0,0,0,11,0,3,0,0,0,0,3,1,2,0,0,1,0,0,1,0,1,2,1,9,0,0,0,1,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38BEF3D9-08A5-496B-9342-881A19C76450,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997838,PKBM SAHABAT PENA,P9997838,Kp. Rawageni RT. 001/001,RATU JAYA,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SAHABAT PENA,AX2534,015/YSP/SKPKBM/VIII/2020,07-08-2020,421.10/0015/PKBM/SIMPOK/DPMPTSP/XI/2021,12-11-2021,Lihat SK Operasional,2023-04-12 08,,500,1. Telkom Speedy,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,4,0,0,5,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,4,3,4,0,0,0,2,2,0,2,2,0,2,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,Paket C IPS 2013,Telkom Speedy
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/835427C4-7F8D-4760-A9CA-162B5396834B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964855,PKBM TUNAS HARAPAN,P2964855,JEMBATAN SERONG NO. 14 Rt 003/004,CIPAYUNG,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,03,13-12-2013,421.9/117-PNFI/DISDIK/2016,05-05-2016,Lihat SK Operasional,2021-12-22 19,B,"1,500",1. -,2. Telkom Speedy,PLN,,02177888304,sobari1980@gmail.com,,-6.422708800000,106.801212200000,3,0,0,13,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,1,2,0,0,11,1,3,0,0,0,1,2,0,2,1,0,0,1,0,1,0,1,2,1,3,0,0,0,1,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Depok,Cipayung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6606AC9B-1EDB-401B-A0F4-B5EBF41C6522,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951203,PPS Tsaqofah Islmiyah,69951203,Jl Pesantren (SMP 160) Rt.03/03 No.32,KEC. CIPAYUNG,KOTA DEPOK,PROV. JAWA BARAT,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
