prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/512F9673-5455-48EB-A404-F6681EF82ED0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665125,LKP AQVIR,K5665125,Jl.Sis-Aljufri II no.5 Kota Palu,SIRANINDI,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,KKNI Level 2,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,800/1372/Pend/2002,22-01-2002,421.9/1980/Dikbud,15-06-2015,Silakan Upload SK,,Terakreditasi,317,,2.,,,,lkp.aqvir@gmail.com,,.000000000000,.000000000000,0,0,0,2,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3310816-A24A-4C7E-A94E-D114F19F290B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665152,LKP Cha Cha Salon,K5665152,Jl.Manggis No.63 Kota Palu,BALAROA,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/4164.a/Pend,03-12-2013,892.5/3337/Pend,16-10-2017,Silakan Upload SK,,B,0,,2.,,,,chacha.salonlkp@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEC23500-9F57-4A9B-8DD2-1C7894F1F6CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5649419,LKP Diana,K5649419,"Jl.Kunduri 07 Palu, Sulteng",KAMONJI,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/663/Pend,15-01-2008,892.5/068/Pend,08-01-2018,Silakan Upload SK,,,0,,2.,,,,lkp.diana@yahoo.com,,-.902012000000,119.850953000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A4CB3B8-3AD8-44B2-BEA0-394E0C53D211,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989916,LKP GRIYA AISYAH,K9989916,Jl. Asam I No. 5/30 C,LERE,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420.1/3200/DIKBUD,19-11-2018,01/16.74.4/DPMPTSP/V/2019,31-05-2019,Lihat SK Operasional,2019-11-13 08,,232,,2.,,,,mohibrahim9349@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/871BD3A1-DCB3-4569-B6FF-E167BD52DA67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665045,LKP Hakam,K5665045,Jl. Mokolembake No.26 Kota Palu,LERE,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/3335/Pend/2005,25-11-2005,829.5/120/Pend,07-02-2017,Silakan Upload SK,,B,0,,2.,,0451460800,,lkp.hakam@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/058852ED-A24E-4BCB-A9E4-0AEB1D44296E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665067,LKP NR Salon,K5665067,"JL.,Rahmatullah Kav. Mawar No. 3 Palu Perum Taman Ria",LERE,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/4141.a/Pend,07-11-2008,892.5/985/Pend,20-03-2017,Silakan Upload SK,,C,0,,2.,,,,novinsp.inbox@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F0F9DC9-7B08-4610-B0CE-C404AE83DD24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665073,LKP P2K Yudha bakti,K5665073,Kompleks Palu Plaza Blok III B No.I Kota Palu,SIRANINDI,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/556.a/Pend,31-01-2013,892.5/122/Pend,07-02-2017,Silakan Upload SK,,A,136,,2.,,0451458262,0451458260,p2kyudhabhakti@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86CACCE6-BEE2-47A6-AD75-B08E78801332,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665086,LKP Sari Collection,K5665086,Jl. Sis Aljufri Lrg. II,KAMONJI,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,924.9/443.a/Pend,16-03-2009,892.5/981/Pend,20-03-2017,Silakan Upload SK,,C,0,,2.,,,,lkpsaricollection@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EA6CDAE-E606-48B6-988E-0F2F70AA23DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665070,LKP Sury Salon,K5665070,Jl. Nenas No. 20 C,KAMONJI,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/3958.a/Pend,15-10-2008,892.5/128/Pend,07-02-2017,Silakan Upload SK,,C,0,,2.,,,,husrinrantepole060969@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tengah,Kota Palu,Palu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97C013E1-77A5-41A7-A384-627EC6AF5012,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989835,LKP TENUN DAN BATIK BOMBA,K9989835,Jl. Mangga No. 47 A,KAMONJI,KEC. PALU BARAT,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,05/16.74.4/DPMPTSP/X/2019,17-10-2019,05/16.74.4/DPMPTSP/X/2019,17-10-2019,Lihat SK Operasional,2019-10-30 10,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
