prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB4D5A0E-EE01-45AA-BAF9-E0CEBB19CED6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650985,Cantik Manis,K5650985,Jalan Lingkungan IV,LIMA PULUH KOTA,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,"No. 08 Notaris Asni Julia, SH",29-08-2008,421.9 / 0370 - LS,20-02-2015,Lihat SK Operasional,2016-11-08 16,C,0,,2.,,,,lkpcantikmanis@gmail.com,,.000000000000,.000000000000,0,0,0,1,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6D389FB-2D00-4382-A176-DDE1E363AE23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650992,LKP Andal Computer Course,K5650992,Jl. Besar Perupuk,PERUPUK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Notaris,16-05-2019,503/008/IKK/DPM-PPTSP/V/2019,10-02-2008,Lihat SK Operasional,2019-10-25 08,B,0,,2.,,,,andal.computer@yahoo.com,,3.290200000000,99.498200000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F759D364-C75F-44B2-BF3F-747B095739A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669335,LKP CHANDRA KIRANA,K5669335,Dusun Pajak,PULAU SEJUK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Notaris,20-11-2017,503/008/IKK/DPM-PPTSP/VI/2018,08-06-2018,Lihat SK Operasional,2018-08-03 13,,200,,2.,,0,,lkpchandra197@gmail.com,0,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D80E5EB-3ACF-4B2D-B58E-001C8028F676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651022,LKP Grace Education Centre,K5651022,Dusun III,SIMPANG DOLOK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,"No. 01 Sahriani, SH, M.Kn",08-08-2011,421.9 / 1447 - LS,25-04-2016,Lihat SK Operasional,2016-10-25 14,B,0,,2.,,,,graceeducationcenter@yahoo.co.id,https,3.194900000000,99.494900000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5918430-C6EE-4D3A-A086-D24C62AC96D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650996,LKP Menjahit Herlina,K5650996,Jl.Lintas Sumareta No.113,LIMA PULUH KOTA,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN3083,"Notaris Asni Julia, SH No.18",28-01-2009,503/004/IKK/DPM-PPTSP/III/2019,29-03-2019,Lihat SK Operasional,2019-04-26 15,C,0,,2.,,,,herlinasinaga773@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC3A7D3B-D399-4D4C-A41B-C225BB773270,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651006,LKP NAYLA,K5651006,Dusun I,EMPAT NEGERI,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,"No.03 Notaris Asni Julia, S.H,",14-01-2010,421.9 / 3005 - LS,28-09-2015,Lihat SK Operasional,2016-11-08 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01DC6CCC-49B8-41E7-A142-E947B1F84478,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5651021,LKP Shasya,K5651021,Jl. Garuda Dusun I,LUBUK HULU,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,"Notaris SAHRIANI, SH.M.Kn No.01",16-01-2012,503/001/IKK/DPM-PPTSP/II/2019,22-02-2019,Lihat SK Operasional,2019-04-26 12,C,0,,2.,,,,ashasyarah3@gmail.com,,.000000000000,.000000000000,0,0,0,1,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCF098D1-681F-4D86-AD8C-62F7BC95A7C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668894,LKP YASIR KOMPUTER KURSUS,K5668894,Dusun III,GUNTUNG,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Notaris,05-09-2017,503/002/ILKP/DPM-PPTSP/I/2018,18-01-2018,Lihat SK Operasional,2018-03-16 15,,240,,2.,,,,yasir4min@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1B0215C-2785-459D-BC60-FBDD227C0EAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997822,PKBM AL-HIKMAH,P9997822,Dusun VII,PERKEBUNAN LIMA PULUH,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,No.36 Notaris,09-02-2021,503/005/IKPKBM/DPM-PTSP/V/2021,07-05-2021,Lihat SK Operasional,2021-12-27 12,,"1,050",1. -,2. XL (GSM),PLN,,,,,.000000000000,.000000000000,2,0,0,2,Paket C IPA 2013,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17117759-BF28-46FA-B9C0-DA20DF08ECFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2965907,PKBM CIPTA,P2965907,Jalan Pendidikan No. 39 Desa Simpang Dolok,SIMPANG DOLOK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No 29,17-04-2009,503/007/IKPKBM/DPM-PPTSP/IX/2022,14-09-2022,Lihat SK Operasional,2023-01-17 18,C,0,1. -,2. Telkom Speedy,PLN,,,pkbmcipta1@gmail.com,,3.199597100000,99.492054000000,2,0,0,8,Paket C IPS 2013,Sore/6 hari,,2022/2023-2,"2,200",6,0,0,0,0,0,7,0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,Tidak Ada
