prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/069EC3DF-0F3B-4EC4-9623-BFF3421BBB67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971194,Al Muflihun,69971194,Jl. Terusan Sudimoro Gg. 5 No. 02 Rt. 09 Rw. 07,MOJOLANGU,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,,,1968/PP/VIII/2017,01-08-2017,B-2479/Kk.13.25.3/PP.00.7/09/2019,05-09-2019,Lihat SK Operasional,2020-07-01 16,A,0,,2.,,,,,,-7.933900000000,112.623400000000,0,151,145,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B17835B1-5B79-4CC8-AF6A-0BA604428F05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981347,CENDEKIA BINA AKSARA,K9981347,Ruko City Inside Jl. Kh. Yusuf Kav A - B Malang,TASIKMADU,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,188.4/0331/35.73.301/2018,24-05-2018,188.4/0331/35.73.301/2018,24-05-2018,Lihat SK Operasional,2019-05-06 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,3,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KKNI Level 1,KBK Umum,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82A9AAAC-6CFF-4DFB-83B3-CF6B48E5FE6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5664131,LKP Amelia,K5664131,Jl. Soekarno Hatta Perum Griyashanta Blok B No.112,MOJOLANGU,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.8/0636/35.73.301/2018,25-01-2018,421.8/0636/35.73.301/2018,25-01-2018,Silakan Upload SK,,Terakreditasi,0,,2.,,,,,,-7.939214000000,112.619598000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Pariwisata,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CFD6170-CD3D-4C61-ADE5-9CBA9BC9F866,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996808,LKP AUTO CIVIL CLASS (ACC),K9996808,Perum Mutiara Jingga Residence Blok A No. 50 RT 07 RW 04,TUNGGULWULUNG,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,88,17-12-2019,188.4/1326/35.73.301/2019,31-12-2019,Lihat SK Operasional,2020-12-10 14,,192,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Teknologi Informasi dan Komunikasi,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFBD1E0F-9A7D-4910-939A-805D86E060B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980798,LKP AUTOMOTOR INDONESIA,K9980798,Jl. Bulu Tangkis No. 126 Malang,TASIKMADU,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.8/4214.10/35.73.301/2019,24-07-2019,421.8/4214.10/35.73.301/2019,24-07-2019,Lihat SK Operasional,2018-10-24 13,,77,,2.,,,,,kursusmekanikjawatimur.blogspot.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Umum,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/609F07DA-88DB-4DB3-9647-75BA82118990,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989700,LKP BATIK SOENDARI WASTRA WIYATA,K9989700,JL. PTP II PERMATA SOEKARNO HATTA No.A2,MOJOLANGU,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,188.4/0555/35.73.301/2019,12-07-2018,421.8/4876/35.73.301/2019,26-08-2019,Lihat SK Operasional,2019-09-13 16,,129,,2.,,,+6281334574789,lkpbatiksoendari@gmail.com,,-7.936800000000,112.624000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Seni Rupa dan Kriya,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCBECA4C-6394-4789-9EBA-1EA0DA469221,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668275,LKP BINA AVIA PERSADA,K5668275,Jl. Raya Tlogomas 23 Kav.3 & 4,TLOGOMAS,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.8/1241/35.73.301/2017,17-04-2017,421.8/1241/35.73.301/2017,17-04-2017,Lihat SK Operasional,2017-10-24 15,,0,,2.,,0341552102,0341552102,binaaviapersadamalang@yahoo.co.id,www.binaaviapersada.com,.000000000000,.000000000000,2,0,0,1,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,KKNI Level 3,KBK Bisnis dan Manajemen,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04416662-2D1D-44A0-91F0-B9F74B971568,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998224,LKP BPLP  BRAWIJAYA  MALANG,K9998224,JL. DEWANDARU NO. 99 MALANG,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,009,17-12-2021,420.3/0012/35.73.406/2020,30-07-2020,Lihat SK Operasional,2022-09-05 10,,154,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B552C93-6845-4E10-B691-A3BA50029F57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981488,LKP DIPA LEARNING CENTER,K9981488,JL. MT Haryono No. 167,DINOYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,188.4/0121/35.73.301/2019,04-03-2019,188.4/0121/35.73.301/2019,04-03-2019,Silakan Upload SK (link file tidak valid) => [389676-782725--],2020-10-14 12,,47,,2.,,,,,,-7.938800000000,112.607900000000,0,0,0,16,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KKNI Level 1,KBK Umum,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F1B8723-D9BF-4474-AE9A-D83C37AAF0A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5664133,LKP Dyah Puspita,K5664133,Jl. Pisang Kipas 59 Malang,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,7,07-07-2008,421.8/1102/35.73.301/2017,04-04-2017,Lihat SK Operasional,2017-12-19 06,C,0,,2.,,,0341470901,dyah.puspita59@gmail.com,,.000000000000,.000000000000,0,0,0,1,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KKNI Level 3,KBK Kesehatan,
